Nm_Ruas,Kd_Inf,Panjang,STA_AWAL,STA_AKHIR,No,Tahun,Date,Penanganan,Kondisi_Kini,Perke_Kini
MENDAK,376,1652,1+300,1+400,376,,,,,
MENDAK,377,1652,1+400,1+500,377,,,,,
MENDAK,378,1652,1+500,1+600,378,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
MENDAK,379,1652,1+600,1+652,379,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
MOJOPURNO,450,967,0+000,0+100,450,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
MOJOPURNO,451,967,0+100,0+200,451,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
MOJOPURNO,452,967,0+200,0+300,452,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
MOJOPURNO,453,967,0+300,0+400,453,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
MOJOPURNO,454,967,0+400,0+500,454,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
MOJOPURNO,455,967,0+500,0+600,455,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
MOJOPURNO,456,967,0+600,0+700,456,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
MOJOPURNO,457,967,0+700,0+800,457,,,,,
MOJOPURNO,458,967,0+800,0+900,458,,,,,
MOJOPURNO,459,967,0+900,0+967,459,,,,,
MOJOREJO,466,823,0+000,0+100,466,,,,,
MOJOREJO,467,823,0+100,0+200,467,,,,,
MOJOREJO,468,823,0+200,0+300,468,,,,,
MOJOREJO,469,823,0+300,0+400,469,,,,,
MOJOREJO,470,823,0+400,0+500,470,,,,,
MOJOREJO,471,823,0+500,0+600,471,,,,,
MOJOREJO,472,823,0+600,0+700,472,,,,,
MOJOREJO,473,823,0+700,0+800,473,,,,,
MOJOREJO,474,823,0+800,0+822,474,,,,,
NGADIREJO,1037,1352,0+000,0+100,1037,,,,,
NGADIREJO,1038,1352,0+100,0+200,1038,,,,,
NGADIREJO,1039,1352,0+200,0+300,1039,,,,,
NGADIREJO,1040,1352,0+300,0+400,1040,,,,,
NGADIREJO,1041,1352,0+400,0+500,1041,,,,,
NGADIREJO,1042,1352,0+500,0+600,1042,,,,,
NGADIREJO,1043,1352,0+600,0+700,1043,,,,,
NGADIREJO,1044,1352,0+700,0+800,1044,,,,,
NGADIREJO,1045,1352,0+800,0+900,1045,,,,,
NGADIREJO,1046,1352,0+900,1+000,1046,,,,,
NGADIREJO,1047,1352,1+000,1+100,1047,,,,,
NGADIREJO,1048,1352,1+100,1+200,1048,,,,,
NGADIREJO,1049,1352,1+200,1+300,1049,,,,,
NGADIREJO,1050,1352,1+300,1+351,1050,,,,,
NGADIREJO,1051,1244,0+000,0+100,1051,,,,,
NGADIREJO,1052,1244,0+100,0+200,1052,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
NGADIREJO,1053,1244,0+200,0+300,1053,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
NGADIREJO,1054,1244,0+300,0+400,1054,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
NGADIREJO,1055,1244,0+400,0+500,1055,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
NGADIREJO,1056,1244,0+500,0+600,1056,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
NGADIREJO,1057,1244,0+600,0+700,1057,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
NGADIREJO,1058,1244,0+700,0+800,1058,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
NGADIREJO,1059,1244,0+800,0+900,1059,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
NGADIREJO,1060,1244,0+900,1+000,1060,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
NGADIREJO,1061,1244,1+000,1+100,1061,,,,,
NGADIREJO,1062,1244,1+100,1+200,1062,,,,,
NGADIREJO,1063,1244,1+200,1+243,1063,,,,,
NGLAMBANGAN I,417,609,0+000,0+100,417,,,,,
NGLAMBANGAN I,418,609,0+100,0+200,418,,,,,
NGLAMBANGAN I,419,609,0+200,0+300,419,,,,,
NGLAMBANGAN I,420,609,0+300,0+400,420,,,,,
NGLAMBANGAN I,421,609,0+400,0+500,421,,,,,
NGLAMBANGAN I,422,609,0+500,0+600,422,,,,,
NGLAMBANGAN I,423,609,0+600,0+608,423,,,,,
NGLAMBANGAN II,424,986,0+000,0+100,424,,,,,
NGLAMBANGAN II,425,986,0+100,0+200,425,,,,,
NGLAMBANGAN II,426,986,0+200,0+300,426,,,,,
NGLAMBANGAN II,427,986,0+300,0+400,427,,,,,
NGLAMBANGAN II,428,986,0+400,0+500,428,,,,,
NGLAMBANGAN II,429,986,0+500,0+600,429,,,,,
NGLAMBANGAN II,430,986,0+600,0+700,430,,,,,
NGLAMBANGAN II,431,986,0+700,0+800,431,,,,,
NGLAMBANGAN II,432,986,0+800,0+900,432,,,,,
NGLAMBANGAN II,433,986,0+900,0+985,433,,,,,
NGLAMBANGAN III,434,1543,0+000,0+100,434,,,,,
NGLAMBANGAN III,435,1543,0+100,0+200,435,,,,,
NGLAMBANGAN III,436,1543,0+200,0+300,436,,,,,
NGLAMBANGAN III,437,1543,0+300,0+400,437,,,,,
NGLAMBANGAN III,438,1543,0+400,0+500,438,,,,,
NGLAMBANGAN III,439,1543,0+500,0+600,439,,,,,
NGLAMBANGAN III,440,1543,0+600,0+700,440,,,,,
NGLAMBANGAN III,441,1543,0+700,0+800,441,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
NGLAMBANGAN III,442,1543,0+800,0+900,442,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
NGLAMBANGAN III,443,1543,0+900,1+000,443,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
NGLAMBANGAN III,444,1543,1+000,1+100,444,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
NGLAMBANGAN III,445,1543,1+100,1+200,445,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
NGLAMBANGAN III,446,1543,1+200,1+300,446,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
NGLAMBANGAN III,447,1543,1+300,1+400,447,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
NGLAMBANGAN III,448,1543,1+400,1+500,448,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
NGLAMBANGAN III,449,1543,1+500,1+542,449,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
NGLANDUK,460,578,0+000,0+100,460,,,,,
NGLANDUK,461,578,0+100,0+200,461,,,,,
NGLANDUK,462,578,0+200,0+300,462,,,,,
NGLANDUK,463,578,0+300,0+400,463,,,,,
NGLANDUK,464,578,0+400,0+500,464,,,,,
NGLANDUK,465,578,0+500,0+500,465,,,,,
PACINAN,1263,1558,0+000,0+100,1263,,,,,
PACINAN,1264,1558,0+100,0+200,1264,,,,,
PACINAN,1265,1558,0+200,0+300,1265,,,,,
PACINAN,1266,1558,0+300,0+400,1266,,,,,
PACINAN,1267,1558,0+400,0+500,1267,,,,,
PACINAN,1268,1558,0+500,0+600,1268,,,,,
PACINAN,1269,1558,0+600,0+700,1269,,,,,
PACINAN,1270,1558,0+700,0+800,1270,,,,,
PACINAN,1271,1558,0+800,0+900,1271,,,,,
PACINAN,1272,1558,0+900,1+000,1272,,,,,
PACINAN,1273,1558,1+000,1+100,1273,,,,,
PACINAN,1274,1558,1+100,1+200,1274,,,,,
PACINAN,1275,1558,1+200,1+300,1275,,,,,
PACINAN,1276,1558,1+300,1+400,1276,,,,,
PACINAN,1277,1558,1+400,1+500,1277,,,,,
PACINAN,1278,1558,1+500,1+558,1278,,,,,
PALUR I,1,1041,0+000,0+100,1,,,,,
PALUR I,2,1041,0+100,0+200,2,,,,,
PALUR I,3,1041,0+200,0+300,3,,,,,
PALUR I,4,1041,0+300,0+400,4,,,,,
PALUR I,5,1041,0+400,0+500,5,,,,,
PALUR I,6,1041,0+500,0+600,6,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
PALUR I,7,1041,0+600,0+700,7,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
PALUR I,8,1041,0+700,0+800,8,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
PALUR I,9,1041,0+800,0+900,9,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
PALUR I,10,1041,0+900,1+000,10,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
PALUR I,11,1041,1+000,1+100,11,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
PALUR II,181,1082,0+000,0+100,181,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
PALUR II,182,1082,0+100,0+200,182,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
PALUR II,183,1082,0+200,0+300,183,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
PALUR II,184,1082,0+300,0+400,184,,,,,
PALUR II,185,1082,0+400,0+500,185,,,,,
PALUR II,186,1082,0+500,0+600,186,,,,,
PALUR II,187,1082,0+600,0+700,187,,,,,
PALUR II,188,1082,0+700,0+800,188,,,,,
PALUR II,189,1082,0+800,0+900,189,,,,,
PALUR II,190,1082,0+900,1+000,190,,,,,
PALUR II,191,1082,1+000,1+081,191,,,,,
PALUR III,351,1139,0+000,0+100,351,,,,,
PALUR III,352,1139,0+100,0+200,352,,,,,
PALUR III,353,1139,0+200,0+300,353,,,,,
PALUR III,354,1139,0+300,0+400,354,,,,,
PALUR III,355,1139,0+400,0+500,355,,,,,
PALUR III,356,1139,0+500,0+600,356,,,,,
PALUR III,357,1139,0+600,0+700,357,,,,,
PALUR III,358,1139,0+700,0+800,358,,,,,
PALUR III,359,1139,0+800,0+900,359,,,,,
PALUR III,360,1139,0+900,1+000,360,,,,,
PALUR III,361,1139,1+000,1+100,361,,,,,
PALUR III,362,1139,1+100,1+138,362,,,,,
PILANGREJO I,390,1375,0+000,0+100,390,,,,,
PILANGREJO I,391,1375,0+100,0+200,391,,,,,
PILANGREJO I,392,1375,0+200,0+300,392,,,,,
PILANGREJO I,393,1375,0+300,0+400,393,,,,,
PILANGREJO I,394,1375,0+400,0+500,394,,,,,
PILANGREJO I,395,1375,0+500,0+600,395,,,,,
PILANGREJO I,396,1375,0+600,0+700,396,,,,,
PILANGREJO I,397,1375,0+700,0+800,397,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
PILANGREJO I,398,1375,0+800,0+900,398,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
PILANGREJO I,399,1375,0+900,1+000,399,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
PILANGREJO I,400,1375,1+000,1+100,400,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
PILANGREJO I,401,1375,1+100,1+200,401,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
PILANGREJO I,402,1375,1+200,1+300,402,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
PILANGREJO I,403,1375,1+300,1+300,403,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
PILANGREJO II,404,506,0+000,0+100,404,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
PILANGREJO II,405,506,0+100,0+200,405,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
PILANGREJO II,406,506,0+200,0+300,406,,,,,
PILANGREJO II,407,506,0+300,0+400,407,,,,,
PILANGREJO II,408,506,0+400,0+500,408,,,,,
PILANGREJO II,409,506,0+500,0+505,409,,,,,
PLUMPUNGREJO,968,625,0+000,0+100,968,,,,,
PLUMPUNGREJO,969,625,0+100,0+200,969,,,,,
PLUMPUNGREJO,970,625,0+200,0+300,970,,,,,
PLUMPUNGREJO,971,625,0+300,0+400,971,,,,,
PLUMPUNGREJO,972,625,0+400,0+500,972,,,,,
PLUMPUNGREJO,973,625,0+500,0+600,973,,,,,
PLUMPUNGREJO,974,625,0+600,0+624,974,,,,,
PURWOREJO,1279,1732,0+000,0+100,1279,,,,,
PURWOREJO,1280,1732,0+100,0+200,1280,,,,,
PURWOREJO,1281,1732,0+200,0+300,1281,,,,,
PURWOREJO,1282,1732,0+300,0+400,1282,,,,,
PURWOREJO,1283,1732,0+400,0+500,1283,,,,,
PURWOREJO,1284,1732,0+500,0+600,1284,,,,,
PURWOREJO,1285,1732,0+600,0+700,1285,,,,,
PURWOREJO,1286,1732,0+700,0+800,1286,,,,,
PURWOREJO,1287,1732,0+800,0+900,1287,,,,,
PURWOREJO,1288,1732,0+900,1+000,1288,,,,,
PURWOREJO,1289,1732,1+000,1+100,1289,,,,,
PURWOREJO,1290,1732,1+100,1+200,1290,,,,,
PURWOREJO,1291,1732,1+200,1+300,1291,,,,,
PURWOREJO,1292,1732,1+300,1+400,1292,,,,,
PURWOREJO,1293,1732,1+400,1+500,1293,,,,,
PURWOREJO,1294,1732,1+500,1+600,1294,,,,,
PURWOREJO,1295,1732,1+600,1+700,1295,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
PURWOREJO,1296,1732,1+700,1+731,1296,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
REJOSARI,664,666,0+000,0+100,664,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
REJOSARI,665,666,0+100,0+200,665,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
REJOSARI,666,666,0+200,0+300,666,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
REJOSARI,667,666,0+300,0+400,667,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
REJOSARI,668,666,0+400,0+500,668,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
REJOSARI,669,666,0+500,0+600,669,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
REJOSARI,670,666,0+600,0+666,670,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
REJOSARI,1435,809,0+000,0+100,1435,,,,,
REJOSARI,1436,809,0+100,0+200,1436,,,,,
REJOSARI,1437,809,0+200,0+300,1437,,,,,
REJOSARI,1438,809,0+300,0+400,1438,,,,,
REJOSARI,1439,809,0+400,0+500,1439,,,,,
REJOSARI,1440,809,0+500,0+600,1440,,,,,
REJOSARI,1441,809,0+600,0+700,1441,,,,,
REJOSARI,1442,809,0+700,0+800,1442,,,,,
REJOSARI,1443,809,0+800,0+809,1443,,,,,
SAMBIREJO,57,708,0+000,0+100,57,,,,,
SAMBIREJO,58,708,0+100,0+200,58,,,,,
SAMBIREJO,59,708,0+200,0+300,59,,,,,
SAMBIREJO,60,708,0+300,0+400,60,,,,,
SAMBIREJO,61,708,0+400,0+500,61,,,,,
SAMBIREJO,62,708,0+500,0+600,62,,,,,
SAMBIREJO,63,708,0+600,0+700,63,,,,,
SAMBIREJO,64,708,0+700,0+707,64,,,,,
SEGULUNG,304,1711,0+000,0+100,304,,,,,
SEGULUNG,305,1711,0+100,0+200,305,,,,,
SEGULUNG,306,1711,0+200,0+300,306,,,,,
SEGULUNG,307,1711,0+300,0+400,307,,,,,
SEGULUNG,308,1711,0+400,0+500,308,,,,,
SEGULUNG,309,1711,0+500,0+600,309,,,,,
SEGULUNG,310,1711,0+600,0+700,310,,,,,
SEGULUNG,311,1711,0+700,0+800,311,,,,,
SEGULUNG,312,1711,0+800,0+900,312,,,,,
SEGULUNG,313,1711,0+900,1+000,313,,,,,
SEGULUNG,314,1711,1+000,1+100,314,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SEGULUNG,315,1711,1+100,1+200,315,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SEGULUNG,316,1711,1+200,1+300,316,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SEGULUNG,317,1711,1+300,1+400,317,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SEGULUNG,318,1711,1+400,1+500,318,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SEGULUNG,319,1711,1+500,1+600,319,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SEGULUNG,320,1711,1+600,1+700,320,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SEGULUNG,321,1711,1+700,1+710,321,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SENDANGREJO,1387,711,0+000,0+100,1387,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SENDANGREJO,1388,711,0+100,0+200,1388,,,,,
SENDANGREJO,1389,711,0+200,0+300,1389,,,,,
SENDANGREJO,1390,711,0+300,0+400,1390,,,,,
SENDANGREJO,1391,711,0+400,0+500,1391,,,,,
SENDANGREJO,1392,711,0+500,0+600,1392,,,,,
SENDANGREJO,1393,711,0+600,0+700,1393,,,,,
SENDANGREJO,1394,711,0+700,0+711,1394,,,,,
SIDOMULYO I,1007,427,0+300,0+400,1007,,,,,
SIDOMULYO I,1008,427,0+000,0+100,1008,,,,,
SIDOMULYO I,1009,427,0+100,0+200,1009,,,,,
SIDOMULYO I,1010,427,0+200,0+300,1010,,,,,
SIDOMULYO I,1011,427,0+400,0+426,1011,,,,,
SIDOMULYO II,1012,2455,0+000,0+100,1012,,,,,
SIDOMULYO II,1013,2455,0+100,0+200,1013,,,,,
SIDOMULYO II,1014,2455,0+200,0+300,1014,,,,,
SIDOMULYO II,1015,2455,0+300,0+400,1015,,,,,
SIDOMULYO II,1016,2455,0+400,0+500,1016,,,,,
SIDOMULYO II,1017,2455,0+500,0+600,1017,,,,,
SIDOMULYO II,1018,2455,0+600,0+700,1018,,,,,
SIDOMULYO II,1019,2455,0+700,0+800,1019,,,,,
SIDOMULYO II,1020,2455,0+800,0+900,1020,,,,,
SIDOMULYO II,1021,2455,0+900,1+000,1021,,,,,
SIDOMULYO II,1022,2455,1+000,1+100,1022,,,,,
SIDOMULYO II,1023,2455,1+100,1+200,1023,,,,,
SIDOMULYO II,1024,2455,1+200,1+300,1024,,,,,
SIDOMULYO II,1025,2455,1+300,1+400,1025,,,,,
SIDOMULYO II,1026,2455,1+400,1+500,1026,,,,,
SIDOMULYO II,1027,2455,1+500,1+600,1027,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SIDOMULYO II,1028,2455,1+600,1+700,1028,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SIDOMULYO II,1029,2455,1+700,1+800,1029,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SIDOMULYO II,1030,2455,1+800,1+900,1030,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SIDOMULYO II,1031,2455,1+900,2+000,1031,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SIDOMULYO II,1032,2455,2+000,2+100,1032,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SIDOMULYO II,1033,2455,2+100,2+200,1033,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SIDOMULYO II,1034,2455,2+200,2+300,1034,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SIDOMULYO II,1035,2455,2+300,2+400,1035,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SIDOMULYO II,1036,2455,2+400,2+454,1036,,,,,
SIDOREJO,475,267,0+100,0+200,475,,,,,
SIDOREJO,476,267,0+000,0+100,476,,,,,
SIDOREJO,477,267,0+200,0+200,477,,,,,
SIMO,1297,2512,0+000,0+100,1297,,,,,
SIMO,1298,2512,0+100,0+200,1298,,,,,
SIMO,1299,2512,0+200,0+300,1299,,,,,
SIMO,1300,2512,0+300,0+400,1300,,,,,
SIMO,1301,2512,0+400,0+500,1301,,,,,
SIMO,1302,2512,0+500,0+600,1302,,,,,
SIMO,1303,2512,0+600,0+700,1303,,,,,
SIMO,1304,2512,0+700,0+800,1304,,,,,
SIMO,1305,2512,0+800,0+900,1305,,,,,
SIMO,1306,2512,0+900,1+000,1306,,,,,
SIMO,1307,2512,1+000,1+100,1307,,,,,
SIMO,1308,2512,1+100,1+200,1308,,,,,
SIMO,1309,2512,1+200,1+300,1309,,,,,
SIMO,1310,2512,1+300,1+400,1310,,,,,
SIMO,1311,2512,1+400,1+500,1311,,,,,
SIMO,1312,2512,1+500,1+600,1312,,,,,
SIMO,1313,2512,1+600,1+700,1313,,,,,
SIMO,1314,2512,1+700,1+800,1314,,,,,
SIMO,1315,2512,1+800,1+900,1315,,,,,
SIMO,1316,2512,1+900,2+000,1316,,,,,
SIMO,1317,2512,2+000,2+100,1317,,,,,
SIMO,1318,2512,2+100,2+200,1318,,,,,
SIMO,1319,2512,2+200,2+300,1319,,,,,
SIMO,1320,2512,2+300,2+400,1320,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SIMO,1321,2512,2+400,2+500,1321,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SIMO,1322,2512,2+500,2+512,1322,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SIRAPAN,1395,2484,0+000,0+100,1395,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SIRAPAN,1396,2484,0+100,0+200,1396,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SIRAPAN,1397,2484,0+200,0+300,1397,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SIRAPAN,1398,2484,0+300,0+400,1398,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SIRAPAN,1399,2484,0+400,0+500,1399,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SIRAPAN,1400,2484,0+500,0+600,1400,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SIRAPAN,1401,2484,0+600,0+700,1401,,,,,
SIRAPAN,1402,2484,0+700,0+800,1402,,,,,
SIRAPAN,1403,2484,0+800,0+900,1403,,,,,
SIRAPAN,1404,2484,0+900,1+000,1404,,,,,
SIRAPAN,1405,2484,1+000,1+100,1405,,,,,
SIRAPAN,1406,2484,1+100,1+200,1406,,,,,
SIRAPAN,1407,2484,1+200,1+300,1407,,,,,
SIRAPAN,1408,2484,1+300,1+400,1408,,,,,
SIRAPAN,1409,2484,1+400,1+500,1409,,,,,
SIRAPAN,1410,2484,1+500,1+600,1410,,,,,
SIRAPAN,1411,2484,1+600,1+700,1411,,,,,
SIRAPAN,1412,2484,1+700,1+800,1412,,,,,
SIRAPAN,1413,2484,1+800,1+900,1413,,,,,
SIRAPAN,1414,2484,1+900,2+000,1414,,,,,
SIRAPAN,1415,2484,2+000,2+100,1415,,,,,
SIRAPAN,1416,2484,2+100,2+200,1416,,,,,
SIRAPAN,1417,2484,2+200,2+300,1417,,,,,
SIRAPAN,1418,2484,2+300,2+400,1418,,,,,
SIRAPAN,1419,2484,2+400,2+483,1419,,,,,
SOGO,1323,2661,0+000,0+100,1323,,,,,
SOGO,1324,2661,0+100,0+200,1324,,,,,
SOGO,1325,2661,0+200,0+300,1325,,,,,
SOGO,1326,2661,0+300,0+400,1326,,,,,
SOGO,1327,2661,0+400,0+500,1327,,,,,
SOGO,1328,2661,0+500,0+600,1328,,,,,
SOGO,1329,2661,0+600,0+700,1329,,,,,
SOGO,1330,2661,0+700,0+800,1330,,,,,
SOGO,1331,2661,0+800,0+900,1331,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SOGO,1332,2661,0+900,1+000,1332,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SOGO,1333,2661,1+000,1+100,1333,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SOGO,1334,2661,1+100,1+200,1334,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SOGO,1335,2661,1+200,1+300,1335,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SOGO,1336,2661,1+300,1+400,1336,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SOGO,1337,2661,1+400,1+500,1337,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SOGO,1338,2661,1+500,1+600,1338,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SOGO,1339,2661,1+600,1+700,1339,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SOGO,1340,2661,1+700,1+800,1340,,,,,
SOGO,1341,2661,1+800,1+900,1341,,,,,
SOGO,1342,2661,1+900,2+000,1342,,,,,
SOGO,1343,2661,2+000,2+100,1343,,,,,
SOGO,1344,2661,2+100,2+200,1344,,,,,
SOGO,1345,2661,2+200,2+300,1345,,,,,
SOGO,1346,2661,2+300,2+400,1346,,,,,
SOGO,1347,2661,2+400,2+500,1347,,,,,
SOGO,1348,2661,2+500,2+600,1348,,,,,
SOGO,1349,2661,2+600,2+660,1349,,,,,
SUGIHWARAS,712,4346,0+000,0+100,712,,,,,
SUGIHWARAS,713,4346,0+100,0+200,713,,,,,
SUGIHWARAS,714,4346,0+200,0+300,714,,,,,
SUGIHWARAS,715,4346,0+300,0+400,715,,,,,
SUGIHWARAS,716,4346,0+400,0+500,716,,,,,
SUGIHWARAS,717,4346,0+500,0+600,717,,,,,
SUGIHWARAS,718,4346,0+600,0+700,718,,,,,
SUGIHWARAS,719,4346,0+700,0+800,719,,,,,
SUGIHWARAS,720,4346,0+800,0+900,720,,,,,
SUGIHWARAS,721,4346,0+900,1+000,721,,,,,
SUGIHWARAS,722,4346,1+000,1+100,722,,,,,
SUGIHWARAS,723,4346,1+100,1+200,723,,,,,
SUGIHWARAS,724,4346,1+200,1+300,724,,,,,
SUGIHWARAS,725,4346,1+300,1+400,725,,,,,
SUGIHWARAS,726,4346,1+400,1+500,726,,,,,
SUGIHWARAS,727,4346,1+500,1+600,727,,,,,
SUGIHWARAS,728,4346,1+600,1+700,728,,,,,
SUGIHWARAS,729,4346,1+700,1+800,729,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SUGIHWARAS,730,4346,1+800,1+900,730,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SUGIHWARAS,731,4346,1+900,2+000,731,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SUGIHWARAS,732,4346,2+000,2+100,732,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SUGIHWARAS,733,4346,2+100,2+200,733,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SUGIHWARAS,734,4346,2+200,2+300,734,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SUGIHWARAS,735,4346,2+300,2+400,735,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SUGIHWARAS,736,4346,2+400,2+500,736,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SUGIHWARAS,737,4346,2+500,2+600,737,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
SUGIHWARAS,738,4346,2+600,2+700,738,,,,,
SUGIHWARAS,739,4346,2+700,2+800,739,,,,,
SUGIHWARAS,740,4346,2+800,2+900,740,,,,,
SUGIHWARAS,741,4346,2+900,3+000,741,,,,,
SUGIHWARAS,742,4346,3+000,3+100,742,,,,,
SUGIHWARAS,743,4346,3+100,3+200,743,,,,,
SUGIHWARAS,744,4346,3+200,3+300,744,,,,,
SUGIHWARAS,745,4346,3+300,3+400,745,,,,,
SUGIHWARAS,746,4346,3+400,3+500,746,,,,,
SUGIHWARAS,747,4346,3+500,3+600,747,,,,,
SUGIHWARAS,748,4346,3+600,3+700,748,,,,,
SUGIHWARAS,749,4346,3+700,3+800,749,,,,,
SUGIHWARAS,750,4346,3+800,3+900,750,,,,,
SUGIHWARAS,751,4346,3+900,4+000,751,,,,,
SUGIHWARAS,752,4346,4+000,4+100,752,,,,,
SUGIHWARAS,753,4346,4+100,4+200,753,,,,,
SUGIHWARAS,754,4346,4+200,4+300,754,,,,,
SUGIHWARAS,755,4346,4+300,4+345,755,,,,,
SULUK,199,824,0+000,0+100,199,,,,,
SULUK,200,824,0+100,0+200,200,,,,,
SULUK,201,824,0+200,0+300,201,,,,,
SULUK,202,824,0+300,0+400,202,,,,,
SULUK,203,824,0+400,0+500,203,,,,,
SULUK,204,824,0+500,0+600,204,,,,,
SULUK,205,824,0+600,0+700,205,,,,,
SULUK,206,824,0+700,0+800,206,,,,,
SULUK,207,824,0+800,0+824,207,,,,,
SUMBEbaikENDO,695,1667,0+000,0+100,695,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
