No,Nm_Ruas,Kd_Inf,Panjang,STA_AWAL,STA_AKHIR,Fungsi,Kondisi,Tipe_Perke,Lebar_STA,Tahun_Reali,tahun,Tgl,Penanganan,Kondisi_Kini,Perke_Kini
2503,"Jl. Dolopo-Tambakmas",042,9,7+100,7+200,,RB,beton,6,,2022,,,,
2504,"Jl. Dolopo-Tambakmas",042,9,7+200,7+300,,RB,beton,6,,2022,,,,
2505,"Jl. Dolopo-Tambakmas",042,9,7+300,7+400,,RB,beton,6,,2022,,,,
2506,"Jl. Dolopo-Tambakmas",042,9,7+400,7+500,,RB,beton,6,,2022,,,,
2507,"Jl. Dolopo-Tambakmas",042,9,7+500,7+600,,RB,beton,6,,2022,,,,
2508,"Jl. Dolopo-Tambakmas",042,9,7+600,7+700,,RB,beton,6,,2022,,,,
2509,"Jl. Dolopo-Tambakmas",042,9,7+700,7+800,,RB,beton,6,,2022,,,,
2510,"Jl. Dolopo-Tambakmas",042,9,7+800,7+900,,RB,beton,6,,2022,,,,
2511,"Jl. Dolopo-Tambakmas",042,9,7+900,8+000,,RB,beton,6,,2022,,,,
2512,"Jl. Dolopo-Tambakmas",042,9,8+000,8+100,,RB,beton,6,,2022,,,,
2513,"Jl. Dolopo-Tambakmas",042,9,8+100,8+200,,RB,beton,6,,2022,,,,
2514,"Jl. Dolopo-Tambakmas",042,9,8+200,8+300,,RB,beton,6,,2022,,,,
2515,"Jl. Dolopo-Tambakmas",042,9,8+300,8+400,,RB,aspal,6,,2022,,,,
2516,"Jl. Dolopo-Tambakmas",042,9,8+400,8+500,,RB,aspal,6,,2022,,,,
2517,"Jl. Dolopo-Tambakmas",042,9,8+500,8+600,,RB,aspal,6,,2022,,,,
2518,"Jl. Dolopo-Tambakmas",042,9,8+600,8+700,,RB,aspal,6,,2022,,,,
2519,"Jl. Dolopo-Tambakmas",042,9,8+700,8+800,,RB,aspal,6,,2022,,,,
2520,"Jl. Dolopo-Tambakmas",042,9,8+900,8+909,,RB,aspal,6,,2022,,,,
2522,"Jl. Dolopo-Tileng",043,9,0+000,0+100,,RB,aspal,6,,2022,,,,
2523,"Jl. Dolopo-Tileng",043,9,0+100,0+200,,RB,aspal,6,,2022,,,,
2524,"Jl. Dolopo-Tileng",043,9,0+200,0+300,,RB,aspal,6,,2022,,,,
2525,"Jl. Dolopo-Tileng",043,9,0+300,0+400,,RB,aspal,6,,2022,,,,
2526,"Jl. Dolopo-Tileng",043,9,0+400,0+500,,RB,aspal,6,,2022,,,,
2527,"Jl. Dolopo-Tileng",043,9,0+500,0+600,,RB,aspal,6,,2022,,,,
2528,"Jl. Dolopo-Tileng",043,9,0+600,0+700,,RB,aspal,6,,2022,,,,
2529,"Jl. Dolopo-Tileng",043,9,0+700,0+800,,RB,aspal,6,,2022,,,,
2530,"Jl. Dolopo-Tileng",043,9,0+800,0+900,,RB,aspal,6,,2022,,,,
2531,"Jl. Dolopo-Tileng",043,9,0+900,1+000,,RB,aspal,6,,2022,,,,
2532,"Jl. Dolopo-Tileng",043,9,1+000,1+100,,RB,aspal,6,,2022,,,,
2533,"Jl. Dolopo-Tileng",043,9,1+100,1+200,,RB,aspal,6,,2022,,,,
2534,"Jl. Dolopo-Tileng",043,9,1+200,1+300,,RB,aspal,6,,2022,,,,
2535,"Jl. Dolopo-Tileng",043,9,1+300,1+400,,RB,aspal,6,,2022,,,,
2536,"Jl. Dolopo-Tileng",043,9,1+400,1+500,,RB,aspal,6,,2022,,,,
2537,"Jl. Dolopo-Tileng",043,9,1+500,1+600,,RB,makadam,6,,2022,,,,
2538,"Jl. Dolopo-Tileng",043,9,1+600,1+700,,RB,makadam,6,,2022,,,,
2539,"Jl. Dolopo-Tileng",043,9,1+700,1+800,,RB,makadam,6,,2022,,,,
2540,"Jl. Dolopo-Tileng",043,9,1+800,1+900,,RB,makadam,6,,2022,,,,
2541,"Jl. Dolopo-Tileng",043,9,1+900,2+000,,RB,makadam,6,,2022,,,,
2542,"Jl. Dolopo-Tileng",043,9,2+000,2+100,,RB,makadam,6,,2022,,,,
2543,"Jl. Dolopo-Tileng",043,9,2+100,2+200,,RB,makadam,6,,2022,,,,
2544,"Jl. Dolopo-Tileng",043,9,2+200,2+300,,RB,makadam,6,,2022,,,,
2545,"Jl. Dolopo-Tileng",043,9,2+300,2+400,,RB,makadam,6,,2022,,,,
2546,"Jl. Dolopo-Tileng",043,9,2+400,2+500,,RB,makadam,6,,2022,,,,
2547,"Jl. Dolopo-Tileng",043,9,2+500,2+600,,RB,makadam,6,,2022,,,,
2548,"Jl. Dolopo-Tileng",043,9,2+600,2+700,,RB,makadam,6,,2022,,,,
2549,"Jl. Dolopo-Tileng",043,9,2+700,2+800,,RB,makadam,6,,2022,,,,
2550,"Jl. Dolopo-Tileng",043,9,2+800,2+900,,RB,makadam,6,,2022,,,,
2551,"Jl. Dolopo-Tileng",043,9,2+900,3+000,,RB,makadam,6,,2022,,,,
2552,"Jl. Dolopo-Tileng",043,9,3+000,3+100,,RB,makadam,6,,2022,,,,
2553,"Jl. Dolopo-Tileng",043,9,3+100,3+200,,RB,makadam,6,,2022,,,,
2554,"Jl. Dolopo-Tileng",043,9,3+200,3+300,,RB,makadam,6,,2022,,,,
2555,"Jl. Dolopo-Tileng",043,9,3+300,3+400,,RB,makadam,6,,2022,,,,
2556,"Jl. Dolopo-Tileng",043,9,3+400,3+500,,RB,makadam,6,,2022,,,,
2557,"Jl. Dolopo-Tileng",043,9,3+500,3+600,,RB,makadam,6,,2022,,,,
2558,"Jl. Dolopo-Tileng",043,9,3+600,3+700,,RB,makadam,6,,2022,,,,
2559,"Jl. Dolopo-Tileng",043,9,3+700,3+800,,RB,makadam,6,,2022,,,,
2560,"Jl. Dolopo-Tileng",043,9,3+800,3+900,,RB,makadam,6,,2022,,,,
2561,"Jl. Dolopo-Tileng",043,9,3+900,4+000,,RB,makadam,6,,2022,,,,
2562,"Jl. Dolopo-Tileng",043,9,4+000,4+100,,RB,makadam,6,,2022,,,,
2563,"Jl. Dolopo-Tileng",043,9,4+100,4+200,,RB,makadam,6,,2022,,,,
2564,"Jl. Dolopo-Tileng",043,9,4+200,4+300,,RB,makadam,6,,2022,,,,
2565,"Jl. Dolopo-Tileng",043,9,4+300,4+400,,RB,makadam,6,,2022,,,,
2566,"Jl. Dolopo-Tileng",043,9,4+400,4+500,,RB,makadam,6,,2022,,,,
2567,"Jl. Dolopo-Tileng",043,9,4+500,4+600,,RB,makadam,6,,2022,,,,
2568,"Jl. Dolopo-Tileng",043,9,4+600,4+700,,RB,makadam,6,,2022,,,,
2569,"Jl. Dolopo-Tileng",043,9,4+700,4+800,,RB,makadam,6,,2022,,,,
2570,"Jl. Dolopo-Tileng",043,9,4+800,4+900,,RB,makadam,6,,2022,,,,
2571,"Jl. Dolopo-Tileng",043,9,4+900,5+000,,RB,makadam,6,,2022,,,,
2572,"Jl. Dolopo-Tileng",043,9,5+000,5+100,,RB,makadam,6,,2022,,,,
2573,"Jl. Dolopo-Tileng",043,9,5+100,5+200,,RB,makadam,6,,2022,,,,
2574,"Jl. Dolopo-Tileng",043,9,5+200,5+300,,RB,makadam,6,,2022,,,,
2575,"Jl. Dolopo-Tileng",043,9,5+300,5+400,,RB,makadam,6,,2022,,,,
2576,"Jl. Dolopo-Tileng",043,9,5+400,5+500,,RB,lapen,6,,2022,,,,
2577,"Jl. Dolopo-Tileng",043,9,5+500,5+600,,RB,lapen,6,,2022,,,,
2578,"Jl. Dolopo-Tileng",043,9,5+600,5+700,,RB,lapen,6,,2022,,,,
2579,"Jl. Dolopo-Tileng",043,9,5+700,5+800,,RB,lapen,6,,2022,,,,
2580,"Jl. Dolopo-Tileng",043,9,5+800,5+900,,RB,lapen,6,,2022,,,,
2581,"Jl. Dolopo-Tileng",043,9,5+900,6+000,,RB,lapen,6,,2022,,,,
2582,"Jl. Dolopo-Tileng",043,9,6+000,6+100,,RB,lapen,6,,2022,,,,
2583,"Jl. Dolopo-Tileng",043,9,6+100,6+200,,RB,lapen,6,,2022,,,,
2584,"Jl. Dolopo-Tileng",043,9,6+200,6+300,,RB,lapen,6,,2022,,,,
2585,"Jl. Dolopo-Tileng",043,9,6+300,6+400,,RB,lapen,6,,2022,,,,
2586,"Jl. Dolopo-Tileng",043,9,6+400,6+500,,RB,lapen,6,,2022,,,,
2587,"Jl. Dolopo-Tileng",043,9,6+500,6+600,,RB,lapen,6,,2022,,,,
2588,"Jl. Dolopo-Tileng",043,9,6+600,6+700,,RB,lapen,6,,2022,,,,
2589,"Jl. Dolopo-Tileng",043,9,6+700,6+800,,RB,lapen,6,,2022,,,,
2590,"Jl. Dolopo-Tileng",043,9,6+800,6+900,,RB,lapen,6,,2022,,,,
2591,"Jl. Dolopo-Tileng",043,9,6+900,7+000,,RB,lapen,6,,2022,,,,
2592,"Jl. Dolopo-Tileng",043,9,7+000,7+100,,RB,lapen,6,,2022,,,,
2593,"Jl. Dolopo-Tileng",043,9,7+100,7+200,,RB,lapen,6,,2022,,,,
2594,"Jl. Dolopo-Tileng",043,9,7+200,7+300,,RB,lapen,6,,2022,,,,
2595,"Jl. Dolopo-Tileng",043,9,7+300,7+400,,RB,lapen,6,,2022,,,,
2596,"Jl. Dolopo-Tileng",043,9,7+400,7+500,,RB,lapen,6,,2022,,,,
2597,"Jl. Dolopo-Tileng",043,9,7+500,7+600,,RB,lapen,6,,2022,,,,
2598,"Jl. Dolopo-Tileng",043,9,7+600,7+700,,RB,lapen,6,,2022,,,,
2599,"Jl. Dolopo-Tileng",043,9,7+700,7+800,,RB,lapen,6,,2022,,,,
2600,"Jl. Dolopo-Tileng",043,9,7+800,7+900,,RB,lapen,6,,2022,,,,
2601,"Jl. Dolopo-Tileng",043,9,7+900,8+000,,RB,lapen,6,,2022,,,,
2602,"Jl. Dolopo-Tileng",043,9,8+000,8+100,,RB,lapen,6,,2022,,,,
2603,"Jl. Dolopo-Tileng",043,9,8+100,8+200,,RB,lapen,6,,2022,,,,
2604,"Jl. Dolopo-Tileng",043,9,8+200,8+300,,RB,lapen,6,,2022,,,,
2605,"Jl. Dolopo-Tileng",043,9,8+300,8+400,,RB,lapen,6,,2022,,,,
2606,"Jl. Dolopo-Tileng",043,9,8+400,8+500,,RB,lapen,6,,2022,,,,
2607,"Jl. Dolopo-Tileng",043,9,8+500,8+600,,RB,lapen,6,,2022,,,,
2608,"Jl. Dolopo-Tileng",043,9,8+600,8+700,,RB,lapen,6,,2022,,,,
2609,"Jl. Dolopo-Tileng",043,9,8+700,8+800,,RB,lapen,6,,2022,,,,
2610,"Jl. Dolopo-Tileng",043,9,8+800,8+900,,RB,lapen,6,,2022,,,,
2611,"Jl. Dolopo-Tileng",043,9,8+900,9+000,,RB,lapen,6,,2022,,,,
2612,"Jl. Dolopo-Tileng",043,9,9+000,9+100,,RB,lapen,6,,2022,,,,
2613,"Jl. Dolopo-Tileng",043,9,9+100,9+200,,RB,lapen,6,,2022,,,,
2614,"Jl. Dolopo-Tileng",043,9,9+300,9+329,,RB,lapen,6,,2022,,,,
2616,"Jl. Munggut-Batas Kota",044,2,0+000,0+100,,RB,lapen,6,,2022,,,,
2617,"Jl. Munggut-Batas Kota",044,2,0+100,0+200,,RB,lapen,6,,2022,,,,
2618,"Jl. Munggut-Batas Kota",044,2,0+200,0+300,,RB,lapen,6,,2022,,,,
2619,"Jl. Munggut-Batas Kota",044,2,0+300,0+400,,RB,lapen,6,,2022,,,,
2620,"Jl. Munggut-Batas Kota",044,2,0+400,0+500,,RB,lapen,6,,2022,,,,
2621,"Jl. Munggut-Batas Kota",044,2,0+500,0+600,,RB,lapen,6,,2022,,,,
2622,"Jl. Munggut-Batas Kota",044,2,0+600,0+700,,RB,lapen,6,,2022,,,,
2623,"Jl. Munggut-Batas Kota",044,2,0+700,0+800,,RB,lapen,6,,2022,,,,
2624,"Jl. Munggut-Batas Kota",044,2,0+800,0+900,,RB,lapen,6,,2022,,,,
2625,"Jl. Munggut-Batas Kota",044,2,0+900,1+000,,RB,lapen,6,,2022,,,,
2626,"Jl. Munggut-Batas Kota",044,2,1+000,1+100,,RB,lapen,6,,2022,,,,
2627,"Jl. Munggut-Batas Kota",044,2,1+100,1+200,,RB,lapen,6,,2022,,,,
2628,"Jl. Munggut-Batas Kota",044,2,1+200,1+300,,RB,lapen,6,,2022,,,,
2629,"Jl. Munggut-Batas Kota",044,2,1+300,1+400,,RB,lapen,6,,2022,,,,
2630,"Jl. Munggut-Batas Kota",044,2,1+500,1+598,,RB,lapen,6,,2022,,,,
2632,"Jl. Dolopo-Suluk",045,6,0+000,0+100,,RB,lapen,6,,2022,,,,
2633,"Jl. Dolopo-Suluk",045,6,0+100,0+200,,RB,lapen,6,,2022,,,,
2634,"Jl. Dolopo-Suluk",045,6,0+200,0+300,,RB,lapen,6,,2022,,,,
2635,"Jl. Dolopo-Suluk",045,6,0+300,0+400,,RB,lapen,6,,2022,,,,
2636,"Jl. Dolopo-Suluk",045,6,0+400,0+500,,RB,lapen,6,,2022,,,,
2637,"Jl. Dolopo-Suluk",045,6,0+500,0+600,,RB,lapen,6,,2022,,,,
2638,"Jl. Dolopo-Suluk",045,6,0+600,0+700,,RB,lapen,6,,2022,,,,
2639,"Jl. Dolopo-Suluk",045,6,0+700,0+800,,RB,lapen,6,,2022,,,,
2640,"Jl. Dolopo-Suluk",045,6,0+800,0+900,,RB,lapen,6,,2022,,,,
2641,"Jl. Dolopo-Suluk",045,6,0+900,1+000,,RB,lapen,6,,2022,,,,
2642,"Jl. Dolopo-Suluk",045,6,1+000,1+100,,RB,lapen,6,,2022,,,,
2643,"Jl. Dolopo-Suluk",045,6,1+100,1+200,,RB,lapen,6,,2022,,,,
2644,"Jl. Dolopo-Suluk",045,6,1+200,1+300,,RB,lapen,6,,2022,,,,
2645,"Jl. Dolopo-Suluk",045,6,1+300,1+400,,RB,lapen,6,,2022,,,,
2646,"Jl. Dolopo-Suluk",045,6,1+400,1+500,,RB,lapen,6,,2022,,,,
2647,"Jl. Dolopo-Suluk",045,6,1+500,1+600,,RB,lapen,6,,2022,,,,
2648,"Jl. Dolopo-Suluk",045,6,1+600,1+700,,RB,lapen,6,,2022,,,,
2649,"Jl. Dolopo-Suluk",045,6,1+700,1+800,,RB,lapen,6,,2022,,,,
2650,"Jl. Dolopo-Suluk",045,6,1+800,1+900,,RB,lapen,6,,2022,,,,
2651,"Jl. Dolopo-Suluk",045,6,1+900,2+000,,RB,lapen,6,,2022,,,,
2652,"Jl. Dolopo-Suluk",045,6,2+000,2+100,,RB,lapen,6,,2022,,,,
2653,"Jl. Dolopo-Suluk",045,6,2+100,2+200,,RB,lapen,6,,2022,,,,
2654,"Jl. Dolopo-Suluk",045,6,2+200,2+300,,RB,lapen,6,,2022,,,,
2655,"Jl. Dolopo-Suluk",045,6,2+300,2+400,,RB,lapen,6,,2022,,,,
2656,"Jl. Dolopo-Suluk",045,6,2+400,2+500,,RB,lapen,6,,2022,,,,
2657,"Jl. Dolopo-Suluk",045,6,2+500,2+600,,RB,lapen,6,,2022,,,,
2658,"Jl. Dolopo-Suluk",045,6,2+600,2+700,,RB,lapen,6,,2022,,,,
2659,"Jl. Dolopo-Suluk",045,6,2+700,2+800,,RB,lapen,6,,2022,,,,
2660,"Jl. Dolopo-Suluk",045,6,2+800,2+900,,RB,lapen,6,,2022,,,,
2661,"Jl. Dolopo-Suluk",045,6,2+900,3+000,,RB,lapen,6,,2022,,,,
2662,"Jl. Dolopo-Suluk",045,6,3+000,3+100,,RB,lapen,6,,2022,,,,
2663,"Jl. Dolopo-Suluk",045,6,3+100,3+200,,RB,lapen,6,,2022,,,,
2664,"Jl. Dolopo-Suluk",045,6,3+200,3+300,,RB,lapen,6,,2022,,,,
2665,"Jl. Dolopo-Suluk",045,6,3+300,3+400,,RB,lapen,6,,2022,,,,
2666,"Jl. Dolopo-Suluk",045,6,3+400,3+500,,RB,lapen,6,,2022,,,,
2667,"Jl. Dolopo-Suluk",045,6,3+500,3+600,,RB,lapen,6,,2022,,,,
2668,"Jl. Dolopo-Suluk",045,6,3+600,3+700,,RB,lapen,6,,2022,,,,
2669,"Jl. Dolopo-Suluk",045,6,3+700,3+800,,RB,lapen,6,,2022,,,,
2670,"Jl. Dolopo-Suluk",045,6,3+800,3+900,,RB,lapen,6,,2022,,,,
2671,"Jl. Dolopo-Suluk",045,6,3+900,4+000,,RB,lapen,6,,2022,,,,
2672,"Jl. Dolopo-Suluk",045,6,4+000,4+100,,RB,lapen,6,,2022,,,,
2673,"Jl. Dolopo-Suluk",045,6,4+100,4+200,,RB,lapen,6,,2022,,,,
2674,"Jl. Dolopo-Suluk",045,6,4+200,4+300,,RB,lapen,6,,2022,,,,
2675,"Jl. Dolopo-Suluk",045,6,4+300,4+400,,RB,lapen,6,,2022,,,,
2676,"Jl. Dolopo-Suluk",045,6,4+400,4+500,,RB,lapen,6,,2022,,,,
2677,"Jl. Dolopo-Suluk",045,6,4+500,4+600,,RB,lapen,6,,2022,,,,
2678,"Jl. Dolopo-Suluk",045,6,4+600,4+700,,RB,lapen,6,,2022,,,,
2679,"Jl. Dolopo-Suluk",045,6,4+700,4+800,,RB,lapen,6,,2022,,,,
2680,"Jl. Dolopo-Suluk",045,6,4+800,4+900,,RB,lapen,6,,2022,,,,
2681,"Jl. Dolopo-Suluk",045,6,4+900,5+000,,RB,lapen,6,,2022,,,,
2682,"Jl. Dolopo-Suluk",045,6,5+000,5+100,,RB,lapen,6,,2022,,,,
2683,"Jl. Dolopo-Suluk",045,6,5+100,5+200,,RB,lapen,6,,2022,,,,
2684,"Jl. Dolopo-Suluk",045,6,5+200,5+300,,RB,lapen,6,,2022,,,,
2685,"Jl. Dolopo-Suluk",045,6,5+300,5+400,,RB,lapen,6,,2022,,,,
2686,"Jl. Dolopo-Suluk",045,6,5+400,5+500,,RB,lapen,6,,2022,,,,
2687,"Jl. Dolopo-Suluk",045,6,5+500,5+600,,RB,lapen,6,,2022,,,,
2688,"Jl. Dolopo-Suluk",045,6,5+700,5+725,,RB,lapen,6,,2022,,,,
2690,"Jl. Sukosari-Batas Kota",046,4,0+000,0+100,,RB,lapen,6,,2022,,,,
2691,"Jl. Sukosari-Batas Kota",046,4,0+100,0+200,,RB,lapen,6,,2022,,,,
2692,"Jl. Sukosari-Batas Kota",046,4,0+200,0+300,,RB,lapen,6,,2022,,,,
2693,"Jl. Sukosari-Batas Kota",046,4,0+300,0+400,,RB,lapen,6,,2022,,,,
2694,"Jl. Sukosari-Batas Kota",046,4,0+400,0+500,,baik,lapen,6,,2022,,,,
2695,"Jl. Sukosari-Batas Kota",046,4,0+500,0+600,,baik,lapen,6,,2022,,,,
2696,"Jl. Sukosari-Batas Kota",046,4,0+600,0+700,,baik,lapen,6,,2022,,,,
2697,"Jl. Sukosari-Batas Kota",046,4,0+700,0+800,,baik,lapen,6,,2022,,,,
2698,"Jl. Sukosari-Batas Kota",046,4,0+800,0+900,,baik,lapen,6,,2022,,,,
2699,"Jl. Sukosari-Batas Kota",046,4,0+900,1+000,,baik,lapen,6,,2022,,,,
2700,"Jl. Sukosari-Batas Kota",046,4,1+000,1+100,,baik,lapen,6,,2022,,,,
2701,"Jl. Sukosari-Batas Kota",046,4,1+100,1+200,,baik,lapen,6,,2022,,,,
2702,"Jl. Sukosari-Batas Kota",046,4,1+200,1+300,,baik,lapen,6,,2022,,,,
2703,"Jl. Sukosari-Batas Kota",046,4,1+300,1+400,,baik,lapen,6,,2022,,,,
2704,"Jl. Sukosari-Batas Kota",046,4,1+400,1+500,,baik,lapen,6,,2022,,,,
2705,"Jl. Sukosari-Batas Kota",046,4,1+500,1+600,,baik,lapen,6,,2022,,,,
2706,"Jl. Sukosari-Batas Kota",046,4,1+600,1+700,,baik,lapen,6,,2022,,,,
2707,"Jl. Sukosari-Batas Kota",046,4,1+700,1+800,,baik,tanah,6,,2022,,,,
2708,"Jl. Sukosari-Batas Kota",046,4,1+800,1+900,,baik,tanah,6,,2022,,,,
2709,"Jl. Sukosari-Batas Kota",046,4,1+900,2+000,,baik,tanah,6,,2022,,,,
2710,"Jl. Sukosari-Batas Kota",046,4,2+000,2+100,,baik,tanah,6,,2022,,,,
2711,"Jl. Sukosari-Batas Kota",046,4,2+100,2+200,,baik,tanah,6,,2022,,,,
2712,"Jl. Sukosari-Batas Kota",046,4,2+200,2+300,,baik,tanah,6,,2022,,,,
2713,"Jl. Sukosari-Batas Kota",046,4,2+300,2+400,,baik,tanah,6,,2022,,,,
2714,"Jl. Sukosari-Batas Kota",046,4,2+400,2+500,,baik,tanah,6,,2022,,,,
2715,"Jl. Sukosari-Batas Kota",046,4,2+500,2+600,,baik,tanah,6,,2022,,,,
2716,"Jl. Sukosari-Batas Kota",046,4,2+600,2+700,,baik,tanah,6,,2022,,,,
2717,"Jl. Sukosari-Batas Kota",046,4,2+700,2+800,,baik,tanah,6,,2022,,,,
2718,"Jl. Sukosari-Batas Kota",046,4,2+800,2+900,,baik,tanah,6,,2022,,,,
2719,"Jl. Sukosari-Batas Kota",046,4,2+900,3+000,,baik,tanah,6,,2022,,,,
2720,"Jl. Sukosari-Batas Kota",046,4,3+000,3+100,,baik,tanah,6,,2022,,,,
2721,"Jl. Sukosari-Batas Kota",046,4,3+100,3+200,,baik,tanah,6,,2022,,,,
2722,"Jl. Sukosari-Batas Kota",046,4,3+200,3+300,,baik,tanah,6,,2022,,,,
2723,"Jl. Sukosari-Batas Kota",046,4,3+300,3+400,,baik,tanah,6,,2022,,,,
2724,"Jl. Sukosari-Batas Kota",046,4,3+400,3+500,,sedang,tanah,6,,2022,,,,
2725,"Jl. Sukosari-Batas Kota",046,4,3+600,3+622,,sedang,tanah,6,,2022,,,,
2727,"Jl. Kincang-Batas Magetan",047,2,0+000,0+100,,sedang,tanah,6,,2022,,,,
2728,"Jl. Kincang-Batas Magetan",047,2,0+100,0+200,,sedang,tanah,6,,2022,,,,
2729,"Jl. Kincang-Batas Magetan",047,2,0+200,0+300,,sedang,tanah,6,,2022,,,,
2730,"Jl. Kincang-Batas Magetan",047,2,0+300,0+400,,sedang,tanah,6,,2022,,,,
2731,"Jl. Kincang-Batas Magetan",047,2,0+400,0+500,,sedang,tanah,6,,2022,,,,
2732,"Jl. Kincang-Batas Magetan",047,2,0+500,0+600,,sedang,tanah,6,,2022,,,,
2733,"Jl. Kincang-Batas Magetan",047,2,0+600,0+700,,sedang,tanah,6,,2022,,,,
2734,"Jl. Kincang-Batas Magetan",047,2,0+700,0+800,,sedang,tanah,6,,2022,,,,
2735,"Jl. Kincang-Batas Magetan",047,2,0+800,0+900,,sedang,tanah,6,,2022,,,,
2736,"Jl. Kincang-Batas Magetan",047,2,0+900,1+000,,sedang,tanah,6,,2022,,,,
2737,"Jl. Kincang-Batas Magetan",047,2,1+000,1+100,,sedang,tanah,6,,2022,,,,
2738,"Jl. Kincang-Batas Magetan",047,2,1+100,1+200,,sedang,tanah,6,,2022,,,,
2739,"Jl. Kincang-Batas Magetan",047,2,1+200,1+300,,sedang,tanah,6,,2022,,,,
2740,"Jl. Kincang-Batas Magetan",047,2,1+300,1+400,,sedang,tanah,6,,2022,,,,
2741,"Jl. Kincang-Batas Magetan",047,2,1+400,1+500,,sedang,tanah,6,,2022,,,,
2742,"Jl. Kincang-Batas Magetan",047,2,1+500,1+600,,sedang,tanah,6,,2022,,,,
2743,"Jl. Kincang-Batas Magetan",047,2,1+600,1+700,,sedang,tanah,6,,2022,,,,
2744,"Jl. Kincang-Batas Magetan",047,2,1+700,1+800,,sedang,tanah,6,,2022,,,,
2745,"Jl. Kincang-Batas Magetan",047,2,1+800,1+900,,sedang,tanah,6,,2022,,,,
2746,"Jl. Kincang-Batas Magetan",047,2,2+000,2+000,,sedang,tanah,6,,2022,,,,
2748,"Jl. Lemahbang-Klino",048,12,0+000,0+100,,sedang,tanah,6,,2022,,,,
2749,"Jl. Lemahbang-Klino",048,12,0+100,0+200,,sedang,tanah,6,,2022,,,,
2750,"Jl. Lemahbang-Klino",048,12,0+200,0+300,,sedang,tanah,6,,2022,,,,
2751,"Jl. Lemahbang-Klino",048,12,0+300,0+400,,sedang,tanah,6,,2022,,,,
2752,"Jl. Lemahbang-Klino",048,12,0+400,0+500,,sedang,tanah,6,,2022,,,,
2753,"Jl. Lemahbang-Klino",048,12,0+500,0+600,,sedang,tanah,6,,2022,,,,
2754,"Jl. Lemahbang-Klino",048,12,0+600,0+700,,sedang,tanah,6,,2022,,,,
2755,"Jl. Lemahbang-Klino",048,12,0+700,0+800,,sedang,tanah,6,,2022,,,,
2756,"Jl. Lemahbang-Klino",048,12,0+800,0+900,,sedang,tanah,6,,2022,,,,
2757,"Jl. Lemahbang-Klino",048,12,0+900,1+000,,sedang,tanah,6,,2022,,,,
2758,"Jl. Lemahbang-Klino",048,12,1+000,1+100,,sedang,tanah,6,,2022,,,,
2759,"Jl. Lemahbang-Klino",048,12,1+100,1+200,,sedang,tanah,6,,2022,,,,
2760,"Jl. Lemahbang-Klino",048,12,1+200,1+300,,sedang,tanah,6,,2022,,,,
2761,"Jl. Lemahbang-Klino",048,12,1+300,1+400,,sedang,tanah,6,,2022,,,,
2762,"Jl. Lemahbang-Klino",048,12,1+400,1+500,,sedang,beton,6,,2022,,,,
2763,"Jl. Lemahbang-Klino",048,12,1+500,1+600,,sedang,beton,6,,2022,,,,
2764,"Jl. Lemahbang-Klino",048,12,1+600,1+700,,sedang,beton,6,,2022,,,,
2765,"Jl. Lemahbang-Klino",048,12,1+700,1+800,,sedang,beton,6,,2022,,,,
2766,"Jl. Lemahbang-Klino",048,12,1+800,1+900,,sedang,beton,6,,2022,,,,
2767,"Jl. Lemahbang-Klino",048,12,1+900,2+000,,sedang,beton,6,,2022,,,,
2768,"Jl. Lemahbang-Klino",048,12,2+000,2+100,,sedang,beton,6,,2022,,,,
2769,"Jl. Lemahbang-Klino",048,12,2+100,2+200,,sedang,beton,6,,2022,,,,
2770,"Jl. Lemahbang-Klino",048,12,2+200,2+300,,sedang,beton,6,,2022,,,,
2771,"Jl. Lemahbang-Klino",048,12,2+300,2+400,,sedang,beton,6,,2022,,,,
2772,"Jl. Lemahbang-Klino",048,12,2+400,2+500,,sedang,beton,6,,2022,,,,
2773,"Jl. Lemahbang-Klino",048,12,2+500,2+600,,sedang,beton,6,,2022,,,,
2774,"Jl. Lemahbang-Klino",048,12,2+600,2+700,,sedang,beton,6,,2022,,,,
2775,"Jl. Lemahbang-Klino",048,12,2+700,2+800,,sedang,beton,6,,2022,,,,
2776,"Jl. Lemahbang-Klino",048,12,2+800,2+900,,sedang,beton,6,,2022,,,,
2777,"Jl. Lemahbang-Klino",048,12,2+900,3+000,,sedang,beton,6,,2022,,,,
2778,"Jl. Lemahbang-Klino",048,12,3+000,3+100,,sedang,beton,6,,2022,,,,
2779,"Jl. Lemahbang-Klino",048,12,3+100,3+200,,sedang,beton,6,,2022,,,,
2780,"Jl. Lemahbang-Klino",048,12,3+200,3+300,,sedang,beton,6,,2022,,,,
2781,"Jl. Lemahbang-Klino",048,12,3+300,3+400,,sedang,beton,6,,2022,,,,
2782,"Jl. Lemahbang-Klino",048,12,3+400,3+500,,sedang,beton,6,,2022,,,,
2783,"Jl. Lemahbang-Klino",048,12,3+500,3+600,,sedang,beton,6,,2022,,,,
2784,"Jl. Lemahbang-Klino",048,12,3+600,3+700,,sedang,beton,6,,2022,,,,
2785,"Jl. Lemahbang-Klino",048,12,3+700,3+800,,sedang,beton,6,,2022,,,,
2786,"Jl. Lemahbang-Klino",048,12,3+800,3+900,,sedang,beton,6,,2022,,,,
2787,"Jl. Lemahbang-Klino",048,12,3+900,4+000,,sedang,beton,6,,2022,,,,
