Nm_Ruas;Kd_Inf;Panjang;STA_AWAL;STA_AKHIR;No;Kondisi;Tipe_Perke;Lebar_STA
Jl. Segulung-Suluk;090;14.960;8+400;8+500;4584;RR;beton;6
Jl. Segulung-Suluk;090;14.960;8+500;8+600;4585;RR;beton;6
Jl. Segulung-Suluk;090;14.960;8+600;8+700;4586;RR;beton;6
Jl. Segulung-Suluk;090;14.960;8+700;8+800;4587;RR;beton;6
Jl. Segulung-Suluk;090;14.960;8+800;8+900;4588;RR;beton;6
Jl. Segulung-Suluk;090;14.960;8+900;9+000;4589;RR;beton;6
Jl. Segulung-Suluk;090;14.960;9+000;9+100;4590;RR;beton;6
Jl. Segulung-Suluk;090;14.960;9+100;9+200;4591;RR;beton;6
Jl. Segulung-Suluk;090;14.960;9+200;9+300;4592;RR;beton;6
Jl. Segulung-Suluk;090;14.960;9+300;9+400;4593;RR;beton;6
Jl. Segulung-Suluk;090;14.960;9+400;9+500;4594;RR;beton;6
Jl. Segulung-Suluk;090;14.960;9+500;9+600;4595;RR;beton;6
Jl. Segulung-Suluk;090;14.960;9+600;9+700;4596;RR;beton;6
Jl. Segulung-Suluk;090;14.960;9+700;9+800;4597;RR;beton;6
Jl. Segulung-Suluk;090;14.960;9+800;9+900;4598;RB;beton;6
Jl. Segulung-Suluk;090;14.960;9+900;10+000;4599;RB;beton;6
Jl. Segulung-Suluk;090;14.960;10+000;10+100;4600;RB;beton;6
Jl. Segulung-Suluk;090;14.960;10+100;10+200;4601;RB;beton;6
Jl. Segulung-Suluk;090;14.960;10+200;10+300;4602;RB;beton;6
Jl. Segulung-Suluk;090;14.960;10+300;10+400;4603;RB;beton;6
Jl. Segulung-Suluk;090;14.960;10+400;10+500;4604;RB;beton;6
Jl. Segulung-Suluk;090;14.960;10+500;10+600;4605;RB;beton;6
Jl. Segulung-Suluk;090;14.960;10+600;10+700;4606;RB;beton;6
Jl. Segulung-Suluk;090;14.960;10+700;10+800;4607;RB;beton;6
Jl. Segulung-Suluk;090;14.960;10+800;10+900;4608;RB;beton;6
Jl. Segulung-Suluk;090;14.960;10+900;11+000;4609;RB;beton;6
Jl. Segulung-Suluk;090;14.960;11+000;11+100;4610;RB;beton;6
Jl. Segulung-Suluk;090;14.960;11+100;11+200;4611;RB;beton;6
Jl. Segulung-Suluk;090;14.960;11+200;11+300;4612;RB;beton;6
Jl. Segulung-Suluk;090;14.960;11+300;11+400;4613;RB;beton;6
Jl. Segulung-Suluk;090;14.960;11+400;11+500;4614;RB;aspal;6
Jl. Segulung-Suluk;090;14.960;11+500;11+600;4615;RB;aspal;6
Jl. Segulung-Suluk;090;14.960;11+600;11+700;4616;RB;aspal;6
Jl. Segulung-Suluk;090;14.960;11+700;11+800;4617;RB;aspal;6
Jl. Segulung-Suluk;090;14.960;11+800;11+900;4618;RB;aspal;6
Jl. Segulung-Suluk;090;14.960;11+900;12+000;4619;RB;aspal;6
Jl. Segulung-Suluk;090;14.960;12+000;12+100;4620;RB;aspal;6
Jl. Segulung-Suluk;090;14.960;12+100;12+200;4621;RB;aspal;6
Jl. Segulung-Suluk;090;14.960;12+200;12+300;4622;RB;aspal;6
Jl. Segulung-Suluk;090;14.960;12+300;12+400;4623;RB;aspal;6
Jl. Segulung-Suluk;090;14.960;12+400;12+500;4624;RB;aspal;6
Jl. Segulung-Suluk;090;14.960;12+500;12+600;4625;RB;aspal;6
Jl. Segulung-Suluk;090;14.960;12+600;12+700;4626;RB;aspal;6
Jl. Segulung-Suluk;090;14.960;12+700;12+800;4627;RB;aspal;6
Jl. Segulung-Suluk;090;14.960;12+800;12+900;4628;RB;aspal;6
Jl. Segulung-Suluk;090;14.960;12+900;13+000;4629;RB;aspal;6
Jl. Segulung-Suluk;090;14.960;13+000;13+100;4630;RB;aspal;6
Jl. Segulung-Suluk;090;14.960;13+100;13+200;4631;RB;aspal;6
Jl. Segulung-Suluk;090;14.960;13+200;13+300;4632;RB;aspal;6
Jl. Segulung-Suluk;090;14.960;13+300;13+400;4633;RB;aspal;6
Jl. Segulung-Suluk;090;14.960;13+400;13+500;4634;RB;aspal;6
Jl. Segulung-Suluk;090;14.960;13+500;13+600;4635;RB;makadam;6
Jl. Segulung-Suluk;090;14.960;13+600;13+700;4636;RB;makadam;6
Jl. Segulung-Suluk;090;14.960;13+700;13+800;4637;RB;makadam;6
Jl. Segulung-Suluk;090;14.960;13+800;13+900;4638;RB;makadam;6
Jl. Segulung-Suluk;090;14.960;13+900;14+000;4639;RB;makadam;6
Jl. Segulung-Suluk;090;14.960;14+000;14+100;4640;RB;makadam;6
Jl. Segulung-Suluk;090;14.960;14+100;14+200;4641;RB;makadam;6
Jl. Segulung-Suluk;090;14.960;14+200;14+300;4642;RB;makadam;6
Jl. Segulung-Suluk;090;14.960;14+300;14+400;4643;RB;makadam;6
Jl. Segulung-Suluk;090;14.960;14+400;14+500;4644;RB;makadam;6
Jl. Segulung-Suluk;090;14.960;14+500;14+600;4645;RB;makadam;6
Jl. Segulung-Suluk;090;14.960;14+600;14+700;4646;RB;makadam;6
Jl. Segulung-Suluk;090;14.960;14+700;14+800;4647;RB;makadam;6
Jl. Segulung-Suluk;090;14.960;14+900;14+928;4648;RB;makadam;6
Jl. Segulung-Mruwak;091;12.240;11+700;11+800;4649;sedang;lapen;6
Jl. Segulung-Mruwak;091;12.240;0+000;0+100;4650;RB;makadam;6
Jl. Segulung-Mruwak;091;12.240;0+100;0+200;4651;RB;makadam;6
Jl. Segulung-Mruwak;091;12.240;0+200;0+300;4652;RB;makadam;6
Jl. Segulung-Mruwak;091;12.240;0+300;0+400;4653;RB;makadam;6
Jl. Segulung-Mruwak;091;12.240;0+400;0+500;4654;RB;makadam;6
Jl. Segulung-Mruwak;091;12.240;0+500;0+600;4655;RB;makadam;6
Jl. Segulung-Mruwak;091;12.240;0+600;0+700;4656;RB;makadam;6
Jl. Segulung-Mruwak;091;12.240;0+700;0+800;4657;RB;makadam;6
Jl. Segulung-Mruwak;091;12.240;0+800;0+900;4658;RB;makadam;6
Jl. Segulung-Mruwak;091;12.240;0+900;1+000;4659;RB;makadam;6
Jl. Segulung-Mruwak;091;12.240;1+000;1+100;4660;RB;makadam;6
Jl. Segulung-Mruwak;091;12.240;1+100;1+200;4661;RB;makadam;6
Jl. Segulung-Mruwak;091;12.240;1+200;1+300;4662;RB;makadam;6
Jl. Segulung-Mruwak;091;12.240;1+300;1+400;4663;RB;makadam;6
Jl. Segulung-Mruwak;091;12.240;1+400;1+500;4664;RB;makadam;6
Jl. Segulung-Mruwak;091;12.240;1+500;1+600;4665;RB;makadam;6
Jl. Segulung-Mruwak;091;12.240;1+600;1+700;4666;RB;makadam;6
Jl. Segulung-Mruwak;091;12.240;1+700;1+800;4667;RB;makadam;6
Jl. Segulung-Mruwak;091;12.240;1+800;1+900;4668;RB;makadam;6
Jl. Segulung-Mruwak;091;12.240;1+900;2+000;4669;RB;makadam;6
Jl. Segulung-Mruwak;091;12.240;2+000;2+100;4670;RB;makadam;6
Jl. Segulung-Mruwak;091;12.240;2+100;2+200;4671;RB;makadam;6
Jl. Segulung-Mruwak;091;12.240;2+200;2+300;4672;RB;makadam;6
Jl. Segulung-Mruwak;091;12.240;2+300;2+400;4673;RB;makadam;6
Jl. Segulung-Mruwak;091;12.240;2+400;2+500;4674;RB;makadam;6
Jl. Segulung-Mruwak;091;12.240;2+500;2+600;4675;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;2+600;2+700;4676;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;2+700;2+800;4677;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;2+800;2+900;4678;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;2+900;3+000;4679;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;3+000;3+100;4680;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;3+100;3+200;4681;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;3+200;3+300;4682;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;3+300;3+400;4683;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;3+400;3+500;4684;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;3+500;3+600;4685;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;3+600;3+700;4686;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;3+700;3+800;4687;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;3+800;3+900;4688;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;3+900;4+000;4689;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;4+000;4+100;4690;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;4+100;4+200;4691;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;4+200;4+300;4692;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;4+300;4+400;4693;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;4+400;4+500;4694;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;4+500;4+600;4695;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;4+600;4+700;4696;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;4+700;4+800;4697;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;4+800;4+900;4698;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;4+900;5+000;4699;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;5+000;5+100;4700;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;5+100;5+200;4701;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;5+200;5+300;4702;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;5+300;5+400;4703;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;5+400;5+500;4704;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;5+500;5+600;4705;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;5+600;5+700;4706;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;5+700;5+800;4707;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;5+800;5+900;4708;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;5+900;6+000;4709;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;6+000;6+100;4710;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;6+100;6+200;4711;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;6+200;6+300;4712;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;6+300;6+400;4713;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;6+400;6+500;4714;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;6+500;6+600;4715;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;6+600;6+700;4716;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;6+700;6+800;4717;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;6+800;6+900;4718;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;6+900;7+000;4719;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;7+000;7+100;4720;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;7+100;7+200;4721;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;7+200;7+300;4722;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;7+300;7+400;4723;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;7+400;7+500;4724;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;7+500;7+600;4725;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;7+600;7+700;4726;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;7+700;7+800;4727;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;7+800;7+900;4728;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;7+900;8+000;4729;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;8+000;8+100;4730;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;8+100;8+200;4731;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;8+200;8+300;4732;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;8+300;8+400;4733;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;8+400;8+500;4734;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;8+500;8+600;4735;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;8+600;8+700;4736;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;8+700;8+800;4737;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;8+800;8+900;4738;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;8+900;9+000;4739;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;9+000;9+100;4740;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;9+100;9+200;4741;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;9+200;9+300;4742;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;9+300;9+400;4743;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;9+400;9+500;4744;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;9+500;9+600;4745;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;9+600;9+700;4746;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;9+700;9+800;4747;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;9+800;9+900;4748;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;9+900;10+000;4749;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;10+000;10+100;4750;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;10+100;10+200;4751;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;10+200;10+300;4752;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;10+300;10+400;4753;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;10+400;10+500;4754;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;10+500;10+600;4755;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;10+600;10+700;4756;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;10+700;10+800;4757;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;10+800;10+900;4758;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;10+900;11+000;4759;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;11+000;11+100;4760;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;11+100;11+200;4761;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;11+200;11+300;4762;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;11+300;11+400;4763;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;11+400;11+500;4764;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;11+500;11+600;4765;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;11+600;11+700;4766;RB;lapen;6
Jl. Segulung-Mruwak;091;12.240;11+800;11+881;4767;RB;lapen;6
Jl. Sareng-Ketandan;092;2.640;2+500;2+600;4768;sedang;lapen;6
Jl. Sareng-Ketandan;092;2.640;0+000;0+100;4769;RB;lapen;6
Jl. Sareng-Ketandan;092;2.640;0+100;0+200;4770;RB;lapen;6
Jl. Sareng-Ketandan;092;2.640;0+200;0+300;4771;RB;lapen;6
Jl. Sareng-Ketandan;092;2.640;0+300;0+400;4772;RB;lapen;6
Jl. Sareng-Ketandan;092;2.640;0+400;0+500;4773;RB;lapen;6
Jl. Sareng-Ketandan;092;2.640;0+500;0+600;4774;RB;lapen;6
Jl. Sareng-Ketandan;092;2.640;0+600;0+700;4775;RB;lapen;6
Jl. Sareng-Ketandan;092;2.640;0+700;0+800;4776;RB;lapen;6
Jl. Sareng-Ketandan;092;2.640;0+800;0+900;4777;RB;lapen;6
Jl. Sareng-Ketandan;092;2.640;0+900;1+000;4778;RB;lapen;6
Jl. Sareng-Ketandan;092;2.640;1+000;1+100;4779;RB;lapen;6
Jl. Sareng-Ketandan;092;2.640;1+100;1+200;4780;RB;lapen;6
Jl. Sareng-Ketandan;092;2.640;1+200;1+300;4781;RB;lapen;6
Jl. Sareng-Ketandan;092;2.640;1+300;1+400;4782;RB;lapen;6
Jl. Sareng-Ketandan;092;2.640;1+400;1+500;4783;RB;lapen;6
Jl. Sareng-Ketandan;092;2.640;1+500;1+600;4784;RB;lapen;6
Jl. Sareng-Ketandan;092;2.640;1+600;1+700;4785;RB;lapen;6
Jl. Sareng-Ketandan;092;2.640;1+700;1+800;4786;RB;lapen;6
Jl. Sareng-Ketandan;092;2.640;1+800;1+900;4787;RB;lapen;6
Jl. Sareng-Ketandan;092;2.640;1+900;2+000;4788;RB;lapen;6
Jl. Sareng-Ketandan;092;2.640;2+000;2+100;4789;RB;lapen;6
Jl. Sareng-Ketandan;092;2.640;2+100;2+200;4790;RB;lapen;6
Jl. Sareng-Ketandan;092;2.640;2+200;2+300;4791;RB;lapen;6
Jl. Sareng-Ketandan;092;2.640;2+300;2+400;4792;RB;lapen;6
Jl. Sareng-Ketandan;092;2.640;2+400;2+500;4793;RB;lapen;6
Jl. Sareng-Ketandan;092;2.640;2+600;2+643;4794;RB;lapen;6
Jl. Teguhan-Bibrik;093;4.520;4+400;4+500;4795;sedang;makadam;6
Jl. Teguhan-Bibrik;093;4.520;0+000;0+100;4796;RB;lapen;6
Jl. Teguhan-Bibrik;093;4.520;0+100;0+200;4797;RB;lapen;6
Jl. Teguhan-Bibrik;093;4.520;0+200;0+300;4798;RB;lapen;6
Jl. Teguhan-Bibrik;093;4.520;0+300;0+400;4799;RB;lapen;6
Jl. Teguhan-Bibrik;093;4.520;0+400;0+500;4800;RB;lapen;6
Jl. Teguhan-Bibrik;093;4.520;0+500;0+600;4801;RB;lapen;6
Jl. Teguhan-Bibrik;093;4.520;0+600;0+700;4802;RB;lapen;6
Jl. Teguhan-Bibrik;093;4.520;0+700;0+800;4803;RB;lapen;6
Jl. Teguhan-Bibrik;093;4.520;0+800;0+900;4804;RB;lapen;6
Jl. Teguhan-Bibrik;093;4.520;0+900;1+000;4805;RB;tanah;6
Jl. Teguhan-Bibrik;093;4.520;1+000;1+100;4806;RB;tanah;6
Jl. Teguhan-Bibrik;093;4.520;1+100;1+200;4807;RB;tanah;6
Jl. Teguhan-Bibrik;093;4.520;1+200;1+300;4808;RB;tanah;6
Jl. Teguhan-Bibrik;093;4.520;1+300;1+400;4809;RB;tanah;6
Jl. Teguhan-Bibrik;093;4.520;1+400;1+500;4810;RB;tanah;6
Jl. Teguhan-Bibrik;093;4.520;1+500;1+600;4811;RB;tanah;6
Jl. Teguhan-Bibrik;093;4.520;1+600;1+700;4812;RB;tanah;6
Jl. Teguhan-Bibrik;093;4.520;1+700;1+800;4813;RB;tanah;6
Jl. Teguhan-Bibrik;093;4.520;1+800;1+900;4814;RB;tanah;6
Jl. Teguhan-Bibrik;093;4.520;1+900;2+000;4815;RB;tanah;6
Jl. Teguhan-Bibrik;093;4.520;2+000;2+100;4816;RB;tanah;6
Jl. Teguhan-Bibrik;093;4.520;2+100;2+200;4817;RB;tanah;6
Jl. Teguhan-Bibrik;093;4.520;2+200;2+300;4818;RB;tanah;6
Jl. Teguhan-Bibrik;093;4.520;2+300;2+400;4819;RB;tanah;6
Jl. Teguhan-Bibrik;093;4.520;2+400;2+500;4820;RB;tanah;6
Jl. Teguhan-Bibrik;093;4.520;2+500;2+600;4821;RB;tanah;6
Jl. Teguhan-Bibrik;093;4.520;2+600;2+700;4822;RB;tanah;6
Jl. Teguhan-Bibrik;093;4.520;2+700;2+800;4823;RB;tanah;6
Jl. Teguhan-Bibrik;093;4.520;2+800;2+900;4824;RB;tanah;6
Jl. Teguhan-Bibrik;093;4.520;2+900;3+000;4825;RB;tanah;6
Jl. Teguhan-Bibrik;093;4.520;3+000;3+100;4826;RB;tanah;6
Jl. Teguhan-Bibrik;093;4.520;3+100;3+200;4827;RB;tanah;6
Jl. Teguhan-Bibrik;093;4.520;3+200;3+300;4828;RB;tanah;6
Jl. Teguhan-Bibrik;093;4.520;3+300;3+400;4829;RB;tanah;6
Jl. Teguhan-Bibrik;093;4.520;3+400;3+500;4830;RB;tanah;6
Jl. Teguhan-Bibrik;093;4.520;3+500;3+600;4831;RB;tanah;6
Jl. Teguhan-Bibrik;093;4.520;3+600;3+700;4832;RB;tanah;6
Jl. Teguhan-Bibrik;093;4.520;3+700;3+800;4833;RB;tanah;6
Jl. Teguhan-Bibrik;093;4.520;3+800;3+900;4834;RB;tanah;6
Jl. Teguhan-Bibrik;093;4.520;3+900;4+000;4835;RB;tanah;6
Jl. Teguhan-Bibrik;093;4.520;4+000;4+100;4836;RB;tanah;6
Jl. Teguhan-Bibrik;093;4.520;4+100;4+200;4837;RB;tanah;6
Jl. Teguhan-Bibrik;093;4.520;4+200;4+300;4838;RB;tanah;6
Jl. Teguhan-Bibrik;093;4.520;4+300;4+400;4839;RB;tanah;6
Jl. Teguhan-Bibrik;093;4.520;4+500;4+509;4840;RB;tanah;6
Jl. Jiwan-Grobogan;094;1.630;1+600;1+700;4841;sedang;makadam;6
Jl. Jiwan-Grobogan;094;1.630;0+000;0+100;4842;RB;tanah;6
Jl. Jiwan-Grobogan;094;1.630;0+100;0+200;4843;RB;tanah;6
Jl. Jiwan-Grobogan;094;1.630;0+200;0+300;4844;RB;tanah;6
Jl. Jiwan-Grobogan;094;1.630;0+300;0+400;4845;RB;tanah;6
Jl. Jiwan-Grobogan;094;1.630;0+400;0+500;4846;RB;tanah;6
Jl. Jiwan-Grobogan;094;1.630;0+500;0+600;4847;RB;tanah;6
Jl. Jiwan-Grobogan;094;1.630;0+600;0+700;4848;RB;tanah;6
Jl. Jiwan-Grobogan;094;1.630;0+700;0+800;4849;RB;tanah;6
Jl. Jiwan-Grobogan;094;1.630;0+800;0+900;4850;RB;tanah;6
Jl. Jiwan-Grobogan;094;1.630;0+900;1+000;4851;baik;tanah;6
Jl. Jiwan-Grobogan;094;1.630;1+000;1+100;4852;baik;tanah;6
Jl. Jiwan-Grobogan;094;1.630;1+100;1+200;4853;baik;tanah;6
Jl. Jiwan-Grobogan;094;1.630;1+200;1+300;4854;baik;tanah;6
Jl. Jiwan-Grobogan;094;1.630;1+300;1+400;4855;baik;tanah;6
Jl. Jiwan-Grobogan;094;1.630;1+400;1+500;4856;baik;tanah;6
Jl. Jiwan-Grobogan;094;1.630;1+500;1+600;4857;baik;tanah;6
Jl. Jiwan-Grobogan;094;1.630;1+700;1+712;4858;baik;tanah;6
Jl. Metesih-Batas Magetan;095;1.090;1+200;1+300;4859;sedang;lapen;6
Jl. Metesih-Batas Magetan;095;1.090;0+000;0+100;4860;baik;beton;6
Jl. Metesih-Batas Magetan;095;1.090;0+100;0+200;4861;baik;beton;6
Jl. Metesih-Batas Magetan;095;1.090;0+200;0+300;4862;baik;beton;6
Jl. Metesih-Batas Magetan;095;1.090;0+300;0+400;4863;baik;beton;6
Jl. Metesih-Batas Magetan;095;1.090;0+400;0+500;4864;baik;beton;6
Jl. Metesih-Batas Magetan;095;1.090;0+500;0+600;4865;baik;beton;6
Jl. Metesih-Batas Magetan;095;1.090;0+600;0+700;4866;baik;beton;6
Jl. Metesih-Batas Magetan;095;1.090;0+700;0+800;4867;baik;beton;6
Jl. Metesih-Batas Magetan;095;1.090;0+800;0+900;4868;baik;beton;6
Jl. Metesih-Batas Magetan;095;1.090;0+900;1+000;4869;baik;beton;6
Jl. Metesih-Batas Magetan;095;1.090;1+000;1+100;4870;baik;beton;6
Jl. Metesih-Batas Magetan;095;1.090;1+100;1+200;4871;baik;beton;6
Jl. Metesih-Batas Magetan;095;1.090;1+300;1+312;4872;baik;beton;6
Jl. Krokeh-Kajang;096;4.570;4+400;4+500;4873;sedang;makadam;6
Jl. Krokeh-Kajang;096;4.570;0+000;0+100;4874;baik;beton;6
Jl. Krokeh-Kajang;096;4.570;0+100;0+200;4875;baik;beton;6
Jl. Krokeh-Kajang;096;4.570;0+200;0+300;4876;baik;beton;6
Jl. Krokeh-Kajang;096;4.570;0+300;0+400;4877;baik;beton;6
Jl. Krokeh-Kajang;096;4.570;0+400;0+500;4878;baik;beton;6
Jl. Krokeh-Kajang;096;4.570;0+500;0+600;4879;baik;beton;6
Jl. Krokeh-Kajang;096;4.570;0+600;0+700;4880;baik;beton;6
Jl. Krokeh-Kajang;096;4.570;0+700;0+800;4881;baik;beton;6
Jl. Krokeh-Kajang;096;4.570;0+800;0+900;4882;baik;beton;6
Jl. Krokeh-Kajang;096;4.570;0+900;1+000;4883;sedang;beton;6
Jl. Krokeh-Kajang;096;4.570;1+000;1+100;4884;sedang;beton;6
Jl. Krokeh-Kajang;096;4.570;1+100;1+200;4885;sedang;beton;6
Jl. Krokeh-Kajang;096;4.570;1+200;1+300;4886;sedang;beton;6
Jl. Krokeh-Kajang;096;4.570;1+300;1+400;4887;sedang;beton;6
Jl. Krokeh-Kajang;096;4.570;1+400;1+500;4888;sedang;beton;6
Jl. Krokeh-Kajang;096;4.570;1+500;1+600;4889;sedang;beton;6
Jl. Krokeh-Kajang;096;4.570;1+600;1+700;4890;sedang;beton;6
Jl. Krokeh-Kajang;096;4.570;1+700;1+800;4891;sedang;beton;6
Jl. Krokeh-Kajang;096;4.570;1+800;1+900;4892;sedang;beton;6
Jl. Krokeh-Kajang;096;4.570;1+900;2+000;4893;sedang;beton;6
Jl. Krokeh-Kajang;096;4.570;2+000;2+100;4894;sedang;beton;6
Jl. Krokeh-Kajang;096;4.570;2+100;2+200;4895;sedang;beton;6
Jl. Krokeh-Kajang;096;4.570;2+200;2+300;4896;sedang;beton;6
Jl. Krokeh-Kajang;096;4.570;2+300;2+400;4897;sedang;beton;6
Jl. Krokeh-Kajang;096;4.570;2+400;2+500;4898;sedang;beton;6
Jl. Krokeh-Kajang;096;4.570;2+500;2+600;4899;sedang;beton;6
Jl. Krokeh-Kajang;096;4.570;2+600;2+700;4900;sedang;beton;6
Jl. Krokeh-Kajang;096;4.570;2+700;2+800;4901;sedang;beton;6
Jl. Krokeh-Kajang;096;4.570;2+800;2+900;4902;sedang;beton;6
Jl. Krokeh-Kajang;096;4.570;2+900;3+000;4903;sedang;beton;6
Jl. Krokeh-Kajang;096;4.570;3+000;3+100;4904;sedang;beton;6
Jl. Krokeh-Kajang;096;4.570;3+100;3+200;4905;sedang;beton;6
Jl. Krokeh-Kajang;096;4.570;3+200;3+300;4906;sedang;beton;6
Jl. Krokeh-Kajang;096;4.570;3+300;3+400;4907;sedang;beton;6
Jl. Krokeh-Kajang;096;4.570;3+400;3+500;4908;sedang;beton;6
Jl. Krokeh-Kajang;096;4.570;3+500;3+600;4909;sedang;beton;6
Jl. Krokeh-Kajang;096;4.570;3+600;3+700;4910;sedang;beton;6
Jl. Krokeh-Kajang;096;4.570;3+700;3+800;4911;sedang;beton;6
Jl. Krokeh-Kajang;096;4.570;3+800;3+900;4912;sedang;beton;6
Jl. Krokeh-Kajang;096;4.570;3+900;4+000;4913;sedang;aspal;6
Jl. Krokeh-Kajang;096;4.570;4+000;4+100;4914;sedang;aspal;6
Jl. Krokeh-Kajang;096;4.570;4+100;4+200;4915;sedang;aspal;6
Jl. Krokeh-Kajang;096;4.570;4+200;4+300;4916;sedang;aspal;6
Jl. Krokeh-Kajang;096;4.570;4+300;4+400;4917;sedang;aspal;6
Jl. Krokeh-Kajang;096;4.570;4+500;4+573;4918;sedang;aspal;6
Jl. Golan-Cabean;097;2.870;2+700;2+800;4919;sedang;lapen;6
Jl. Golan-Cabean;097;2.870;0+000;0+100;4920;sedang;aspal;6
Jl. Golan-Cabean;097;2.870;0+100;0+200;4921;sedang;aspal;6
Jl. Golan-Cabean;097;2.870;0+200;0+300;4922;sedang;aspal;6
Jl. Golan-Cabean;097;2.870;0+300;0+400;4923;sedang;aspal;6
