FID,Nm_Ruas,Kd_Inf,Panjang,STA_AWAL,STA_AKHIR
2569,Jl. Dolopo-Tambakmas,42,8.92,1+500,1+600
2570,Jl. Dolopo-Tambakmas,42,8.92,1+600,1+700
2571,Jl. Dolopo-Tambakmas,42,8.92,1+700,1+800
2572,Jl. Dolopo-Tambakmas,42,8.92,1+800,1+900
2573,Jl. Dolopo-Tambakmas,42,8.92,1+900,2+000
2574,Jl. Dolopo-Tambakmas,42,8.92,2+000,2+100
2575,Jl. Dolopo-Tambakmas,42,8.92,2+100,2+200
2576,Jl. Dolopo-Tambakmas,42,8.92,2+200,2+300
2577,Jl. Dolopo-Tambakmas,42,8.92,2+300,2+400
2578,Jl. Dolopo-Tambakmas,42,8.92,2+400,2+500
2579,Jl. Dolopo-Tambakmas,42,8.92,2+500,2+600
2580,Jl. Dolopo-Tambakmas,42,8.92,2+600,2+700
2581,Jl. Dolopo-Tambakmas,42,8.92,2+700,2+800
2582,Jl. Dolopo-Tambakmas,42,8.92,2+800,2+900
2583,Jl. Dolopo-Tambakmas,42,8.92,2+900,3+000
2584,Jl. Dolopo-Tambakmas,42,8.92,3+000,3+100
2585,Jl. Dolopo-Tambakmas,42,8.92,3+100,3+200
2586,Jl. Dolopo-Tambakmas,42,8.92,3+200,3+300
2587,Jl. Dolopo-Tambakmas,42,8.92,3+300,3+400
2588,Jl. Dolopo-Tambakmas,42,8.92,3+400,3+500
2589,Jl. Dolopo-Tambakmas,42,8.92,3+500,3+600
2590,Jl. Dolopo-Tambakmas,42,8.92,3+600,3+700
2591,Jl. Dolopo-Tambakmas,42,8.92,3+700,3+800
2592,Jl. Dolopo-Tambakmas,42,8.92,3+800,3+900
2593,Jl. Dolopo-Tambakmas,42,8.92,3+900,4+000
2594,Jl. Dolopo-Tambakmas,42,8.92,4+000,4+100
2595,Jl. Dolopo-Tambakmas,42,8.92,4+100,4+200
2596,Jl. Dolopo-Tambakmas,42,8.92,4+200,4+300
2597,Jl. Dolopo-Tambakmas,42,8.92,4+300,4+400
2598,Jl. Dolopo-Tambakmas,42,8.92,4+400,4+500
2599,Jl. Dolopo-Tambakmas,42,8.92,4+500,4+600
2600,Jl. Dolopo-Tambakmas,42,8.92,4+600,4+700
2601,Jl. Dolopo-Tambakmas,42,8.92,4+700,4+800
2602,Jl. Dolopo-Tambakmas,42,8.92,4+800,4+900
2603,Jl. Dolopo-Tambakmas,42,8.92,4+900,5+000
2604,Jl. Dolopo-Tambakmas,42,8.92,5+000,5+100
2605,Jl. Dolopo-Tambakmas,42,8.92,5+100,5+200
2606,Jl. Dolopo-Tambakmas,42,8.92,5+200,5+300
2607,Jl. Dolopo-Tambakmas,42,8.92,5+300,5+400
2608,Jl. Dolopo-Tambakmas,42,8.92,5+400,5+500
2609,Jl. Dolopo-Tambakmas,42,8.92,5+500,5+600
2610,Jl. Dolopo-Tambakmas,42,8.92,5+600,5+700
2611,Jl. Dolopo-Tambakmas,42,8.92,5+700,5+800
2612,Jl. Dolopo-Tambakmas,42,8.92,5+800,5+900
2613,Jl. Dolopo-Tambakmas,42,8.92,5+900,6+000
2614,Jl. Dolopo-Tambakmas,42,8.92,6+000,6+100
2615,Jl. Dolopo-Tambakmas,42,8.92,6+100,6+200
2616,Jl. Dolopo-Tambakmas,42,8.92,6+200,6+300
2617,Jl. Dolopo-Tambakmas,42,8.92,6+300,6+400
2618,Jl. Dolopo-Tambakmas,42,8.92,6+400,6+500
2619,Jl. Dolopo-Tambakmas,42,8.92,6+500,6+600
2620,Jl. Dolopo-Tambakmas,42,8.92,6+600,6+700
2621,Jl. Dolopo-Tambakmas,42,8.92,6+700,6+800
2622,Jl. Dolopo-Tambakmas,42,8.92,6+800,6+900
2623,Jl. Dolopo-Tambakmas,42,8.92,6+900,7+000
2624,Jl. Dolopo-Tambakmas,42,8.92,7+000,7+100
2625,Jl. Dolopo-Tambakmas,42,8.92,7+100,7+200
2626,Jl. Dolopo-Tambakmas,42,8.92,7+200,7+300
2627,Jl. Dolopo-Tambakmas,42,8.92,7+300,7+400
2628,Jl. Dolopo-Tambakmas,42,8.92,7+400,7+500
2629,Jl. Dolopo-Tambakmas,42,8.92,7+500,7+600
2630,Jl. Dolopo-Tambakmas,42,8.92,7+600,7+700
2631,Jl. Dolopo-Tambakmas,42,8.92,7+700,7+800
2632,Jl. Dolopo-Tambakmas,42,8.92,7+800,7+900
2633,Jl. Dolopo-Tambakmas,42,8.92,7+900,8+000
2634,Jl. Dolopo-Tambakmas,42,8.92,8+000,8+100
2635,Jl. Dolopo-Tambakmas,42,8.92,8+100,8+200
2636,Jl. Dolopo-Tambakmas,42,8.92,8+200,8+300
2637,Jl. Dolopo-Tambakmas,42,8.92,8+300,8+400
2638,Jl. Dolopo-Tambakmas,42,8.92,8+400,8+500
2639,Jl. Dolopo-Tambakmas,42,8.92,8+500,8+600
2640,Jl. Dolopo-Tambakmas,42,8.92,8+600,8+700
2641,Jl. Dolopo-Tambakmas,42,8.92,8+700,8+800
2642,Jl. Dolopo-Tambakmas,42,8.92,8+900,8+909
109,Jl. Dolopo-Tileng,43,9.31,9+200,9+300
2643,Jl. Dolopo-Tileng,43,9.31,0+000,0+100
2644,Jl. Dolopo-Tileng,43,9.31,0+100,0+200
2645,Jl. Dolopo-Tileng,43,9.31,0+200,0+300
2646,Jl. Dolopo-Tileng,43,9.31,0+300,0+400
2647,Jl. Dolopo-Tileng,43,9.31,0+400,0+500
2648,Jl. Dolopo-Tileng,43,9.31,0+500,0+600
2649,Jl. Dolopo-Tileng,43,9.31,0+600,0+700
2650,Jl. Dolopo-Tileng,43,9.31,0+700,0+800
2651,Jl. Dolopo-Tileng,43,9.31,0+800,0+900
2652,Jl. Dolopo-Tileng,43,9.31,0+900,1+000
2653,Jl. Dolopo-Tileng,43,9.31,1+000,1+100
2654,Jl. Dolopo-Tileng,43,9.31,1+100,1+200
2655,Jl. Dolopo-Tileng,43,9.31,1+200,1+300
2656,Jl. Dolopo-Tileng,43,9.31,1+300,1+400
2657,Jl. Dolopo-Tileng,43,9.31,1+400,1+500
2658,Jl. Dolopo-Tileng,43,9.31,1+500,1+600
2659,Jl. Dolopo-Tileng,43,9.31,1+600,1+700
2660,Jl. Dolopo-Tileng,43,9.31,1+700,1+800
2661,Jl. Dolopo-Tileng,43,9.31,1+800,1+900
2662,Jl. Dolopo-Tileng,43,9.31,1+900,2+000
2663,Jl. Dolopo-Tileng,43,9.31,2+000,2+100
2664,Jl. Dolopo-Tileng,43,9.31,2+100,2+200
2665,Jl. Dolopo-Tileng,43,9.31,2+200,2+300
2666,Jl. Dolopo-Tileng,43,9.31,2+300,2+400
2667,Jl. Dolopo-Tileng,43,9.31,2+400,2+500
2668,Jl. Dolopo-Tileng,43,9.31,2+500,2+600
2669,Jl. Dolopo-Tileng,43,9.31,2+600,2+700
2670,Jl. Dolopo-Tileng,43,9.31,2+700,2+800
2671,Jl. Dolopo-Tileng,43,9.31,2+800,2+900
2672,Jl. Dolopo-Tileng,43,9.31,2+900,3+000
2673,Jl. Dolopo-Tileng,43,9.31,3+000,3+100
2674,Jl. Dolopo-Tileng,43,9.31,3+100,3+200
2675,Jl. Dolopo-Tileng,43,9.31,3+200,3+300
2676,Jl. Dolopo-Tileng,43,9.31,3+300,3+400
2677,Jl. Dolopo-Tileng,43,9.31,3+400,3+500
2678,Jl. Dolopo-Tileng,43,9.31,3+500,3+600
2679,Jl. Dolopo-Tileng,43,9.31,3+600,3+700
2680,Jl. Dolopo-Tileng,43,9.31,3+700,3+800
2681,Jl. Dolopo-Tileng,43,9.31,3+800,3+900
2682,Jl. Dolopo-Tileng,43,9.31,3+900,4+000
2683,Jl. Dolopo-Tileng,43,9.31,4+000,4+100
2684,Jl. Dolopo-Tileng,43,9.31,4+100,4+200
2685,Jl. Dolopo-Tileng,43,9.31,4+200,4+300
2686,Jl. Dolopo-Tileng,43,9.31,4+300,4+400
2687,Jl. Dolopo-Tileng,43,9.31,4+400,4+500
2688,Jl. Dolopo-Tileng,43,9.31,4+500,4+600
2689,Jl. Dolopo-Tileng,43,9.31,4+600,4+700
2690,Jl. Dolopo-Tileng,43,9.31,4+700,4+800
2691,Jl. Dolopo-Tileng,43,9.31,4+800,4+900
2692,Jl. Dolopo-Tileng,43,9.31,4+900,5+000
2693,Jl. Dolopo-Tileng,43,9.31,5+000,5+100
2694,Jl. Dolopo-Tileng,43,9.31,5+100,5+200
2695,Jl. Dolopo-Tileng,43,9.31,5+200,5+300
2696,Jl. Dolopo-Tileng,43,9.31,5+300,5+400
2697,Jl. Dolopo-Tileng,43,9.31,5+400,5+500
2698,Jl. Dolopo-Tileng,43,9.31,5+500,5+600
2699,Jl. Dolopo-Tileng,43,9.31,5+600,5+700
2700,Jl. Dolopo-Tileng,43,9.31,5+700,5+800
2701,Jl. Dolopo-Tileng,43,9.31,5+800,5+900
2702,Jl. Dolopo-Tileng,43,9.31,5+900,6+000
2703,Jl. Dolopo-Tileng,43,9.31,6+000,6+100
2704,Jl. Dolopo-Tileng,43,9.31,6+100,6+200
2705,Jl. Dolopo-Tileng,43,9.31,6+200,6+300
2706,Jl. Dolopo-Tileng,43,9.31,6+300,6+400
2707,Jl. Dolopo-Tileng,43,9.31,6+400,6+500
2708,Jl. Dolopo-Tileng,43,9.31,6+500,6+600
2709,Jl. Dolopo-Tileng,43,9.31,6+600,6+700
2710,Jl. Dolopo-Tileng,43,9.31,6+700,6+800
2711,Jl. Dolopo-Tileng,43,9.31,6+800,6+900
2712,Jl. Dolopo-Tileng,43,9.31,6+900,7+000
2713,Jl. Dolopo-Tileng,43,9.31,7+000,7+100
2714,Jl. Dolopo-Tileng,43,9.31,7+100,7+200
2715,Jl. Dolopo-Tileng,43,9.31,7+200,7+300
2716,Jl. Dolopo-Tileng,43,9.31,7+300,7+400
2717,Jl. Dolopo-Tileng,43,9.31,7+400,7+500
2718,Jl. Dolopo-Tileng,43,9.31,7+500,7+600
2719,Jl. Dolopo-Tileng,43,9.31,7+600,7+700
2720,Jl. Dolopo-Tileng,43,9.31,7+700,7+800
2721,Jl. Dolopo-Tileng,43,9.31,7+800,7+900
2722,Jl. Dolopo-Tileng,43,9.31,7+900,8+000
2723,Jl. Dolopo-Tileng,43,9.31,8+000,8+100
2724,Jl. Dolopo-Tileng,43,9.31,8+100,8+200
2725,Jl. Dolopo-Tileng,43,9.31,8+200,8+300
2726,Jl. Dolopo-Tileng,43,9.31,8+300,8+400
2727,Jl. Dolopo-Tileng,43,9.31,8+400,8+500
2728,Jl. Dolopo-Tileng,43,9.31,8+500,8+600
2729,Jl. Dolopo-Tileng,43,9.31,8+600,8+700
2730,Jl. Dolopo-Tileng,43,9.31,8+700,8+800
2731,Jl. Dolopo-Tileng,43,9.31,8+800,8+900
2732,Jl. Dolopo-Tileng,43,9.31,8+900,9+000
2733,Jl. Dolopo-Tileng,43,9.31,9+000,9+100
2734,Jl. Dolopo-Tileng,43,9.31,9+100,9+200
2735,Jl. Dolopo-Tileng,43,9.31,9+300,9+329
93,Jl. Munggut-Batas Kota,44,1.54,1+400,1+500
2736,Jl. Munggut-Batas Kota,44,1.54,0+000,0+100
2737,Jl. Munggut-Batas Kota,44,1.54,0+100,0+200
2738,Jl. Munggut-Batas Kota,44,1.54,0+200,0+300
2739,Jl. Munggut-Batas Kota,44,1.54,0+300,0+400
2740,Jl. Munggut-Batas Kota,44,1.54,0+400,0+500
2741,Jl. Munggut-Batas Kota,44,1.54,0+500,0+600
2742,Jl. Munggut-Batas Kota,44,1.54,0+600,0+700
2743,Jl. Munggut-Batas Kota,44,1.54,0+700,0+800
2744,Jl. Munggut-Batas Kota,44,1.54,0+800,0+900
2745,Jl. Munggut-Batas Kota,44,1.54,0+900,1+000
2746,Jl. Munggut-Batas Kota,44,1.54,1+000,1+100
2747,Jl. Munggut-Batas Kota,44,1.54,1+100,1+200
2748,Jl. Munggut-Batas Kota,44,1.54,1+200,1+300
2749,Jl. Munggut-Batas Kota,44,1.54,1+300,1+400
2750,Jl. Munggut-Batas Kota,44,1.54,1+500,1+598
111,Jl. Dolopo-Suluk,45,5.71,5+600,5+700
2751,Jl. Dolopo-Suluk,45,5.71,0+000,0+100
2752,Jl. Dolopo-Suluk,45,5.71,0+100,0+200
2753,Jl. Dolopo-Suluk,45,5.71,0+200,0+300
2754,Jl. Dolopo-Suluk,45,5.71,0+300,0+400
2755,Jl. Dolopo-Suluk,45,5.71,0+400,0+500
2756,Jl. Dolopo-Suluk,45,5.71,0+500,0+600
2757,Jl. Dolopo-Suluk,45,5.71,0+600,0+700
2758,Jl. Dolopo-Suluk,45,5.71,0+700,0+800
2759,Jl. Dolopo-Suluk,45,5.71,0+800,0+900
2760,Jl. Dolopo-Suluk,45,5.71,0+900,1+000
2761,Jl. Dolopo-Suluk,45,5.71,1+000,1+100
2762,Jl. Dolopo-Suluk,45,5.71,1+100,1+200
2763,Jl. Dolopo-Suluk,45,5.71,1+200,1+300
2764,Jl. Dolopo-Suluk,45,5.71,1+300,1+400
2765,Jl. Dolopo-Suluk,45,5.71,1+400,1+500
2766,Jl. Dolopo-Suluk,45,5.71,1+500,1+600
2767,Jl. Dolopo-Suluk,45,5.71,1+600,1+700
2768,Jl. Dolopo-Suluk,45,5.71,1+700,1+800
2769,Jl. Dolopo-Suluk,45,5.71,1+800,1+900
2770,Jl. Dolopo-Suluk,45,5.71,1+900,2+000
2771,Jl. Dolopo-Suluk,45,5.71,2+000,2+100
2772,Jl. Dolopo-Suluk,45,5.71,2+100,2+200
2773,Jl. Dolopo-Suluk,45,5.71,2+200,2+300
2774,Jl. Dolopo-Suluk,45,5.71,2+300,2+400
2775,Jl. Dolopo-Suluk,45,5.71,2+400,2+500
2776,Jl. Dolopo-Suluk,45,5.71,2+500,2+600
2777,Jl. Dolopo-Suluk,45,5.71,2+600,2+700
2778,Jl. Dolopo-Suluk,45,5.71,2+700,2+800
2779,Jl. Dolopo-Suluk,45,5.71,2+800,2+900
2780,Jl. Dolopo-Suluk,45,5.71,2+900,3+000
2781,Jl. Dolopo-Suluk,45,5.71,3+000,3+100
2782,Jl. Dolopo-Suluk,45,5.71,3+100,3+200
2783,Jl. Dolopo-Suluk,45,5.71,3+200,3+300
2784,Jl. Dolopo-Suluk,45,5.71,3+300,3+400
2785,Jl. Dolopo-Suluk,45,5.71,3+400,3+500
2786,Jl. Dolopo-Suluk,45,5.71,3+500,3+600
2787,Jl. Dolopo-Suluk,45,5.71,3+600,3+700
2788,Jl. Dolopo-Suluk,45,5.71,3+700,3+800
2789,Jl. Dolopo-Suluk,45,5.71,3+800,3+900
2790,Jl. Dolopo-Suluk,45,5.71,3+900,4+000
2791,Jl. Dolopo-Suluk,45,5.71,4+000,4+100
2792,Jl. Dolopo-Suluk,45,5.71,4+100,4+200
2793,Jl. Dolopo-Suluk,45,5.71,4+200,4+300
2794,Jl. Dolopo-Suluk,45,5.71,4+300,4+400
2795,Jl. Dolopo-Suluk,45,5.71,4+400,4+500
2796,Jl. Dolopo-Suluk,45,5.71,4+500,4+600
2797,Jl. Dolopo-Suluk,45,5.71,4+600,4+700
2798,Jl. Dolopo-Suluk,45,5.71,4+700,4+800
2799,Jl. Dolopo-Suluk,45,5.71,4+800,4+900
2800,Jl. Dolopo-Suluk,45,5.71,4+900,5+000
2801,Jl. Dolopo-Suluk,45,5.71,5+000,5+100
2802,Jl. Dolopo-Suluk,45,5.71,5+100,5+200
2803,Jl. Dolopo-Suluk,45,5.71,5+200,5+300
2804,Jl. Dolopo-Suluk,45,5.71,5+300,5+400
2805,Jl. Dolopo-Suluk,45,5.71,5+400,5+500
2806,Jl. Dolopo-Suluk,45,5.71,5+500,5+600
2807,Jl. Dolopo-Suluk,45,5.71,5+700,5+725
91,Jl. Sukosari-Batas Kota,46,3.64,3+500,3+600
2808,Jl. Sukosari-Batas Kota,46,3.64,0+000,0+100
2809,Jl. Sukosari-Batas Kota,46,3.64,0+100,0+200
2810,Jl. Sukosari-Batas Kota,46,3.64,0+200,0+300
2811,Jl. Sukosari-Batas Kota,46,3.64,0+300,0+400
2812,Jl. Sukosari-Batas Kota,46,3.64,0+400,0+500
2813,Jl. Sukosari-Batas Kota,46,3.64,0+500,0+600
2814,Jl. Sukosari-Batas Kota,46,3.64,0+600,0+700
2815,Jl. Sukosari-Batas Kota,46,3.64,0+700,0+800
2816,Jl. Sukosari-Batas Kota,46,3.64,0+800,0+900
2817,Jl. Sukosari-Batas Kota,46,3.64,0+900,1+000
2818,Jl. Sukosari-Batas Kota,46,3.64,1+000,1+100
2819,Jl. Sukosari-Batas Kota,46,3.64,1+100,1+200
2820,Jl. Sukosari-Batas Kota,46,3.64,1+200,1+300
2821,Jl. Sukosari-Batas Kota,46,3.64,1+300,1+400
2822,Jl. Sukosari-Batas Kota,46,3.64,1+400,1+500
2823,Jl. Sukosari-Batas Kota,46,3.64,1+500,1+600
2824,Jl. Sukosari-Batas Kota,46,3.64,1+600,1+700
2825,Jl. Sukosari-Batas Kota,46,3.64,1+700,1+800
2826,Jl. Sukosari-Batas Kota,46,3.64,1+800,1+900
2827,Jl. Sukosari-Batas Kota,46,3.64,1+900,2+000
2828,Jl. Sukosari-Batas Kota,46,3.64,2+000,2+100
2829,Jl. Sukosari-Batas Kota,46,3.64,2+100,2+200
2830,Jl. Sukosari-Batas Kota,46,3.64,2+200,2+300
2831,Jl. Sukosari-Batas Kota,46,3.64,2+300,2+400
2832,Jl. Sukosari-Batas Kota,46,3.64,2+400,2+500
2833,Jl. Sukosari-Batas Kota,46,3.64,2+500,2+600
2834,Jl. Sukosari-Batas Kota,46,3.64,2+600,2+700
2835,Jl. Sukosari-Batas Kota,46,3.64,2+700,2+800
2836,Jl. Sukosari-Batas Kota,46,3.64,2+800,2+900
2837,Jl. Sukosari-Batas Kota,46,3.64,2+900,3+000
2838,Jl. Sukosari-Batas Kota,46,3.64,3+000,3+100
2839,Jl. Sukosari-Batas Kota,46,3.64,3+100,3+200
2840,Jl. Sukosari-Batas Kota,46,3.64,3+200,3+300
2841,Jl. Sukosari-Batas Kota,46,3.64,3+300,3+400
2842,Jl. Sukosari-Batas Kota,46,3.64,3+400,3+500
2843,Jl. Sukosari-Batas Kota,46,3.64,3+600,3+622
136,Jl. Kincang-Batas Magetan,47,2.01,1+900,2+000
2844,Jl. Kincang-Batas Magetan,47,2.01,0+000,0+100
2845,Jl. Kincang-Batas Magetan,47,2.01,0+100,0+200
2846,Jl. Kincang-Batas Magetan,47,2.01,0+200,0+300
2847,Jl. Kincang-Batas Magetan,47,2.01,0+300,0+400
2848,Jl. Kincang-Batas Magetan,47,2.01,0+400,0+500
2849,Jl. Kincang-Batas Magetan,47,2.01,0+500,0+600
2850,Jl. Kincang-Batas Magetan,47,2.01,0+600,0+700
2851,Jl. Kincang-Batas Magetan,47,2.01,0+700,0+800
2852,Jl. Kincang-Batas Magetan,47,2.01,0+800,0+900
2853,Jl. Kincang-Batas Magetan,47,2.01,0+900,1+000
2854,Jl. Kincang-Batas Magetan,47,2.01,1+000,1+100
2855,Jl. Kincang-Batas Magetan,47,2.01,1+100,1+200
2856,Jl. Kincang-Batas Magetan,47,2.01,1+200,1+300
2857,Jl. Kincang-Batas Magetan,47,2.01,1+300,1+400
2858,Jl. Kincang-Batas Magetan,47,2.01,1+400,1+500
2859,Jl. Kincang-Batas Magetan,47,2.01,1+500,1+600
2860,Jl. Kincang-Batas Magetan,47,2.01,1+600,1+700
2861,Jl. Kincang-Batas Magetan,47,2.01,1+700,1+800
2862,Jl. Kincang-Batas Magetan,47,2.01,1+800,1+900
2863,Jl. Kincang-Batas Magetan,47,2.01,2+000,2+000
152,Jl. Lemahbang-Klino,48,11.98,12+600,12+700
2864,Jl. Lemahbang-Klino,48,11.98,0+000,0+100
2865,Jl. Lemahbang-Klino,48,11.98,0+100,0+200
2866,Jl. Lemahbang-Klino,48,11.98,0+200,0+300
2867,Jl. Lemahbang-Klino,48,11.98,0+300,0+400
2868,Jl. Lemahbang-Klino,48,11.98,0+400,0+500
2869,Jl. Lemahbang-Klino,48,11.98,0+500,0+600
2870,Jl. Lemahbang-Klino,48,11.98,0+600,0+700
2871,Jl. Lemahbang-Klino,48,11.98,0+700,0+800
2872,Jl. Lemahbang-Klino,48,11.98,0+800,0+900
2873,Jl. Lemahbang-Klino,48,11.98,0+900,1+000
2874,Jl. Lemahbang-Klino,48,11.98,1+000,1+100
2875,Jl. Lemahbang-Klino,48,11.98,1+100,1+200
2876,Jl. Lemahbang-Klino,48,11.98,1+200,1+300
2877,Jl. Lemahbang-Klino,48,11.98,1+300,1+400
2878,Jl. Lemahbang-Klino,48,11.98,1+400,1+500
2879,Jl. Lemahbang-Klino,48,11.98,1+500,1+600
2880,Jl. Lemahbang-Klino,48,11.98,1+600,1+700
2881,Jl. Lemahbang-Klino,48,11.98,1+700,1+800
2882,Jl. Lemahbang-Klino,48,11.98,1+800,1+900
2883,Jl. Lemahbang-Klino,48,11.98,1+900,2+000
2884,Jl. Lemahbang-Klino,48,11.98,2+000,2+100
2885,Jl. Lemahbang-Klino,48,11.98,2+100,2+200
2886,Jl. Lemahbang-Klino,48,11.98,2+200,2+300
2887,Jl. Lemahbang-Klino,48,11.98,2+300,2+400
2888,Jl. Lemahbang-Klino,48,11.98,2+400,2+500
2889,Jl. Lemahbang-Klino,48,11.98,2+500,2+600
2890,Jl. Lemahbang-Klino,48,11.98,2+600,2+700
2891,Jl. Lemahbang-Klino,48,11.98,2+700,2+800
2892,Jl. Lemahbang-Klino,48,11.98,2+800,2+900
2893,Jl. Lemahbang-Klino,48,11.98,2+900,3+000
2894,Jl. Lemahbang-Klino,48,11.98,3+000,3+100
2895,Jl. Lemahbang-Klino,48,11.98,3+100,3+200
2896,Jl. Lemahbang-Klino,48,11.98,3+200,3+300
2897,Jl. Lemahbang-Klino,48,11.98,3+300,3+400
2898,Jl. Lemahbang-Klino,48,11.98,3+400,3+500
2899,Jl. Lemahbang-Klino,48,11.98,3+500,3+600
2900,Jl. Lemahbang-Klino,48,11.98,3+600,3+700
2901,Jl. Lemahbang-Klino,48,11.98,3+700,3+800
2902,Jl. Lemahbang-Klino,48,11.98,3+800,3+900
2903,Jl. Lemahbang-Klino,48,11.98,3+900,4+000
2904,Jl. Lemahbang-Klino,48,11.98,4+000,4+100
2905,Jl. Lemahbang-Klino,48,11.98,4+100,4+200
2906,Jl. Lemahbang-Klino,48,11.98,4+200,4+300
2907,Jl. Lemahbang-Klino,48,11.98,4+300,4+400
2908,Jl. Lemahbang-Klino,48,11.98,4+400,4+500
2909,Jl. Lemahbang-Klino,48,11.98,4+500,4+600
2910,Jl. Lemahbang-Klino,48,11.98,4+600,4+700
2911,Jl. Lemahbang-Klino,48,11.98,4+700,4+800
2912,Jl. Lemahbang-Klino,48,11.98,4+800,4+900
2913,Jl. Lemahbang-Klino,48,11.98,4+900,5+000
2914,Jl. Lemahbang-Klino,48,11.98,5+000,5+100
2915,Jl. Lemahbang-Klino,48,11.98,5+100,5+200
2916,Jl. Lemahbang-Klino,48,11.98,5+200,5+300
2917,Jl. Lemahbang-Klino,48,11.98,5+300,5+400
2918,Jl. Lemahbang-Klino,48,11.98,5+400,5+500
2919,Jl. Lemahbang-Klino,48,11.98,5+500,5+600
2920,Jl. Lemahbang-Klino,48,11.98,5+600,5+700
2921,Jl. Lemahbang-Klino,48,11.98,5+700,5+800
2922,Jl. Lemahbang-Klino,48,11.98,5+800,5+900
2923,Jl. Lemahbang-Klino,48,11.98,5+900,6+000
2924,Jl. Lemahbang-Klino,48,11.98,6+000,6+100
2925,Jl. Lemahbang-Klino,48,11.98,6+100,6+200
2926,Jl. Lemahbang-Klino,48,11.98,6+200,6+300
2927,Jl. Lemahbang-Klino,48,11.98,6+300,6+400
2928,Jl. Lemahbang-Klino,48,11.98,6+400,6+500
2929,Jl. Lemahbang-Klino,48,11.98,6+500,6+600
2930,Jl. Lemahbang-Klino,48,11.98,6+600,6+700
2931,Jl. Lemahbang-Klino,48,11.98,6+700,6+800
2932,Jl. Lemahbang-Klino,48,11.98,6+800,6+900
2933,Jl. Lemahbang-Klino,48,11.98,6+900,7+000
2934,Jl. Lemahbang-Klino,48,11.98,7+000,7+100
2935,Jl. Lemahbang-Klino,48,11.98,7+100,7+200
2936,Jl. Lemahbang-Klino,48,11.98,7+200,7+300
2937,Jl. Lemahbang-Klino,48,11.98,7+300,7+400
2938,Jl. Lemahbang-Klino,48,11.98,7+400,7+500
2939,Jl. Lemahbang-Klino,48,11.98,7+500,7+600
2940,Jl. Lemahbang-Klino,48,11.98,7+600,7+700
2941,Jl. Lemahbang-Klino,48,11.98,7+700,7+800
2942,Jl. Lemahbang-Klino,48,11.98,7+800,7+900
2943,Jl. Lemahbang-Klino,48,11.98,7+900,8+000
2944,Jl. Lemahbang-Klino,48,11.98,8+000,8+100
2945,Jl. Lemahbang-Klino,48,11.98,8+100,8+200
2946,Jl. Lemahbang-Klino,48,11.98,8+200,8+300
2947,Jl. Lemahbang-Klino,48,11.98,8+300,8+400
2948,Jl. Lemahbang-Klino,48,11.98,8+400,8+500
2949,Jl. Lemahbang-Klino,48,11.98,8+500,8+600
2950,Jl. Lemahbang-Klino,48,11.98,8+600,8+700
2951,Jl. Lemahbang-Klino,48,11.98,8+700,8+800
2952,Jl. Lemahbang-Klino,48,11.98,8+800,8+900
2953,Jl. Lemahbang-Klino,48,11.98,8+900,9+000
2954,Jl. Lemahbang-Klino,48,11.98,9+000,9+100
2955,Jl. Lemahbang-Klino,48,11.98,9+100,9+200
2956,Jl. Lemahbang-Klino,48,11.98,9+200,9+300
2957,Jl. Lemahbang-Klino,48,11.98,9+300,9+400
2958,Jl. Lemahbang-Klino,48,11.98,9+400,9+500
2959,Jl. Lemahbang-Klino,48,11.98,9+500,9+600
2960,Jl. Lemahbang-Klino,48,11.98,9+600,9+700
2961,Jl. Lemahbang-Klino,48,11.98,9+700,9+800
2962,Jl. Lemahbang-Klino,48,11.98,9+800,9+900
2963,Jl. Lemahbang-Klino,48,11.98,9+900,10+000
2964,Jl. Lemahbang-Klino,48,11.98,10+000,10+100
2965,Jl. Lemahbang-Klino,48,11.98,10+100,10+200
2966,Jl. Lemahbang-Klino,48,11.98,10+200,10+300
2967,Jl. Lemahbang-Klino,48,11.98,10+300,10+400
2968,Jl. Lemahbang-Klino,48,11.98,10+400,10+500
2969,Jl. Lemahbang-Klino,48,11.98,10+500,10+600
2970,Jl. Lemahbang-Klino,48,11.98,10+600,10+700
2971,Jl. Lemahbang-Klino,48,11.98,10+700,10+800
2972,Jl. Lemahbang-Klino,48,11.98,10+800,10+900
2973,Jl. Lemahbang-Klino,48,11.98,10+900,11+000
2974,Jl. Lemahbang-Klino,48,11.98,11+000,11+100
2975,Jl. Lemahbang-Klino,48,11.98,11+100,11+200
2976,Jl. Lemahbang-Klino,48,11.98,11+200,11+300
2977,Jl. Lemahbang-Klino,48,11.98,11+300,11+400
2978,Jl. Lemahbang-Klino,48,11.98,11+400,11+500
2979,Jl. Lemahbang-Klino,48,11.98,11+500,11+600
2980,Jl. Lemahbang-Klino,48,11.98,11+600,11+700
2981,Jl. Lemahbang-Klino,48,11.98,11+700,11+800
2982,Jl. Lemahbang-Klino,48,11.98,11+800,11+900
2983,Jl. Lemahbang-Klino,48,11.98,11+900,12+000
2984,Jl. Lemahbang-Klino,48,11.98,12+000,12+100
2985,Jl. Lemahbang-Klino,48,11.98,12+100,12+200
2986,Jl. Lemahbang-Klino,48,11.98,12+200,12+300
2987,Jl. Lemahbang-Klino,48,11.98,12+300,12+400
2988,Jl. Lemahbang-Klino,48,11.98,12+400,12+500
2989,Jl. Lemahbang-Klino,48,11.98,12+500,12+600
