Nm_Ruas,Kd_Inf,Panjang,STA_AWAL,STA_AKHIR,No,Tahun,Date,Penanganan,Kondisi_Kini,Perke_Kini
4204 - JL. SASONO LOYO,575,521.67098022900,0+100,0+200,575,,,,,
4204 - JL. SASONO LOYO,576,521.67098022900,0+200,0+300,576,,,,,
4204 - JL. SASONO LOYO,577,521.67098022900,0+300,0+400,577,,,,,
4204 - JL. SASONO LOYO,578,521.67098022900,0+500,0+521,578,,,,,
4205 - JL. KEBODALEM,580,531.35360653700,0+000,0+100,580,,,,,
4205 - JL. KEBODALEM,581,531.35360653700,0+100,0+200,581,,,,,
4205 - JL. KEBODALEM,582,531.35360653700,0+200,0+300,582,,,,,
4205 - JL. KEBODALEM,583,531.35360653700,0+300,0+400,583,,,,,
4205 - JL. KEBODALEM,584,531.35360653700,0+500,0+531,584,,,,,
4206 - JL. SIDODADI,586,462.79544994400,0+000,0+100,586,,,,,
4206 - JL. SIDODADI,587,462.79544994400,0+100,0+200,587,,,,,
4206 - JL. SIDODADI,588,462.79544994400,0+200,0+300,588,,,,,
4206 - JL. SIDODADI,589,462.79544994400,0+400,0+462,589,,,,,
4207 - JL. TEGALREJO,591,2332.83407444000,0+000,0+100,591,,,,,
4207 - JL. TEGALREJO,592,2332.83407444000,0+100,0+200,592,,,,,
4207 - JL. TEGALREJO,593,2332.83407444000,0+200,0+300,593,,,,,
4207 - JL. TEGALREJO,594,2332.83407444000,0+300,0+400,594,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4207 - JL. TEGALREJO,595,2332.83407444000,0+400,0+500,595,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4207 - JL. TEGALREJO,596,2332.83407444000,0+500,0+600,596,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4207 - JL. TEGALREJO,597,2332.83407444000,0+600,0+700,597,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4207 - JL. TEGALREJO,598,2332.83407444000,0+700,0+800,598,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4207 - JL. TEGALREJO,599,2332.83407444000,0+800,0+900,599,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4207 - JL. TEGALREJO,600,2332.83407444000,0+900,1+000,600,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4207 - JL. TEGALREJO,601,2332.83407444000,1+000,1+100,601,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4207 - JL. TEGALREJO,602,2332.83407444000,1+100,1+200,602,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4207 - JL. TEGALREJO,603,2332.83407444000,1+200,1+300,603,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4207 - JL. TEGALREJO,604,2332.83407444000,1+300,1+400,604,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4207 - JL. TEGALREJO,605,2332.83407444000,1+400,1+500,605,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4207 - JL. TEGALREJO,606,2332.83407444000,1+500,1+600,606,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4207 - JL. TEGALREJO,607,2332.83407444000,1+600,1+700,607,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4207 - JL. TEGALREJO,608,2332.83407444000,1+700,1+800,608,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4207 - JL. TEGALREJO,609,2332.83407444000,1+800,1+900,609,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4207 - JL. TEGALREJO,610,2332.83407444000,1+900,2+000,610,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4207 - JL. TEGALREJO,611,2332.83407444000,2+000,2+100,611,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4207 - JL. TEGALREJO,612,2332.83407444000,2+100,2+200,612,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4207 - JL. TEGALREJO,613,2332.83407444000,2+300,2+332,613,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4208 - JL. NGRAWAN II,615,1413.45276358000,0+000,0+100,615,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4208 - JL. NGRAWAN II,616,1413.45276358000,0+100,0+200,616,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4208 - JL. NGRAWAN II,617,1413.45276358000,0+200,0+300,617,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4208 - JL. NGRAWAN II,618,1413.45276358000,0+300,0+400,618,,,,,
4208 - JL. NGRAWAN II,619,1413.45276358000,0+400,0+500,619,,,,,
4208 - JL. NGRAWAN II,620,1413.45276358000,0+500,0+600,620,,,,,
4208 - JL. NGRAWAN II,621,1413.45276358000,0+600,0+700,621,,,,,
4208 - JL. NGRAWAN II,622,1413.45276358000,0+700,0+800,622,,,,,
4208 - JL. NGRAWAN II,623,1413.45276358000,0+800,0+900,623,,,,,
4208 - JL. NGRAWAN II,624,1413.45276358000,0+900,1+000,624,,,,,
4208 - JL. NGRAWAN II,625,1413.45276358000,1+000,1+100,625,,,,,
4208 - JL. NGRAWAN II,626,1413.45276358000,1+100,1+200,626,,,,,
4208 - JL. NGRAWAN II,627,1413.45276358000,1+200,1+300,627,,,,,
4208 - JL. NGRAWAN II,628,1413.45276358000,1+400,1+400,628,,,,,
4209 - JL. KEMANTREN,630,826.44605615700,0+000,0+100,630,,,,,
4209 - JL. KEMANTREN,631,826.44605615700,0+100,0+200,631,,,,,
4209 - JL. KEMANTREN,632,826.44605615700,0+200,0+300,632,,,,,
4209 - JL. KEMANTREN,633,826.44605615700,0+300,0+400,633,,,,,
4209 - JL. KEMANTREN,634,826.44605615700,0+400,0+500,634,,,,,
4209 - JL. KEMANTREN,635,826.44605615700,0+500,0+600,635,,,,,
4209 - JL. KEMANTREN,636,826.44605615700,0+600,0+700,636,,,,,
4209 - JL. KEMANTREN,637,826.44605615700,0+800,0+826,637,,,,,
4210 - JL. NGRAWAN I,639,1155.42791786000,0+000,0+100,639,,,,,
4210 - JL. NGRAWAN I,640,1155.42791786000,0+100,0+200,640,,,,,
4210 - JL. NGRAWAN I,641,1155.42791786000,0+200,0+300,641,,,,,
4210 - JL. NGRAWAN I,642,1155.42791786000,0+300,0+400,642,,,,,
4210 - JL. NGRAWAN I,643,1155.42791786000,0+400,0+500,643,,,,,
4210 - JL. NGRAWAN I,644,1155.42791786000,0+500,0+600,644,,,,,
4210 - JL. NGRAWAN I,645,1155.42791786000,0+600,0+700,645,,,,,
4210 - JL. NGRAWAN I,646,1155.42791786000,0+700,0+800,646,,,,,
4210 - JL. NGRAWAN I,647,1155.42791786000,0+800,0+900,647,,,,,
4210 - JL. NGRAWAN I,648,1155.42791786000,0+900,1+000,648,,,,,
4210 - JL. NGRAWAN I,649,1155.42791786000,1+100,1+155,649,,,,,
4211 - JL. PANCA UPAYA,651,961.61411783500,0+000,0+100,651,,,,,
4211 - JL. PANCA UPAYA,652,961.61411783500,0+100,0+200,652,,,,,
4211 - JL. PANCA UPAYA,653,961.61411783500,0+200,0+300,653,,,,,
4211 - JL. PANCA UPAYA,654,961.61411783500,0+300,0+400,654,,,,,
4211 - JL. PANCA UPAYA,655,961.61411783500,0+400,0+500,655,,,,,
4211 - JL. PANCA UPAYA,656,961.61411783500,0+500,0+600,656,,,,,
4211 - JL. PANCA UPAYA,657,961.61411783500,0+600,0+700,657,,,,,
4211 - JL. PANCA UPAYA,658,961.61411783500,0+700,0+800,658,,,,,
4211 - JL. PANCA UPAYA,659,961.61411783500,0+900,0+961,659,,,,,
4212 - JL. JEBLOK,660,1306.86555615000,0+000,0+100,660,,,,,
4212 - JL. JEBLOK,661,1306.86555615000,0+100,0+200,661,,,,,
4212 - JL. JEBLOK,662,1306.86555615000,0+200,0+300,662,,,,,
4212 - JL. JEBLOK,663,1306.86555615000,0+300,0+400,663,,,,,
4212 - JL. JEBLOK,664,1306.86555615000,0+400,0+500,664,,,,,
4212 - JL. JEBLOK,665,1306.86555615000,0+500,0+600,665,,,,,
4212 - JL. JEBLOK,666,1306.86555615000,0+600,0+700,666,,,,,
4212 - JL. JEBLOK,667,1306.86555615000,0+700,0+800,667,,,,,
4212 - JL. JEBLOK,668,1306.86555615000,0+800,0+900,668,,,,,
4212 - JL. JEBLOK,669,1306.86555615000,0+900,1+000,669,,,,,
4212 - JL. JEBLOK,670,1306.86555615000,1+000,1+100,670,,,,,
4212 - JL. JEBLOK,671,1306.86555615000,1+100,1+200,671,,,,,
4212 - JL. JEBLOK,672,1306.86555615000,1+300,1+306,672,,,,,
4212 - JL. JEBLOK,673,1306.86555615000,1+200,1+300,673,,,,,
4213 - JL. KERTO RAHARJO,675,585.99744852400,0+000,0+100,675,,,,,
4213 - JL. KERTO RAHARJO,676,585.99744852400,0+100,0+200,676,,,,,
4213 - JL. KERTO RAHARJO,677,585.99744852400,0+200,0+300,677,,,,,
4213 - JL. KERTO RAHARJO,678,585.99744852400,0+300,0+400,678,,,,,
4213 - JL. KERTO RAHARJO,679,585.99744852400,0+500,0+585,679,,,,,
4214 - JL. PANJANG PUNJUNG,681,2074.50368773000,0+000,0+100,681,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4214 - JL. PANJANG PUNJUNG,682,2074.50368773000,0+100,0+200,682,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4214 - JL. PANJANG PUNJUNG,683,2074.50368773000,0+200,0+300,683,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4214 - JL. PANJANG PUNJUNG,684,2074.50368773000,0+300,0+400,684,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4214 - JL. PANJANG PUNJUNG,685,2074.50368773000,0+400,0+500,685,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4214 - JL. PANJANG PUNJUNG,686,2074.50368773000,0+500,0+600,686,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4214 - JL. PANJANG PUNJUNG,687,2074.50368773000,0+600,0+700,687,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4214 - JL. PANJANG PUNJUNG,688,2074.50368773000,0+700,0+800,688,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4214 - JL. PANJANG PUNJUNG,689,2074.50368773000,0+800,0+900,689,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4214 - JL. PANJANG PUNJUNG,690,2074.50368773000,0+900,1+000,690,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4214 - JL. PANJANG PUNJUNG,691,2074.50368773000,1+000,1+100,691,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4214 - JL. PANJANG PUNJUNG,692,2074.50368773000,1+100,1+200,692,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4214 - JL. PANJANG PUNJUNG,693,2074.50368773000,1+200,1+300,693,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4214 - JL. PANJANG PUNJUNG,694,2074.50368773000,1+300,1+400,694,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4214 - JL. PANJANG PUNJUNG,695,2074.50368773000,1+400,1+500,695,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4214 - JL. PANJANG PUNJUNG,696,2074.50368773000,1+500,1+600,696,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4214 - JL. PANJANG PUNJUNG,697,2074.50368773000,1+600,1+700,697,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4214 - JL. PANJANG PUNJUNG,698,2074.50368773000,1+700,1+800,698,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4214 - JL. PANJANG PUNJUNG,699,2074.50368773000,1+800,1+900,699,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4214 - JL. PANJANG PUNJUNG,700,2074.50368773000,2+000,2+074,700,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4215 - JL. GEMAH RIPAH,702,712.50898891000,0+000,0+100,702,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4215 - JL. GEMAH RIPAH,703,712.50898891000,0+100,0+200,703,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4215 - JL. GEMAH RIPAH,704,712.50898891000,0+200,0+300,704,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4215 - JL. GEMAH RIPAH,705,712.50898891000,0+300,0+400,705,,,,,
4215 - JL. GEMAH RIPAH,706,712.50898891000,0+400,0+500,706,,,,,
4215 - JL. GEMAH RIPAH,707,712.50898891000,0+500,0+600,707,,,,,
4215 - JL. GEMAH RIPAH,708,712.50898891000,0+700,0+712,708,,,,,
4216 - JL. SIDOASIH,710,361.34353677800,0+000,0+100,710,,,,,
4216 - JL. SIDOASIH,711,361.34353677800,0+100,0+200,711,,,,,
4216 - JL. SIDOASIH,712,361.34353677800,0+300,0+361,712,,,,,
4217 - JL. TEGAL ARUM,714,1552.15940249000,0+000,0+100,714,,,,,
4217 - JL. TEGAL ARUM,715,1552.15940249000,0+100,0+200,715,,,,,
4217 - JL. TEGAL ARUM,716,1552.15940249000,0+200,0+300,716,,,,,
4217 - JL. TEGAL ARUM,717,1552.15940249000,0+300,0+400,717,,,,,
4217 - JL. TEGAL ARUM,718,1552.15940249000,0+400,0+500,718,,,,,
4217 - JL. TEGAL ARUM,719,1552.15940249000,0+500,0+600,719,,,,,
4217 - JL. TEGAL ARUM,720,1552.15940249000,0+600,0+700,720,,,,,
4217 - JL. TEGAL ARUM,721,1552.15940249000,0+700,0+800,721,,,,,
4217 - JL. TEGAL ARUM,722,1552.15940249000,0+800,0+900,722,,,,,
4217 - JL. TEGAL ARUM,723,1552.15940249000,0+900,1+000,723,,,,,
4217 - JL. TEGAL ARUM,724,1552.15940249000,1+000,1+100,724,,,,,
4217 - JL. TEGAL ARUM,725,1552.15940249000,1+100,1+200,725,,,,,
4217 - JL. TEGAL ARUM,726,1552.15940249000,1+200,1+300,726,,,,,
4217 - JL. TEGAL ARUM,727,1552.15940249000,1+300,1+400,727,,,,,
4217 - JL. TEGAL ARUM,728,1552.15940249000,1+500,1+552,728,,,,,
4218 - JL. SIDOMUKTI,730,858.69791372800,0+000,0+100,730,,,,,
4218 - JL. SIDOMUKTI,731,858.69791372800,0+100,0+200,731,,,,,
4218 - JL. SIDOMUKTI,732,858.69791372800,0+200,0+300,732,,,,,
4218 - JL. SIDOMUKTI,733,858.69791372800,0+300,0+400,733,,,,,
4218 - JL. SIDOMUKTI,734,858.69791372800,0+400,0+500,734,,,,,
4218 - JL. SIDOMUKTI,735,858.69791372800,0+500,0+600,735,,,,,
4218 - JL. SIDOMUKTI,736,858.69791372800,0+600,0+700,736,,,,,
4218 - JL. SIDOMUKTI,737,858.69791372800,0+800,0+858,737,,,,,
4219 - JL. SIDOMULYO,739,748.63588736900,0+000,0+100,739,,,,,
4219 - JL. SIDOMULYO,740,748.63588736900,0+100,0+200,740,,,,,
4219 - JL. SIDOMULYO,741,748.63588736900,0+200,0+300,741,,,,,
4219 - JL. SIDOMULYO,742,748.63588736900,0+300,0+400,742,,,,,
4219 - JL. SIDOMULYO,743,748.63588736900,0+400,0+500,743,,,,,
4219 - JL. SIDOMULYO,744,748.63588736900,0+500,0+600,744,,,,,
4219 - JL. SIDOMULYO,745,748.63588736900,0+700,0+748,745,,,,,
4220 - JL. WAKIDUN,747,204.66535392100,0+000,0+100,747,,,,,
4220 - JL. WAKIDUN,748,204.66535392100,0+200,0+204,748,,,,,
4221 - JL. SIDO AGUNG,750,444.96372360100,0+000,0+100,750,,,,,
4221 - JL. SIDO AGUNG,751,444.96372360100,0+100,0+200,751,,,,,
4221 - JL. SIDO AGUNG,752,444.96372360100,0+200,0+300,752,,,,,
4221 - JL. SIDO AGUNG,753,444.96372360100,0+400,0+444,753,,,,,
4222 - JL. PASIR WUKIR,755,385.24984704800,0+000,0+100,755,,,,,
4222 - JL. PASIR WUKIR,756,385.24984704800,0+100,0+200,756,,,,,
4222 - JL. PASIR WUKIR,757,385.24984704800,0+300,0+385,757,,,,,
4223 - JL. TOTO TERTIB,759,413.51647972500,0+000,0+100,759,,,,,
4223 - JL. TOTO TERTIB,760,413.51647972500,0+100,0+200,760,,,,,
4223 - JL. TOTO TERTIB,761,413.51647972500,0+200,0+300,761,,,,,
4223 - JL. TOTO TERTIB,762,413.51647972500,0+400,0+413,762,,,,,
4224 - JL. BERBUDI,764,485.79429328200,0+000,0+100,764,,,,,
4224 - JL. BERBUDI,765,485.79429328200,0+100,0+200,765,,,,,
4224 - JL. BERBUDI,766,485.79429328200,0+200,0+300,766,,,,,
4224 - JL. BERBUDI,767,485.79429328200,0+400,0+485,767,,,,,
4225 - JL. JUWET/SURO,769,434.43253240900,0+000,0+100,769,,,,,
4225 - JL. JUWET/SURO,770,434.43253240900,0+100,0+200,770,,,,,
4225 - JL. JUWET/SURO,771,434.43253240900,0+200,0+300,771,,,,,
4225 - JL. JUWET/SURO,772,434.43253240900,0+400,0+434,772,,,,,
4226 - JL. PUNDEN,774,622.27962137100,0+000,0+100,774,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4226 - JL. PUNDEN,775,622.27962137100,0+100,0+200,775,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4226 - JL. PUNDEN,776,622.27962137100,0+200,0+300,776,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4226 - JL. PUNDEN,777,622.27962137100,0+300,0+400,777,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4226 - JL. PUNDEN,778,622.27962137100,0+400,0+500,778,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4226 - JL. PUNDEN,779,622.27962137100,0+600,0+622,779,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4227 - JL. PERHUTANI,781,746.67467471800,0+000,0+100,781,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4227 - JL. PERHUTANI,782,746.67467471800,0+100,0+200,782,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4227 - JL. PERHUTANI,783,746.67467471800,0+200,0+300,783,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4227 - JL. PERHUTANI,784,746.67467471800,0+300,0+400,784,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4227 - JL. PERHUTANI,785,746.67467471800,0+400,0+500,785,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4227 - JL. PERHUTANI,786,746.67467471800,0+500,0+600,786,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4227 - JL. PERHUTANI,787,746.67467471800,0+700,0+746,787,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4228 - JL. M.I. BUNGA BANGSA,789,725.51840692900,0+000,0+100,789,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4228 - JL. M.I. BUNGA BANGSA,790,725.51840692900,0+100,0+200,790,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4228 - JL. M.I. BUNGA BANGSA,791,725.51840692900,0+200,0+300,791,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4228 - JL. M.I. BUNGA BANGSA,792,725.51840692900,0+300,0+400,792,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4228 - JL. M.I. BUNGA BANGSA,793,725.51840692900,0+400,0+500,793,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4228 - JL. M.I. BUNGA BANGSA,794,725.51840692900,0+500,0+600,794,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4228 - JL. M.I. BUNGA BANGSA,795,725.51840692900,0+700,0+725,795,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4229 - JL. M.I. FARHIN,797,834.95945907100,0+000,0+100,797,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4229 - JL. M.I. FARHIN,798,834.95945907100,0+100,0+200,798,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4229 - JL. M.I. FARHIN,799,834.95945907100,0+200,0+300,799,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4229 - JL. M.I. FARHIN,800,834.95945907100,0+300,0+400,800,,,,,
4229 - JL. M.I. FARHIN,801,834.95945907100,0+400,0+500,801,,,,,
4229 - JL. M.I. FARHIN,802,834.95945907100,0+500,0+600,802,,,,,
4229 - JL. M.I. FARHIN,803,834.95945907100,0+600,0+700,803,,,,,
4229 - JL. M.I. FARHIN,804,834.95945907100,0+800,0+834,804,,,,,
4230 - JL. WAHID HASYIM,806,2271.13715372000,0+000,0+100,806,,,,,
4230 - JL. WAHID HASYIM,807,2271.13715372000,0+100,0+200,807,,,,,
4230 - JL. WAHID HASYIM,808,2271.13715372000,0+200,0+300,808,,,,,
4230 - JL. WAHID HASYIM,809,2271.13715372000,0+300,0+400,809,,,,,
4230 - JL. WAHID HASYIM,810,2271.13715372000,0+400,0+500,810,,,,,
4230 - JL. WAHID HASYIM,811,2271.13715372000,0+500,0+600,811,,,,,
4230 - JL. WAHID HASYIM,812,2271.13715372000,0+600,0+700,812,,,,,
4230 - JL. WAHID HASYIM,813,2271.13715372000,0+700,0+800,813,,,,,
4230 - JL. WAHID HASYIM,814,2271.13715372000,0+800,0+900,814,,,,,
4230 - JL. WAHID HASYIM,815,2271.13715372000,0+900,1+000,815,,,,,
4230 - JL. WAHID HASYIM,816,2271.13715372000,1+000,1+100,816,,,,,
4230 - JL. WAHID HASYIM,817,2271.13715372000,1+100,1+200,817,,,,,
4230 - JL. WAHID HASYIM,818,2271.13715372000,1+200,1+300,818,,,,,
4230 - JL. WAHID HASYIM,819,2271.13715372000,1+300,1+400,819,,,,,
4230 - JL. WAHID HASYIM,820,2271.13715372000,1+400,1+500,820,,,,,
4230 - JL. WAHID HASYIM,821,2271.13715372000,1+500,1+600,821,,,,,
4230 - JL. WAHID HASYIM,822,2271.13715372000,1+600,1+700,822,,,,,
4230 - JL. WAHID HASYIM,823,2271.13715372000,1+700,1+800,823,,,,,
4230 - JL. WAHID HASYIM,824,2271.13715372000,1+800,1+900,824,,,,,
4230 - JL. WAHID HASYIM,825,2271.13715372000,1+900,2+000,825,,,,,
4230 - JL. WAHID HASYIM,826,2271.13715372000,2+000,2+100,826,,,,,
4230 - JL. WAHID HASYIM,827,2271.13715372000,2+200,2+271,827,,,,,
4231 - JL. COKRO AMINOTO,829,602.97421387100,0+000,0+100,829,,,,,
4231 - JL. COKRO AMINOTO,830,602.97421387100,0+100,0+200,830,,,,,
4231 - JL. COKRO AMINOTO,831,602.97421387100,0+200,0+300,831,,,,,
4231 - JL. COKRO AMINOTO,832,602.97421387100,0+300,0+400,832,,,,,
4231 - JL. COKRO AMINOTO,833,602.97421387100,0+400,0+500,833,,,,,
4231 - JL. COKRO AMINOTO,834,602.97421387100,0+600,0+602,834,,,,,
4232 - JL. TENGKU UMAR,836,844.32678304000,0+000,0+100,836,,,,,
4232 - JL. TENGKU UMAR,837,844.32678304000,0+100,0+200,837,,,,,
4232 - JL. TENGKU UMAR,838,844.32678304000,0+200,0+300,838,,,,,
4232 - JL. TENGKU UMAR,839,844.32678304000,0+300,0+400,839,,,,,
4232 - JL. TENGKU UMAR,840,844.32678304000,0+400,0+500,840,,,,,
4232 - JL. TENGKU UMAR,841,844.32678304000,0+500,0+600,841,,,,,
4232 - JL. TENGKU UMAR,842,844.32678304000,0+600,0+700,842,,,,,
4232 - JL. TENGKU UMAR,843,844.32678304000,0+800,0+844,843,,,,,
4233 - JL. SANDANG PANGAN,845,242.68323260700,0+000,0+100,845,,,,,
4233 - JL. SANDANG PANGAN,846,242.68323260700,0+200,0+242,846,,,,,
4234 - JL. TOTO TENTREM,848,508.59464834900,0+000,0+100,848,,,,,
4234 - JL. TOTO TENTREM,849,508.59464834900,0+100,0+200,849,,,,,
4234 - JL. TOTO TENTREM,850,508.59464834900,0+200,0+300,850,,,,,
4234 - JL. TOTO TENTREM,851,508.59464834900,0+300,0+400,851,,,,,
4234 - JL. TOTO TENTREM,852,508.59464834900,0+500,0+508,852,,,,,
4235 - JL. LOHJINAWI,854,636.14806304800,0+000,0+100,854,,,,,
4235 - JL. LOHJINAWI,855,636.14806304800,0+100,0+200,855,,,,,
4235 - JL. LOHJINAWI,856,636.14806304800,0+200,0+300,856,,,,,
4235 - JL. LOHJINAWI,857,636.14806304800,0+300,0+400,857,,,,,
4235 - JL. LOHJINAWI,858,636.14806304800,0+400,0+500,858,,,,,
4235 - JL. LOHJINAWI,859,636.14806304800,0+600,0+636,859,,,,,
4236 - JL. SANGGRAHAN,861,863.08723822400,0+000,0+100,861,,,,,
4236 - JL. SANGGRAHAN,862,863.08723822400,0+100,0+200,862,,,,,
4236 - JL. SANGGRAHAN,863,863.08723822400,0+200,0+300,863,,,,,
4236 - JL. SANGGRAHAN,864,863.08723822400,0+300,0+400,864,,,,,
4236 - JL. SANGGRAHAN,865,863.08723822400,0+400,0+500,865,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4236 - JL. SANGGRAHAN,866,863.08723822400,0+500,0+600,866,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4236 - JL. SANGGRAHAN,867,863.08723822400,0+600,0+700,867,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4236 - JL. SANGGRAHAN,868,863.08723822400,0+800,0+863,868,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4237 - JL. LAPANGAN BERAN,870,425.09622046500,0+000,0+100,870,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4237 - JL. LAPANGAN BERAN,871,425.09622046500,0+100,0+200,871,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4237 - JL. LAPANGAN BERAN,872,425.09622046500,0+200,0+300,872,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4237 - JL. LAPANGAN BERAN,873,425.09622046500,0+400,0+425,873,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4238 - JL. TEGAL ASRI,875,1210.69022402000,0+000,0+100,875,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4238 - JL. TEGAL ASRI,876,1210.69022402000,0+100,0+200,876,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4238 - JL. TEGAL ASRI,877,1210.69022402000,0+200,0+300,877,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4238 - JL. TEGAL ASRI,878,1210.69022402000,0+300,0+400,878,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4238 - JL. TEGAL ASRI,879,1210.69022402000,0+400,0+500,879,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4238 - JL. TEGAL ASRI,880,1210.69022402000,0+500,0+600,880,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4238 - JL. TEGAL ASRI,881,1210.69022402000,0+600,0+700,881,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4238 - JL. TEGAL ASRI,882,1210.69022402000,0+700,0+800,882,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4238 - JL. TEGAL ASRI,883,1210.69022402000,0+800,0+900,883,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4238 - JL. TEGAL ASRI,884,1210.69022402000,0+900,1+000,884,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4238 - JL. TEGAL ASRI,885,1210.69022402000,1+000,1+100,885,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4238 - JL. TEGAL ASRI,886,1210.69022402000,1+200,1+210,886,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4239 - JL. MONTIKAN,888,1105.38157050000,0+000,0+100,888,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4239 - JL. MONTIKAN,889,1105.38157050000,0+100,0+200,889,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4239 - JL. MONTIKAN,890,1105.38157050000,0+200,0+300,890,2022,1 juli 2022,pemeliharaan rutin,baik,aspal
4239 - JL. MONTIKAN,891,1105.38157050000,0+300,0+400,891,,,,,
4239 - JL. MONTIKAN,892,1105.38157050000,0+400,0+500,892,,,,,
4239 - JL. MONTIKAN,893,1105.38157050000,0+500,0+600,893,,,,,
