Nm_Ruas;Kd_Inf;Panjang;STA_AWAL;STA_AKHIR;No;Kondisi;Tipe_Perke;Lebar_STA
Jl. Gunungsari-Banjarsari;065;2.030;1+600;1+700;3440;baik;beton;5
Jl. Gunungsari-Banjarsari;065;2.030;1+700;1+800;3441;baik;beton;5
Jl. Gunungsari-Banjarsari;065;2.030;1+800;1+900;3442;baik;beton;5
Jl. Gunungsari-Banjarsari;065;2.030;2+000;2+019;3443;baik;aspal;5
Jl. Kincang-Teguhan;066;1.730;1+600;1+700;3444;sedang;aspal;3
Jl. Kincang-Teguhan;066;1.730;0+000;0+100;3445;baik;aspal;3.7
Jl. Kincang-Teguhan;066;1.730;0+100;0+200;3446;sedang;aspal;3.6
Jl. Kincang-Teguhan;066;1.730;0+200;0+300;3447;sedang;aspal;3.6
Jl. Kincang-Teguhan;066;1.730;0+300;0+400;3448;sedang;aspal;3.5
Jl. Kincang-Teguhan;066;1.730;0+400;0+500;3449;sedang;aspal;3
Jl. Kincang-Teguhan;066;1.730;0+500;0+600;3450;sedang;aspal;3.5
Jl. Kincang-Teguhan;066;1.730;0+600;0+700;3451;sedang;aspal;3.5
Jl. Kincang-Teguhan;066;1.730;0+700;0+800;3452;sedang;aspal;3.5
Jl. Kincang-Teguhan;066;1.730;0+800;0+900;3453;sedang;aspal;3.5
Jl. Kincang-Teguhan;066;1.730;0+900;1+000;3454;sedang;aspal;3.5
Jl. Kincang-Teguhan;066;1.730;1+000;1+100;3455;sedang;aspal;3.5
Jl. Kincang-Teguhan;066;1.730;1+100;1+200;3456;sedang;aspal;3.5
Jl. Kincang-Teguhan;066;1.730;1+200;1+300;3457;sedang;aspal;3.5
Jl. Kincang-Teguhan;066;1.730;1+300;1+400;3458;sedang;aspal;3.5
Jl. Kincang-Teguhan;066;1.730;1+400;1+500;3459;sedang;aspal;3.5
Jl. Kincang-Teguhan;066;1.730;1+500;1+600;3460;sedang;aspal;3
Jl. Kincang-Teguhan;066;1.730;1+700;1+740;3461;sedang;aspal;3
Jl. Kaibon-Ngujur;067;11.430;11+300;11+400;3462;sedang;aspal;3.7
Jl. Kaibon-Ngujur;067;11.430;0+000;0+100;3463;baik;aspal;4.5
Jl. Kaibon-Ngujur;067;11.430;0+100;0+200;3464;baik;aspal;4.5
Jl. Kaibon-Ngujur;067;11.430;0+200;0+300;3465;baik;aspal;4.5
Jl. Kaibon-Ngujur;067;11.430;0+300;0+400;3466;baik;aspal;4.5
Jl. Kaibon-Ngujur;067;11.430;0+400;0+500;3467;baik;aspal;4.5
Jl. Kaibon-Ngujur;067;11.430;0+500;0+600;3468;baik;aspal;4.5
Jl. Kaibon-Ngujur;067;11.430;0+600;0+700;3469;baik;aspal;4.5
Jl. Kaibon-Ngujur;067;11.430;0+700;0+800;3470;baik;aspal;4.5
Jl. Kaibon-Ngujur;067;11.430;0+800;0+900;3471;baik;aspal;4.5
Jl. Kaibon-Ngujur;067;11.430;0+900;1+000;3472;baik;aspal;4.5
Jl. Kaibon-Ngujur;067;11.430;1+000;1+100;3473;baik;aspal;4.5
Jl. Kaibon-Ngujur;067;11.430;1+100;1+200;3474;baik;aspal;4.5
Jl. Kaibon-Ngujur;067;11.430;1+200;1+300;3475;baik;aspal;4.5
Jl. Kaibon-Ngujur;067;11.430;1+300;1+400;3476;baik;aspal;4.5
Jl. Kaibon-Ngujur;067;11.430;1+400;1+500;3477;baik;aspal;4.5
Jl. Kaibon-Ngujur;067;11.430;1+500;1+600;3478;baik;aspal;4.5
Jl. Kaibon-Ngujur;067;11.430;1+600;1+700;3479;RR;aspal;4.3
Jl. Kaibon-Ngujur;067;11.430;1+700;1+800;3480;sedang;aspal;4.3
Jl. Kaibon-Ngujur;067;11.430;1+800;1+900;3481;sedang;aspal;4.3
Jl. Kaibon-Ngujur;067;11.430;1+900;2+000;3482;sedang;aspal;4.3
Jl. Kaibon-Ngujur;067;11.430;2+000;2+100;3483;RR;aspal;4.3
Jl. Kaibon-Ngujur;067;11.430;2+100;2+200;3484;RR;aspal;4.3
Jl. Kaibon-Ngujur;067;11.430;2+200;2+300;3485;RR;aspal;4.3
Jl. Kaibon-Ngujur;067;11.430;2+300;2+400;3486;sedang;aspal;4.2
Jl. Kaibon-Ngujur;067;11.430;2+400;2+500;3487;baik;aspal;4.2
Jl. Kaibon-Ngujur;067;11.430;2+500;2+600;3488;baik;aspal;4.1
Jl. Kaibon-Ngujur;067;11.430;2+600;2+700;3489;baik;aspal;4.1
Jl. Kaibon-Ngujur;067;11.430;2+700;2+800;3490;sedang;aspal;4.5
Jl. Kaibon-Ngujur;067;11.430;2+800;2+900;3491;sedang;aspal;4.5
Jl. Kaibon-Ngujur;067;11.430;2+900;3+000;3492;sedang;aspal;4.1
Jl. Kaibon-Ngujur;067;11.430;3+000;3+100;3493;sedang;aspal;4.1
Jl. Kaibon-Ngujur;067;11.430;3+100;3+200;3494;sedang;aspal;4.1
Jl. Kaibon-Ngujur;067;11.430;3+200;3+300;3495;RR;aspal;4.2
Jl. Kaibon-Ngujur;067;11.430;3+300;3+400;3496;sedang;aspal;4.2
Jl. Kaibon-Ngujur;067;11.430;3+400;3+500;3497;baik;aspal;4.1
Jl. Kaibon-Ngujur;067;11.430;3+500;3+600;3498;baik;aspal;4.1
Jl. Kaibon-Ngujur;067;11.430;3+600;3+700;3499;baik;aspal;4.1
Jl. Kaibon-Ngujur;067;11.430;3+700;3+800;3500;baik;aspal;4.2
Jl. Kaibon-Ngujur;067;11.430;3+800;3+900;3501;baik;aspal;4.2
Jl. Kaibon-Ngujur;067;11.430;3+900;4+000;3502;baik;aspal;4.1
Jl. Kaibon-Ngujur;067;11.430;4+000;4+100;3503;sedang;aspal;4.1
Jl. Kaibon-Ngujur;067;11.430;4+100;4+200;3504;sedang;aspal;4.1
Jl. Kaibon-Ngujur;067;11.430;4+200;4+300;3505;sedang;aspal;4.1
Jl. Kaibon-Ngujur;067;11.430;4+300;4+400;3506;sedang;aspal;4
Jl. Kaibon-Ngujur;067;11.430;4+400;4+500;3507;baik;aspal;4.2
Jl. Kaibon-Ngujur;067;11.430;4+500;4+600;3508;baik;aspal;4.2
Jl. Kaibon-Ngujur;067;11.430;4+600;4+700;3509;baik;aspal;4
Jl. Kaibon-Ngujur;067;11.430;4+700;4+800;3510;baik;aspal;4
Jl. Kaibon-Ngujur;067;11.430;4+800;4+900;3511;RR;aspal;4.1
Jl. Kaibon-Ngujur;067;11.430;4+900;5+000;3512;RR;aspal;4
Jl. Kaibon-Ngujur;067;11.430;5+000;5+100;3513;sedang;aspal;4.1
Jl. Kaibon-Ngujur;067;11.430;5+100;5+200;3514;sedang;aspal;4
Jl. Kaibon-Ngujur;067;11.430;5+200;5+300;3515;RR;aspal;4
Jl. Kaibon-Ngujur;067;11.430;5+300;5+400;3516;sedang;aspal;3.8
Jl. Kaibon-Ngujur;067;11.430;5+400;5+500;3517;baik;aspal;3.8
Jl. Kaibon-Ngujur;067;11.430;5+500;5+600;3518;RR;aspal;3.8
Jl. Kaibon-Ngujur;067;11.430;5+600;5+700;3519;baik;aspal;4
Jl. Kaibon-Ngujur;067;11.430;5+700;5+800;3520;sedang;aspal;3.8
Jl. Kaibon-Ngujur;067;11.430;5+800;5+900;3521;sedang;aspal;4
Jl. Kaibon-Ngujur;067;11.430;5+900;6+000;3522;baik;aspal;3.8
Jl. Kaibon-Ngujur;067;11.430;6+000;6+100;3523;baik;aspal;3.8
Jl. Kaibon-Ngujur;067;11.430;6+100;6+200;3524;baik;aspal;3.8
Jl. Kaibon-Ngujur;067;11.430;6+200;6+300;3525;baik;aspal;4
Jl. Kaibon-Ngujur;067;11.430;6+300;6+400;3526;baik;aspal;4
Jl. Kaibon-Ngujur;067;11.430;6+400;6+500;3527;baik;aspal;3.8
Jl. Kaibon-Ngujur;067;11.430;6+500;6+600;3528;sedang;aspal;3.9
Jl. Kaibon-Ngujur;067;11.430;6+600;6+700;3529;baik;aspal;4
Jl. Kaibon-Ngujur;067;11.430;6+700;6+800;3530;sedang;aspal;3.9
Jl. Kaibon-Ngujur;067;11.430;6+800;6+900;3531;sedang;aspal;3.9
Jl. Kaibon-Ngujur;067;11.430;6+900;7+000;3532;sedang;aspal;3.9
Jl. Kaibon-Ngujur;067;11.430;7+000;7+100;3533;sedang;aspal;3.8
Jl. Kaibon-Ngujur;067;11.430;7+100;7+200;3534;sedang;aspal;4
Jl. Kaibon-Ngujur;067;11.430;7+200;7+300;3535;baik;aspal;3.8
Jl. Kaibon-Ngujur;067;11.430;7+300;7+400;3536;sedang;aspal;4
Jl. Kaibon-Ngujur;067;11.430;7+400;7+500;3537;baik;aspal;4
Jl. Kaibon-Ngujur;067;11.430;7+500;7+600;3538;baik;aspal;4
Jl. Kaibon-Ngujur;067;11.430;7+600;7+700;3539;baik;aspal;4
Jl. Kaibon-Ngujur;067;11.430;7+700;7+800;3540;baik;aspal;4
Jl. Kaibon-Ngujur;067;11.430;7+800;7+900;3541;baik;aspal;3.9
Jl. Kaibon-Ngujur;067;11.430;7+900;8+000;3542;baik;aspal;3.8
Jl. Kaibon-Ngujur;067;11.430;8+000;8+100;3543;sedang;aspal;3.8
Jl. Kaibon-Ngujur;067;11.430;8+100;8+200;3544;sedang;aspal;3.8
Jl. Kaibon-Ngujur;067;11.430;8+200;8+300;3545;sedang;aspal;4
Jl. Kaibon-Ngujur;067;11.430;8+300;8+400;3546;sedang;aspal;3.7
Jl. Kaibon-Ngujur;067;11.430;8+400;8+500;3547;sedang;aspal;3.9
Jl. Kaibon-Ngujur;067;11.430;8+500;8+600;3548;RR;aspal;3.9
Jl. Kaibon-Ngujur;067;11.430;8+600;8+700;3549;RR;aspal;3.6
Jl. Kaibon-Ngujur;067;11.430;8+700;8+800;3550;RR;aspal;3.8
Jl. Kaibon-Ngujur;067;11.430;8+800;8+900;3551;sedang;aspal;3.5
Jl. Kaibon-Ngujur;067;11.430;8+900;9+000;3552;RR;aspal;3.5
Jl. Kaibon-Ngujur;067;11.430;9+000;9+100;3553;sedang;aspal;3.6
Jl. Kaibon-Ngujur;067;11.430;9+100;9+200;3554;sedang;aspal;3.6
Jl. Kaibon-Ngujur;067;11.430;9+200;9+300;3555;sedang;aspal;3.9
Jl. Kaibon-Ngujur;067;11.430;9+300;9+400;3556;sedang;aspal;3.9
Jl. Kaibon-Ngujur;067;11.430;9+400;9+500;3557;sedang;aspal;3.9
Jl. Kaibon-Ngujur;067;11.430;9+500;9+600;3558;sedang;aspal;3.7
Jl. Kaibon-Ngujur;067;11.430;9+600;9+700;3559;sedang;aspal;3.6
Jl. Kaibon-Ngujur;067;11.430;9+700;9+800;3560;sedang;aspal;3.6
Jl. Kaibon-Ngujur;067;11.430;9+800;9+900;3561;sedang;aspal;3.6
Jl. Kaibon-Ngujur;067;11.430;9+900;10+000;3562;sedang;aspal;3.6
Jl. Kaibon-Ngujur;067;11.430;10+000;10+100;3563;sedang;aspal;3.6
Jl. Kaibon-Ngujur;067;11.430;10+100;10+200;3564;RR;aspal;4
Jl. Kaibon-Ngujur;067;11.430;10+200;10+300;3565;sedang;aspal;4
Jl. Kaibon-Ngujur;067;11.430;10+300;10+400;3566;sedang;aspal;4
Jl. Kaibon-Ngujur;067;11.430;10+400;10+500;3567;sedang;aspal;3.8
Jl. Kaibon-Ngujur;067;11.430;10+500;10+600;3568;sedang;aspal;3.6
Jl. Kaibon-Ngujur;067;11.430;10+600;10+700;3569;sedang;aspal;3.6
Jl. Kaibon-Ngujur;067;11.430;10+700;10+800;3570;sedang;aspal;3.6
Jl. Kaibon-Ngujur;067;11.430;10+800;10+900;3571;sedang;aspal;3.5
Jl. Kaibon-Ngujur;067;11.430;10+900;11+000;3572;RR;aspal;3.7
Jl. Kaibon-Ngujur;067;11.430;11+000;11+100;3573;sedang;aspal;3.8
Jl. Kaibon-Ngujur;067;11.430;11+100;11+200;3574;sedang;aspal;3.7
Jl. Kaibon-Ngujur;067;11.430;11+200;11+300;3575;sedang;aspal;3.7
Jl. Kaibon-Ngujur;067;11.430;11+400;11+415;3576;sedang;aspal;3.7
Jl. Kertosari-Sukosari;068;3.360;2+800;2+900;3577;sedang;aspal;4
Jl. Kertosari-Sukosari;068;3.360;0+000;0+100;3578;baik;aspal;5.1
Jl. Kertosari-Sukosari;068;3.360;0+100;0+200;3579;sedang;aspal;5.1
Jl. Kertosari-Sukosari;068;3.360;0+200;0+300;3580;sedang;aspal;5
Jl. Kertosari-Sukosari;068;3.360;0+300;0+400;3581;sedang;aspal;5
Jl. Kertosari-Sukosari;068;3.360;0+400;0+500;3582;sedang;aspal;5
Jl. Kertosari-Sukosari;068;3.360;0+500;0+600;3583;sedang;aspal;5
Jl. Kertosari-Sukosari;068;3.360;0+600;0+700;3584;sedang;aspal;5
Jl. Kertosari-Sukosari;068;3.360;0+700;0+800;3585;sedang;aspal;5
Jl. Kertosari-Sukosari;068;3.360;0+800;0+900;3586;sedang;aspal;5
Jl. Kertosari-Sukosari;068;3.360;0+900;1+000;3587;sedang;aspal;5
Jl. Kertosari-Sukosari;068;3.360;1+000;1+100;3588;sedang;aspal;3
Jl. Kertosari-Sukosari;068;3.360;1+100;1+200;3589;baik;lapen;3
Jl. Kertosari-Sukosari;068;3.360;1+200;1+300;3590;baik;lapen;3
Jl. Kertosari-Sukosari;068;3.360;1+300;1+400;3591;baik;lapen;3
Jl. Kertosari-Sukosari;068;3.360;1+400;1+500;3592;baik;lapen;3
Jl. Kertosari-Sukosari;068;3.360;1+500;1+600;3593;baik;lapen;3
Jl. Kertosari-Sukosari;068;3.360;1+600;1+700;3594;baik;lapen;3
Jl. Kertosari-Sukosari;068;3.360;1+700;1+800;3595;baik;lapen;3
Jl. Kertosari-Sukosari;068;3.360;1+800;1+900;3596;baik;lapen;3
Jl. Kertosari-Sukosari;068;3.360;1+900;2+000;3597;baik;lapen;3
Jl. Kertosari-Sukosari;068;3.360;2+000;2+100;3598;baik;lapen;3
Jl. Kertosari-Sukosari;068;3.360;2+100;2+200;3599;baik;lapen;3.2
Jl. Kertosari-Sukosari;068;3.360;2+200;2+300;3600;baik;lapen;3.3
Jl. Kertosari-Sukosari;068;3.360;2+300;2+400;3601;sedang;aspal;3
Jl. Kertosari-Sukosari;068;3.360;2+400;2+500;3602;sedang;aspal;3
Jl. Kertosari-Sukosari;068;3.360;2+500;2+600;3603;sedang;aspal;4
Jl. Kertosari-Sukosari;068;3.360;2+600;2+700;3604;sedang;aspal;4
Jl. Kertosari-Sukosari;068;3.360;2+700;2+800;3605;sedang;aspal;4
Jl. Kertosari-Sukosari;068;3.360;2+900;2+961;3606;sedang;aspal;4
Jl. Sangen-Putat;069;3.860;3+700;3+800;3607;sedang;aspal;3.5
Jl. Sangen-Putat;069;3.860;0+000;0+100;3608;baik;aspal;3.5
Jl. Sangen-Putat;069;3.860;0+100;0+200;3609;baik;aspal;3.5
Jl. Sangen-Putat;069;3.860;0+200;0+300;3610;baik;aspal;3.5
Jl. Sangen-Putat;069;3.860;0+300;0+400;3611;baik;aspal;3.5
Jl. Sangen-Putat;069;3.860;0+400;0+500;3612;baik;aspal;3.5
Jl. Sangen-Putat;069;3.860;0+500;0+600;3613;baik;aspal;3.5
Jl. Sangen-Putat;069;3.860;0+600;0+700;3614;baik;aspal;3.5
Jl. Sangen-Putat;069;3.860;0+700;0+800;3615;baik;aspal;3.5
Jl. Sangen-Putat;069;3.860;0+800;0+900;3616;sedang;aspal;3.5
Jl. Sangen-Putat;069;3.860;0+900;1+000;3617;sedang;aspal;3.5
Jl. Sangen-Putat;069;3.860;1+000;1+100;3618;sedang;aspal;3.5
Jl. Sangen-Putat;069;3.860;1+100;1+200;3619;sedang;aspal;3.5
Jl. Sangen-Putat;069;3.860;1+200;1+300;3620;sedang;aspal;3.5
Jl. Sangen-Putat;069;3.860;1+300;1+400;3621;sedang;aspal;3.5
Jl. Sangen-Putat;069;3.860;1+400;1+500;3622;sedang;aspal;3.5
Jl. Sangen-Putat;069;3.860;1+500;1+600;3623;sedang;aspal;3.5
Jl. Sangen-Putat;069;3.860;1+600;1+700;3624;sedang;aspal;3.5
Jl. Sangen-Putat;069;3.860;1+700;1+800;3625;baik;aspal;5.6
Jl. Sangen-Putat;069;3.860;1+800;1+900;3626;baik;aspal;5.6
Jl. Sangen-Putat;069;3.860;1+900;2+000;3627;baik;aspal;5.6
Jl. Sangen-Putat;069;3.860;2+000;2+100;3628;baik;aspal;5.6
Jl. Sangen-Putat;069;3.860;2+100;2+200;3629;baik;aspal;5.6
Jl. Sangen-Putat;069;3.860;2+200;2+300;3630;baik;aspal;5.6
Jl. Sangen-Putat;069;3.860;2+300;2+400;3631;baik;aspal;5.6
Jl. Sangen-Putat;069;3.860;2+400;2+500;3632;baik;aspal;5.6
Jl. Sangen-Putat;069;3.860;2+500;2+600;3633;baik;aspal;5.6
Jl. Sangen-Putat;069;3.860;2+600;2+700;3634;sedang;aspal;5.6
Jl. Sangen-Putat;069;3.860;2+700;2+800;3635;sedang;aspal;3.5
Jl. Sangen-Putat;069;3.860;2+800;2+900;3636;sedang;aspal;3.5
Jl. Sangen-Putat;069;3.860;2+900;3+000;3637;sedang;aspal;3.5
Jl. Sangen-Putat;069;3.860;3+000;3+100;3638;RR;aspal;3.5
Jl. Sangen-Putat;069;3.860;3+100;3+200;3639;sedang;aspal;3.5
Jl. Sangen-Putat;069;3.860;3+200;3+300;3640;sedang;aspal;3.5
Jl. Sangen-Putat;069;3.860;3+300;3+400;3641;sedang;aspal;3.5
Jl. Sangen-Putat;069;3.860;3+400;3+500;3642;sedang;aspal;3.5
Jl. Sangen-Putat;069;3.860;3+500;3+600;3643;sedang;aspal;3.5
Jl. Sangen-Putat;069;3.860;3+600;3+700;3644;sedang;aspal;3.5
Jl. Sangen-Putat;069;3.860;3+800;3+854;3645;sedang;aspal;3.5
Jl. Sangen-Sukosari;070;1.370;1+200;1+300;3646;sedang;aspal;3.6
Jl. Sangen-Sukosari;070;1.370;0+000;0+100;3647;sedang;aspal;4.5
Jl. Sangen-Sukosari;070;1.370;0+100;0+200;3648;sedang;aspal;4.1
Jl. Sangen-Sukosari;070;1.370;0+200;0+300;3649;sedang;aspal;4.1
Jl. Sangen-Sukosari;070;1.370;0+300;0+400;3650;sedang;aspal;4.1
Jl. Sangen-Sukosari;070;1.370;0+400;0+500;3651;sedang;aspal;3.8
Jl. Sangen-Sukosari;070;1.370;0+500;0+600;3652;sedang;aspal;3.2
Jl. Sangen-Sukosari;070;1.370;0+600;0+700;3653;sedang;aspal;3.2
Jl. Sangen-Sukosari;070;1.370;0+700;0+800;3654;sedang;aspal;3.5
Jl. Sangen-Sukosari;070;1.370;0+800;0+900;3655;sedang;aspal;3.5
Jl. Sangen-Sukosari;070;1.370;0+900;1+000;3656;sedang;aspal;3.6
Jl. Sangen-Sukosari;070;1.370;1+000;1+100;3657;sedang;aspal;3.6
Jl. Sangen-Sukosari;070;1.370;1+100;1+200;3658;sedang;aspal;3.6
Jl. Sangen-Sukosari;070;1.370;1+300;1+358;3659;sedang;aspal;3.6
Jl. Purworejo-Segulung;071;7.890;7+400;7+500;3660;baik;lapen;3
Jl. Purworejo-Segulung;071;7.890;0+000;0+100;3661;baik;aspal;4.5
Jl. Purworejo-Segulung;071;7.890;0+100;0+200;3662;baik;aspal;5
Jl. Purworejo-Segulung;071;7.890;0+200;0+300;3663;sedang;aspal;5
Jl. Purworejo-Segulung;071;7.890;0+300;0+400;3664;sedang;aspal;3.7
Jl. Purworejo-Segulung;071;7.890;0+400;0+500;3665;sedang;aspal;3.7
Jl. Purworejo-Segulung;071;7.890;0+500;0+600;3666;sedang;aspal;3.7
Jl. Purworejo-Segulung;071;7.890;0+600;0+700;3667;sedang;aspal;3.5
Jl. Purworejo-Segulung;071;7.890;0+700;0+800;3668;sedang;aspal;3.5
Jl. Purworejo-Segulung;071;7.890;0+800;0+900;3669;sedang;aspal;3.5
Jl. Purworejo-Segulung;071;7.890;0+900;1+000;3670;sedang;aspal;3.5
Jl. Purworejo-Segulung;071;7.890;1+000;1+100;3671;sedang;aspal;3.5
Jl. Purworejo-Segulung;071;7.890;1+100;1+200;3672;sedang;aspal;3.5
Jl. Purworejo-Segulung;071;7.890;1+200;1+300;3673;sedang;aspal;3.5
Jl. Purworejo-Segulung;071;7.890;1+300;1+400;3674;baik;aspal;3.5
Jl. Purworejo-Segulung;071;7.890;1+400;1+500;3675;baik;aspal;3.5
Jl. Purworejo-Segulung;071;7.890;1+500;1+600;3676;sedang;aspal;3.5
Jl. Purworejo-Segulung;071;7.890;1+600;1+700;3677;sedang;aspal;3.5
Jl. Purworejo-Segulung;071;7.890;1+700;1+800;3678;sedang;aspal;3.5
Jl. Purworejo-Segulung;071;7.890;1+800;1+900;3679;sedang;aspal;3.5
Jl. Purworejo-Segulung;071;7.890;1+900;2+000;3680;baik;aspal;3.5
Jl. Purworejo-Segulung;071;7.890;2+000;2+100;3681;sedang;aspal;3.5
Jl. Purworejo-Segulung;071;7.890;2+100;2+200;3682;baik;aspal;3.5
Jl. Purworejo-Segulung;071;7.890;2+200;2+300;3683;baik;aspal;3.5
Jl. Purworejo-Segulung;071;7.890;2+300;2+400;3684;sedang;aspal;3.5
Jl. Purworejo-Segulung;071;7.890;2+400;2+500;3685;baik;aspal;3.5
Jl. Purworejo-Segulung;071;7.890;2+500;2+600;3686;baik;aspal;3.5
Jl. Purworejo-Segulung;071;7.890;2+600;2+700;3687;baik;aspal;3.5
Jl. Purworejo-Segulung;071;7.890;2+700;2+800;3688;baik;aspal;3.5
Jl. Purworejo-Segulung;071;7.890;2+800;2+900;3689;baik;aspal;3.5
Jl. Purworejo-Segulung;071;7.890;2+900;3+000;3690;baik;aspal;3.5
Jl. Purworejo-Segulung;071;7.890;3+000;3+100;3691;baik;aspal;3.5
Jl. Purworejo-Segulung;071;7.890;3+100;3+200;3692;baik;aspal;3.5
Jl. Purworejo-Segulung;071;7.890;3+200;3+300;3693;baik;aspal;3.5
Jl. Purworejo-Segulung;071;7.890;3+300;3+400;3694;baik;aspal;3.5
Jl. Purworejo-Segulung;071;7.890;3+400;3+500;3695;sedang;aspal;3.5
Jl. Purworejo-Segulung;071;7.890;3+500;3+600;3696;baik;aspal;3.5
Jl. Purworejo-Segulung;071;7.890;3+600;3+700;3697;baik;aspal;3.5
Jl. Purworejo-Segulung;071;7.890;3+700;3+800;3698;baik;aspal;3.5
Jl. Purworejo-Segulung;071;7.890;3+800;3+900;3699;baik;aspal;3.5
Jl. Purworejo-Segulung;071;7.890;3+900;4+000;3700;sedang;aspal;3.5
Jl. Purworejo-Segulung;071;7.890;4+000;4+100;3701;baik;aspal;3.5
Jl. Purworejo-Segulung;071;7.890;4+100;4+200;3702;baik;aspal;3.5
Jl. Purworejo-Segulung;071;7.890;4+200;4+300;3703;baik;aspal;3.5
Jl. Purworejo-Segulung;071;7.890;4+300;4+400;3704;baik;aspal;3.5
Jl. Purworejo-Segulung;071;7.890;4+400;4+500;3705;RR;aspal;3.5
Jl. Purworejo-Segulung;071;7.890;4+500;4+600;3706;sedang;aspal;3
Jl. Purworejo-Segulung;071;7.890;4+600;4+700;3707;sedang;lapen;3
Jl. Purworejo-Segulung;071;7.890;4+700;4+800;3708;baik;lapen;3
Jl. Purworejo-Segulung;071;7.890;4+800;4+900;3709;sedang;lapen;3
Jl. Purworejo-Segulung;071;7.890;4+900;5+000;3710;sedang;lapen;3
Jl. Purworejo-Segulung;071;7.890;5+000;5+100;3711;sedang;lapen;3
Jl. Purworejo-Segulung;071;7.890;5+100;5+200;3712;baik;lapen;3
Jl. Purworejo-Segulung;071;7.890;5+200;5+300;3713;sedang;lapen;3
Jl. Purworejo-Segulung;071;7.890;5+300;5+400;3714;sedang;lapen;3
Jl. Purworejo-Segulung;071;7.890;5+400;5+500;3715;sedang;lapen;3
Jl. Purworejo-Segulung;071;7.890;5+500;5+600;3716;sedang;lapen;3
Jl. Purworejo-Segulung;071;7.890;5+600;5+700;3717;sedang;lapen;3
Jl. Purworejo-Segulung;071;7.890;5+700;5+800;3718;sedang;lapen;3
Jl. Purworejo-Segulung;071;7.890;5+800;5+900;3719;sedang;lapen;3
Jl. Purworejo-Segulung;071;7.890;5+900;6+000;3720;sedang;lapen;3
Jl. Purworejo-Segulung;071;7.890;6+000;6+100;3721;sedang;lapen;3
Jl. Purworejo-Segulung;071;7.890;6+100;6+200;3722;sedang;lapen;3
Jl. Purworejo-Segulung;071;7.890;6+200;6+300;3723;sedang;lapen;3
Jl. Purworejo-Segulung;071;7.890;6+300;6+400;3724;sedang;lapen;3
Jl. Purworejo-Segulung;071;7.890;6+400;6+500;3725;sedang;lapen;3
Jl. Purworejo-Segulung;071;7.890;6+500;6+600;3726;baik;lapen;3
Jl. Purworejo-Segulung;071;7.890;6+600;6+700;3727;sedang;lapen;3
Jl. Purworejo-Segulung;071;7.890;6+700;6+800;3728;sedang;lapen;3
Jl. Purworejo-Segulung;071;7.890;6+800;6+900;3729;baik;lapen;3
Jl. Purworejo-Segulung;071;7.890;6+900;7+000;3730;sedang;lapen;3
Jl. Purworejo-Segulung;071;7.890;7+000;7+100;3731;baik;lapen;3
Jl. Purworejo-Segulung;071;7.890;7+100;7+200;3732;baik;lapen;3
Jl. Purworejo-Segulung;071;7.890;7+200;7+300;3733;baik;lapen;3
Jl. Purworejo-Segulung;071;7.890;7+300;7+400;3734;baik;lapen;3
Jl. Purworejo-Segulung;071;7.890;7+500;7+548;3735;baik;lapen;3
Jl. Ngrobyong-Sumberejo;072;1.200;1+100;1+200;3736;RR;lapen;3.5
Jl. Ngrobyong-Sumberejo;072;1.200;0+000;0+100;3737;baik;aspal;5
Jl. Ngrobyong-Sumberejo;072;1.200;0+100;0+200;3738;baik;aspal;4.5
Jl. Ngrobyong-Sumberejo;072;1.200;0+200;0+300;3739;baik;aspal;4.5
Jl. Ngrobyong-Sumberejo;072;1.200;0+300;0+400;3740;baik;aspal;4.5
Jl. Ngrobyong-Sumberejo;072;1.200;0+400;0+500;3741;baik;aspal;4.5
Jl. Ngrobyong-Sumberejo;072;1.200;0+500;0+600;3742;baik;aspal;4
Jl. Ngrobyong-Sumberejo;072;1.200;0+600;0+700;3743;sedang;aspal;4
Jl. Ngrobyong-Sumberejo;072;1.200;0+700;0+800;3744;RR;lapen;3.5
Jl. Ngrobyong-Sumberejo;072;1.200;0+800;0+900;3745;RR;lapen;3.5
Jl. Ngrobyong-Sumberejo;072;1.200;0+900;1+000;3746;RR;lapen;3.5
Jl. Ngrobyong-Sumberejo;072;1.200;1+000;1+100;3747;RR;lapen;3.5
Jl. Ngrobyong-Sumberejo;072;1.200;1+200;1+214;3748;RR;lapen;3.5
Jl. Slambur-Singgahan;073;3.040;2+900;3+000;3749;sedang;aspal;4.5
Jl. Slambur-Singgahan;073;3.040;0+000;0+100;3750;baik;aspal;5
Jl. Slambur-Singgahan;073;3.040;0+100;0+200;3751;baik;aspal;5
Jl. Slambur-Singgahan;073;3.040;0+200;0+300;3752;baik;aspal;5
Jl. Slambur-Singgahan;073;3.040;0+300;0+400;3753;sedang;aspal;5
Jl. Slambur-Singgahan;073;3.040;0+400;0+500;3754;baik;aspal;5
Jl. Slambur-Singgahan;073;3.040;0+500;0+600;3755;baik;aspal;5
Jl. Slambur-Singgahan;073;3.040;0+600;0+700;3756;baik;aspal;5
Jl. Slambur-Singgahan;073;3.040;0+700;0+800;3757;baik;aspal;5
Jl. Slambur-Singgahan;073;3.040;0+800;0+900;3758;baik;aspal;5
Jl. Slambur-Singgahan;073;3.040;0+900;1+000;3759;baik;aspal;5
Jl. Slambur-Singgahan;073;3.040;1+000;1+100;3760;sedang;aspal;5
Jl. Slambur-Singgahan;073;3.040;1+100;1+200;3761;baik;aspal;5
