FID;Shape *;Nm_Ruas;Kd_Inf;Panjang;STA_AWAL;STA_AKHIR;Kondisi;Tipe_Perke;Lebar_STA
3866;Polyline ZM;Jl. Slambur-Singgahan;073;3.040;2+500;2+600;baik;aspal;7
3867;Polyline ZM;Jl. Slambur-Singgahan;073;3.040;2+600;2+700;baik;aspal;7
3868;Polyline ZM;Jl. Slambur-Singgahan;073;3.040;2+700;2+800;baik;aspal;7
3869;Polyline ZM;Jl. Slambur-Singgahan;073;3.040;2+800;2+900;baik;aspal;7
3870;Polyline ZM;Jl. Slambur-Singgahan;073;3.040;3+000;3+009;baik;aspal;7
108;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;4+600;4+700;baik;aspal;7
3871;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;0+000;0+100;baik;aspal;7
3872;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;0+100;0+200;baik;aspal;7
3873;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;0+200;0+300;baik;aspal;7
3874;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;0+300;0+400;baik;aspal;7
3875;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;0+400;0+500;baik;aspal;7
3876;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;0+500;0+600;baik;aspal;7
3877;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;0+600;0+700;baik;aspal;7
3878;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;0+700;0+800;baik;aspal;7
3879;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;0+800;0+900;baik;aspal;7
3880;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;0+900;1+000;baik;aspal;7
3881;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;1+000;1+100;baik;aspal;7
3882;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;1+100;1+200;baik;aspal;7
3883;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;1+200;1+300;baik;aspal;7
3884;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;1+300;1+400;baik;aspal;7
3885;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;1+400;1+500;baik;aspal;7
3886;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;1+500;1+600;baik;aspal;7
3887;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;1+600;1+700;baik;aspal;7
3888;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;1+700;1+800;baik;aspal;7
3889;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;1+800;1+900;baik;aspal;7
3890;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;1+900;2+000;baik;aspal;7
3891;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;2+000;2+100;baik;aspal;7
3892;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;2+100;2+200;baik;aspal;7
3893;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;2+200;2+300;baik;aspal;7
3894;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;2+300;2+400;baik;aspal;7
3895;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;2+400;2+500;baik;aspal;7
3896;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;2+500;2+600;baik;aspal;7
3897;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;2+600;2+700;baik;aspal;7
3898;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;2+700;2+800;baik;aspal;7
3899;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;2+800;2+900;baik;aspal;7
3900;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;2+900;3+000;baik;aspal;7
3901;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;3+000;3+100;baik;aspal;7
3902;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;3+100;3+200;baik;aspal;7
3903;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;3+200;3+300;baik;aspal;7
3904;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;3+300;3+400;baik;aspal;7
3905;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;3+400;3+500;baik;aspal;7
3906;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;3+500;3+600;baik;aspal;7
3907;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;3+600;3+700;baik;aspal;7
3908;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;3+700;3+800;baik;aspal;7
3909;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;3+800;3+900;baik;aspal;7
3910;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;3+900;4+000;baik;aspal;7
3911;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;4+000;4+100;baik;aspal;7
3912;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;4+100;4+200;baik;aspal;7
3913;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;4+200;4+300;baik;aspal;7
3914;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;4+300;4+400;baik;aspal;7
3915;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;4+400;4+500;baik;aspal;7
3916;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;4+500;4+600;baik;aspal;7
3917;Polyline ZM;Jl. Batil-Candimulyo;074;4.720;4+700;4+705;baik;aspal;7
145;Polyline ZM;Jl. Glonggong-Bader;075;4.000;3+800;3+900;baik;aspal;7
3918;Polyline ZM;Jl. Glonggong-Bader;075;4.000;0+000;0+100;baik;aspal;7
3919;Polyline ZM;Jl. Glonggong-Bader;075;4.000;0+100;0+200;baik;aspal;7
3920;Polyline ZM;Jl. Glonggong-Bader;075;4.000;0+200;0+300;baik;aspal;7
3921;Polyline ZM;Jl. Glonggong-Bader;075;4.000;0+300;0+400;baik;aspal;7
3922;Polyline ZM;Jl. Glonggong-Bader;075;4.000;0+400;0+500;baik;aspal;7
3923;Polyline ZM;Jl. Glonggong-Bader;075;4.000;0+500;0+600;baik;aspal;7
3924;Polyline ZM;Jl. Glonggong-Bader;075;4.000;0+600;0+700;baik;aspal;7
3925;Polyline ZM;Jl. Glonggong-Bader;075;4.000;0+700;0+800;baik;aspal;7
3926;Polyline ZM;Jl. Glonggong-Bader;075;4.000;0+800;0+900;baik;aspal;7
3927;Polyline ZM;Jl. Glonggong-Bader;075;4.000;0+900;1+000;baik;aspal;7
3928;Polyline ZM;Jl. Glonggong-Bader;075;4.000;1+000;1+100;baik;aspal;7
3929;Polyline ZM;Jl. Glonggong-Bader;075;4.000;1+100;1+200;baik;aspal;7
3930;Polyline ZM;Jl. Glonggong-Bader;075;4.000;1+200;1+300;baik;aspal;7
3931;Polyline ZM;Jl. Glonggong-Bader;075;4.000;1+300;1+400;baik;aspal;7
3932;Polyline ZM;Jl. Glonggong-Bader;075;4.000;1+400;1+500;baik;aspal;7
3933;Polyline ZM;Jl. Glonggong-Bader;075;4.000;1+500;1+600;baik;aspal;7
3934;Polyline ZM;Jl. Glonggong-Bader;075;4.000;1+600;1+700;baik;aspal;7
3935;Polyline ZM;Jl. Glonggong-Bader;075;4.000;1+700;1+800;baik;aspal;7
3936;Polyline ZM;Jl. Glonggong-Bader;075;4.000;1+800;1+900;baik;aspal;7
3937;Polyline ZM;Jl. Glonggong-Bader;075;4.000;1+900;2+000;baik;aspal;7
3938;Polyline ZM;Jl. Glonggong-Bader;075;4.000;2+000;2+100;baik;aspal;7
3939;Polyline ZM;Jl. Glonggong-Bader;075;4.000;2+100;2+200;baik;aspal;7
3940;Polyline ZM;Jl. Glonggong-Bader;075;4.000;2+200;2+300;baik;aspal;7
3941;Polyline ZM;Jl. Glonggong-Bader;075;4.000;2+300;2+400;baik;aspal;7
3942;Polyline ZM;Jl. Glonggong-Bader;075;4.000;2+400;2+500;baik;aspal;7
3943;Polyline ZM;Jl. Glonggong-Bader;075;4.000;2+500;2+600;baik;aspal;7
3944;Polyline ZM;Jl. Glonggong-Bader;075;4.000;2+600;2+700;baik;aspal;7
3945;Polyline ZM;Jl. Glonggong-Bader;075;4.000;2+700;2+800;baik;aspal;7
3946;Polyline ZM;Jl. Glonggong-Bader;075;4.000;2+800;2+900;baik;aspal;7
3947;Polyline ZM;Jl. Glonggong-Bader;075;4.000;2+900;3+000;baik;aspal;7
3948;Polyline ZM;Jl. Glonggong-Bader;075;4.000;3+000;3+100;baik;aspal;7
3949;Polyline ZM;Jl. Glonggong-Bader;075;4.000;3+100;3+200;baik;aspal;7
3950;Polyline ZM;Jl. Glonggong-Bader;075;4.000;3+200;3+300;baik;aspal;7
3951;Polyline ZM;Jl. Glonggong-Bader;075;4.000;3+300;3+400;baik;aspal;7
3952;Polyline ZM;Jl. Glonggong-Bader;075;4.000;3+400;3+500;baik;aspal;7
3953;Polyline ZM;Jl. Glonggong-Bader;075;4.000;3+500;3+600;baik;aspal;7
3954;Polyline ZM;Jl. Glonggong-Bader;075;4.000;3+600;3+700;baik;aspal;7
3955;Polyline ZM;Jl. Glonggong-Bader;075;4.000;3+700;3+800;baik;aspal;7
3956;Polyline ZM;Jl. Glonggong-Bader;075;4.000;3+900;3+927;baik;aspal;7
117;Polyline ZM;Jl. Ngrawan-Sukorejo;076;2.490;2+300;"2+400
";baik;aspal;7
3957;Polyline ZM;Jl. Ngrawan-Sukorejo;076;2.490;0+000;0+100;baik;aspal;7
3958;Polyline ZM;Jl. Ngrawan-Sukorejo;076;2.490;0+100;0+200;baik;aspal;7
3959;Polyline ZM;Jl. Ngrawan-Sukorejo;076;2.490;0+200;0+300;baik;aspal;7
3960;Polyline ZM;Jl. Ngrawan-Sukorejo;076;2.490;0+300;0+400;baik;aspal;7
3961;Polyline ZM;Jl. Ngrawan-Sukorejo;076;2.490;0+400;0+500;baik;aspal;7
3962;Polyline ZM;Jl. Ngrawan-Sukorejo;076;2.490;0+500;0+600;baik;aspal;7
3963;Polyline ZM;Jl. Ngrawan-Sukorejo;076;2.490;0+600;0+700;baik;aspal;7
3964;Polyline ZM;Jl. Ngrawan-Sukorejo;076;2.490;0+700;0+800;baik;aspal;7
3965;Polyline ZM;Jl. Ngrawan-Sukorejo;076;2.490;0+800;0+900;baik;aspal;7
3966;Polyline ZM;Jl. Ngrawan-Sukorejo;076;2.490;0+900;1+000;baik;aspal;7
3967;Polyline ZM;Jl. Ngrawan-Sukorejo;076;2.490;1+000;1+100;baik;aspal;7
3968;Polyline ZM;Jl. Ngrawan-Sukorejo;076;2.490;1+100;1+200;baik;aspal;7
3969;Polyline ZM;Jl. Ngrawan-Sukorejo;076;2.490;1+200;1+300;baik;aspal;7
3970;Polyline ZM;Jl. Ngrawan-Sukorejo;076;2.490;1+300;1+400;baik;aspal;7
3971;Polyline ZM;Jl. Ngrawan-Sukorejo;076;2.490;1+400;1+500;baik;aspal;7
3972;Polyline ZM;Jl. Ngrawan-Sukorejo;076;2.490;1+500;1+600;baik;aspal;7
3973;Polyline ZM;Jl. Ngrawan-Sukorejo;076;2.490;1+600;1+700;baik;aspal;7
3974;Polyline ZM;Jl. Ngrawan-Sukorejo;076;2.490;1+700;1+800;baik;aspal;7
3975;Polyline ZM;Jl. Ngrawan-Sukorejo;076;2.490;1+800;1+900;baik;aspal;7
3976;Polyline ZM;Jl. Ngrawan-Sukorejo;076;2.490;1+900;2+000;baik;aspal;7
3977;Polyline ZM;Jl. Ngrawan-Sukorejo;076;2.490;2+000;2+100;baik;aspal;7
3978;Polyline ZM;Jl. Ngrawan-Sukorejo;076;2.490;2+100;2+200;baik;aspal;7
3979;Polyline ZM;Jl. Ngrawan-Sukorejo;076;2.490;2+200;2+300;baik;aspal;7
3980;Polyline ZM;Jl. Ngrawan-Sukorejo;076;2.490;2+400;2+484;baik;aspal;7
116;Polyline ZM;Jl. Ngeprih-Lembah;077;2.170;2+000;2+100;baik;aspal;7
3981;Polyline ZM;Jl. Ngeprih-Lembah;077;2.170;0+000;0+100;baik;aspal;7
3982;Polyline ZM;Jl. Ngeprih-Lembah;077;2.170;0+100;0+200;baik;aspal;7
3983;Polyline ZM;Jl. Ngeprih-Lembah;077;2.170;0+200;0+300;baik;aspal;7
3984;Polyline ZM;Jl. Ngeprih-Lembah;077;2.170;0+300;0+400;baik;aspal;7
3985;Polyline ZM;Jl. Ngeprih-Lembah;077;2.170;0+400;0+500;baik;aspal;7
3986;Polyline ZM;Jl. Ngeprih-Lembah;077;2.170;0+500;0+600;baik;aspal;7
3987;Polyline ZM;Jl. Ngeprih-Lembah;077;2.170;0+600;0+700;baik;aspal;7
3988;Polyline ZM;Jl. Ngeprih-Lembah;077;2.170;0+700;0+800;baik;aspal;7
3989;Polyline ZM;Jl. Ngeprih-Lembah;077;2.170;0+800;0+900;baik;aspal;7
3990;Polyline ZM;Jl. Ngeprih-Lembah;077;2.170;0+900;1+000;baik;aspal;7
3991;Polyline ZM;Jl. Ngeprih-Lembah;077;2.170;1+000;1+100;baik;aspal;7
3992;Polyline ZM;Jl. Ngeprih-Lembah;077;2.170;1+100;1+200;baik;aspal;7
3993;Polyline ZM;Jl. Ngeprih-Lembah;077;2.170;1+200;1+300;baik;aspal;7
3994;Polyline ZM;Jl. Ngeprih-Lembah;077;2.170;1+300;1+400;baik;aspal;7
3995;Polyline ZM;Jl. Ngeprih-Lembah;077;2.170;1+400;1+500;baik;aspal;7
3996;Polyline ZM;Jl. Ngeprih-Lembah;077;2.170;1+500;1+600;baik;aspal;7
3997;Polyline ZM;Jl. Ngeprih-Lembah;077;2.170;1+600;1+700;baik;aspal;7
3998;Polyline ZM;Jl. Ngeprih-Lembah;077;2.170;1+700;1+800;baik;aspal;7
3999;Polyline ZM;Jl. Ngeprih-Lembah;077;2.170;1+800;1+900;baik;aspal;7
4000;Polyline ZM;Jl. Ngeprih-Lembah;077;2.170;1+900;2+000;baik;aspal;7
4001;Polyline ZM;Jl. Ngeprih-Lembah;077;2.170;2+100;2+163;baik;aspal;7
113;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;9+200;9+300;baik;aspal;7
4002;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;0+000;0+100;baik;aspal;7
4003;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;0+100;0+200;baik;aspal;7
4004;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;0+200;0+300;baik;aspal;7
4005;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;0+300;0+400;baik;aspal;7
4006;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;0+400;0+500;baik;aspal;7
4007;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;0+500;0+600;baik;aspal;7
4008;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;0+600;0+700;baik;aspal;7
4009;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;0+700;0+800;baik;aspal;7
4010;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;0+800;0+900;baik;aspal;7
4011;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;0+900;1+000;baik;aspal;7
4012;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;1+000;1+100;baik;aspal;7
4013;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;1+100;1+200;baik;aspal;7
4014;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;1+200;1+300;baik;aspal;7
4015;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;1+300;1+400;baik;aspal;7
4016;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;1+400;1+500;baik;aspal;7
4017;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;1+500;1+600;baik;aspal;7
4018;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;1+600;1+700;baik;aspal;7
4019;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;1+700;1+800;baik;aspal;7
4020;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;1+800;1+900;baik;aspal;7
4021;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;1+900;2+000;baik;aspal;7
4022;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;2+000;2+100;baik;aspal;7
4023;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;2+100;2+200;baik;aspal;7
4024;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;2+200;2+300;baik;aspal;7
4025;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;2+300;2+400;baik;aspal;7
4026;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;2+400;2+500;baik;aspal;7
4027;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;2+500;2+600;baik;aspal;7
4028;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;2+600;2+700;baik;aspal;7
4029;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;2+700;2+800;baik;aspal;7
4030;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;2+800;2+900;baik;aspal;7
4031;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;2+900;3+000;baik;aspal;7
4032;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;3+000;3+100;baik;aspal;7
4033;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;3+100;3+200;baik;aspal;7
4034;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;3+200;3+300;baik;aspal;7
4035;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;3+300;3+400;baik;aspal;7
4036;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;3+400;3+500;baik;aspal;7
4037;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;3+500;3+600;baik;aspal;7
4038;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;3+600;3+700;baik;aspal;7
4039;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;3+700;3+800;baik;aspal;7
4040;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;3+800;3+900;baik;aspal;7
4041;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;3+900;4+000;baik;aspal;7
4042;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;4+000;4+100;baik;aspal;7
4043;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;4+100;4+200;baik;aspal;7
4044;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;4+200;4+300;baik;aspal;7
4045;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;4+300;4+400;baik;aspal;7
4046;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;4+400;4+500;baik;aspal;7
4047;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;4+500;4+600;baik;aspal;7
4048;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;4+600;4+700;baik;aspal;7
4049;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;4+700;4+800;baik;aspal;7
4050;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;4+800;4+900;baik;aspal;7
4051;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;4+900;5+000;baik;aspal;7
4052;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;5+000;5+100;baik;aspal;7
4053;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;5+100;5+200;baik;aspal;7
4054;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;5+200;5+300;baik;aspal;7
4055;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;5+300;5+400;baik;aspal;7
4056;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;5+400;5+500;baik;aspal;7
4057;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;5+500;5+600;baik;aspal;7
4058;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;5+600;5+700;baik;aspal;7
4059;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;5+700;5+800;baik;aspal;7
4060;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;5+800;5+900;baik;aspal;7
4061;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;5+900;6+000;baik;aspal;7
4062;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;6+000;6+100;baik;aspal;7
4063;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;6+100;6+200;baik;aspal;7
4064;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;6+200;6+300;baik;aspal;7
4065;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;6+300;6+400;baik;aspal;7
4066;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;6+400;6+500;baik;aspal;7
4067;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;6+500;6+600;baik;aspal;7
4068;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;6+600;6+700;baik;aspal;7
4069;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;6+700;6+800;baik;aspal;7
4070;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;6+800;6+900;baik;aspal;7
4071;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;6+900;7+000;baik;aspal;7
4072;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;7+000;7+100;baik;aspal;7
4073;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;7+100;7+200;baik;aspal;7
4074;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;7+200;7+300;baik;aspal;7
4075;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;7+300;7+400;baik;aspal;7
4076;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;7+400;7+500;baik;aspal;7
4077;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;7+500;7+600;baik;aspal;7
4078;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;7+600;7+700;baik;aspal;7
4079;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;7+700;7+800;baik;aspal;7
4080;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;7+800;7+900;baik;aspal;7
4081;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;7+900;8+000;baik;aspal;7
4082;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;8+000;8+100;baik;aspal;7
4083;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;8+100;8+200;baik;aspal;7
4084;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;8+200;8+300;baik;aspal;7
4085;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;8+300;8+400;baik;aspal;7
4086;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;8+400;8+500;baik;aspal;7
4087;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;8+500;8+600;baik;aspal;7
4088;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;8+600;8+700;baik;aspal;7
4089;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;8+700;8+800;baik;aspal;7
4090;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;8+800;8+900;baik;aspal;7
4091;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;8+900;9+000;baik;aspal;7
4092;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;9+000;9+100;baik;aspal;7
4093;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;9+100;9+200;baik;aspal;7
4094;Polyline ZM;Jl. Mlilir-Suluk;078;9.470;9+300;9+371;baik;aspal;7
114;Polyline ZM;Jl. Mlilir-Batas Ponorogo;079;4.280;4+000;4+100;baik;aspal;7
4095;Polyline ZM;Jl. Mlilir-Batas Ponorogo;079;4.280;0+000;0+100;baik;aspal;7
4096;Polyline ZM;Jl. Mlilir-Batas Ponorogo;079;4.280;0+100;0+200;baik;aspal;7
4097;Polyline ZM;Jl. Mlilir-Batas Ponorogo;079;4.280;0+200;0+300;baik;aspal;7
4098;Polyline ZM;Jl. Mlilir-Batas Ponorogo;079;4.280;0+300;0+400;baik;aspal;7
4099;Polyline ZM;Jl. Mlilir-Batas Ponorogo;079;4.280;0+400;0+500;baik;aspal;7
4100;Polyline ZM;Jl. Mlilir-Batas Ponorogo;079;4.280;0+500;0+600;baik;aspal;7
4101;Polyline ZM;Jl. Mlilir-Batas Ponorogo;079;4.280;0+600;0+700;baik;aspal;7
4102;Polyline ZM;Jl. Mlilir-Batas Ponorogo;079;4.280;0+700;0+800;baik;aspal;7
4103;Polyline ZM;Jl. Mlilir-Batas Ponorogo;079;4.280;0+800;0+900;baik;aspal;7
4104;Polyline ZM;Jl. Mlilir-Batas Ponorogo;079;4.280;0+900;1+000;baik;aspal;7
4105;Polyline ZM;Jl. Mlilir-Batas Ponorogo;079;4.280;1+000;1+100;baik;aspal;7
4106;Polyline ZM;Jl. Mlilir-Batas Ponorogo;079;4.280;1+100;1+200;baik;aspal;7
4107;Polyline ZM;Jl. Mlilir-Batas Ponorogo;079;4.280;1+200;1+300;baik;aspal;7
4108;Polyline ZM;Jl. Mlilir-Batas Ponorogo;079;4.280;1+300;1+400;baik;aspal;7
4109;Polyline ZM;Jl. Mlilir-Batas Ponorogo;079;4.280;1+400;1+500;baik;aspal;7
4110;Polyline ZM;Jl. Mlilir-Batas Ponorogo;079;4.280;1+500;1+600;baik;aspal;7
4111;Polyline ZM;Jl. Mlilir-Batas Ponorogo;079;4.280;1+600;1+700;baik;aspal;7
4112;Polyline ZM;Jl. Mlilir-Batas Ponorogo;079;4.280;1+700;1+800;baik;aspal;7
4113;Polyline ZM;Jl. Mlilir-Batas Ponorogo;079;4.280;1+800;1+900;baik;aspal;7
4114;Polyline ZM;Jl. Mlilir-Batas Ponorogo;079;4.280;1+900;2+000;baik;aspal;7
4115;Polyline ZM;Jl. Mlilir-Batas Ponorogo;079;4.280;2+000;2+100;baik;aspal;7
4116;Polyline ZM;Jl. Mlilir-Batas Ponorogo;079;4.280;2+100;2+200;baik;aspal;7
4117;Polyline ZM;Jl. Mlilir-Batas Ponorogo;079;4.280;2+200;2+300;baik;aspal;7
4118;Polyline ZM;Jl. Mlilir-Batas Ponorogo;079;4.280;2+300;2+400;baik;aspal;7
4119;Polyline ZM;Jl. Mlilir-Batas Ponorogo;079;4.280;2+400;2+500;baik;aspal;7
4120;Polyline ZM;Jl. Mlilir-Batas Ponorogo;079;4.280;2+500;2+600;baik;aspal;7
4121;Polyline ZM;Jl. Mlilir-Batas Ponorogo;079;4.280;2+600;2+700;baik;aspal;7
4122;Polyline ZM;Jl. Mlilir-Batas Ponorogo;079;4.280;2+700;2+800;baik;aspal;7
4123;Polyline ZM;Jl. Mlilir-Batas Ponorogo;079;4.280;2+800;2+900;baik;aspal;7
4124;Polyline ZM;Jl. Mlilir-Batas Ponorogo;079;4.280;2+900;3+000;baik;aspal;7
4125;Polyline ZM;Jl. Mlilir-Batas Ponorogo;079;4.280;3+000;3+100;baik;aspal;7
4126;Polyline ZM;Jl. Mlilir-Batas Ponorogo;079;4.280;3+100;3+200;baik;aspal;7
4127;Polyline ZM;Jl. Mlilir-Batas Ponorogo;079;4.280;3+200;3+300;baik;aspal;7
4128;Polyline ZM;Jl. Mlilir-Batas Ponorogo;079;4.280;3+300;3+400;baik;aspal;7
4129;Polyline ZM;Jl. Mlilir-Batas Ponorogo;079;4.280;3+400;3+500;baik;aspal;7
4130;Polyline ZM;Jl. Mlilir-Batas Ponorogo;079;4.280;3+500;3+600;baik;aspal;7
4131;Polyline ZM;Jl. Mlilir-Batas Ponorogo;079;4.280;3+600;3+700;baik;aspal;7
4132;Polyline ZM;Jl. Mlilir-Batas Ponorogo;079;4.280;3+700;3+800;baik;aspal;7
4133;Polyline ZM;Jl. Mlilir-Batas Ponorogo;079;4.280;3+800;3+900;baik;aspal;7
4134;Polyline ZM;Jl. Mlilir-Batas Ponorogo;079;4.280;3+900;4+000;baik;aspal;7
4135;Polyline ZM;Jl. Mlilir-Batas Ponorogo;079;4.280;4+100;4+107;baik;aspal;7
98;Polyline ZM;Jl. Mojorayung-Batas Kota;080;2.270;2+200;2+300;baik;aspal;7
4136;Polyline ZM;Jl. Mojorayung-Batas Kota;080;2.270;0+000;0+100;baik;aspal;7
